dataset,kir,comparison_method,comparison_label,metric,n_seeds,mean_trainable_minus_comparison,mean_delta_pp,ci95_low,ci95_high,wins,ties,losses
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,false_accept_rate,5,0.10500000000000002,10.500000000000002,0.07935897435897439,0.13064102564102567,5,0,0
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,false_reject_rate,5,-0.28960526315789475,-28.960526315789476,-0.3015888157894736,-0.27815789473684216,0,0,5
banking77,0.75,single_centroid,Frozen K=1,oos_f1,5,0.1499271539606277,14.992715396062769,0.1322202167265821,0.17233471245697446,5,0,0
banking77,0.75,single_centroid,Frozen K=1,oos_precision,5,0.04406219093084818,4.406219093084818,0.02793098076235283,0.06359189297883965,5,0,0
banking77,0.75,single_centroid,Frozen K=1,oos_recall,5,0.2839473684210526,28.39473684210526,0.26499999999999996,0.30394736842105263,5,0,0
banking77,0.75,single_centroid,Frozen K=1,known_recall,5,-0.040000000000000015,-4.000000000000002,-0.0464655172413793,-0.03474137931034482,0,0,5
banking77,0.75,single_centroid,Frozen K=1,false_accept_rate,5,-0.28394736842105267,-28.394736842105267,-0.30394736842105274,-0.265,0,0,5
banking77,0.75,single_centroid,Frozen K=1,false_reject_rate,5,0.04,4.0,0.034741379310344836,0.0464655172413793,5,0,0
banking77,0.75,fixed_k2,Frozen K=2,oos_f1,5,0.093424711070215,9.342471107021499,0.07713912906393465,0.10869372663621486,5,0,0
banking77,0.75,fixed_k2,Frozen K=2,oos_precision,5,0.04572147780216933,4.572147780216933,0.03323697633985299,0.05749954572801388,5,0,0
banking77,0.75,fixed_k2,Frozen K=2,oos_recall,5,0.16473684210526313,16.47368421052631,0.13999999999999993,0.18578947368421053,5,0,0
banking77,0.75,fixed_k2,Frozen K=2,known_recall,5,-0.007241379310344853,-0.7241379310344853,-0.011724137931034528,-0.002586206896551713,1,0,4
banking77,0.75,fixed_k2,Frozen K=2,false_accept_rate,5,-0.1647368421052632,-16.473684210526322,-0.1857894736842106,-0.13999999999999999,0,0,5
banking77,0.75,fixed_k2,Frozen K=2,false_reject_rate,5,0.007241379310344848,0.7241379310344848,0.002586206896551713,0.011724137931034528,4,0,1
banking77,0.75,random_partition,Random K=2,oos_f1,5,0.15274607373182375,15.274607373182375,0.1377848285818973,0.17501560837354785,5,0,0
banking77,0.75,random_partition,Random K=2,oos_precision,5,0.03433400181460409,3.4334001814604087,0.018640853640149623,0.052482120800889966,5,0,0
banking77,0.75,random_partition,Random K=2,oos_recall,5,0.29710526315789465,29.710526315789465,0.2821052631578947,0.3155263157894737,5,0,0
banking77,0.75,random_partition,Random K=2,known_recall,5,-0.04862068965517243,-4.862068965517243,-0.055603448275862125,-0.04293103448275859,0,0,5
banking77,0.75,random_partition,Random K=2,false_accept_rate,5,-0.29710526315789476,-29.710526315789476,-0.31552631578947377,-0.28210526315789475,0,0,5
banking77,0.75,random_partition,Random K=2,false_reject_rate,5,0.04862068965517239,4.862068965517239,0.04293103448275857,0.05517241379310341,5,0,0
banking77,0.75,mogb_minilm,MOGB MiniLM,oos_f1,5,0.21018989377259484,21.018989377259484,0.1909396252324563,0.2320886161454847,5,0,0
banking77,0.75,mogb_minilm,MOGB MiniLM,oos_precision,5,0.2858629511229226,28.58629511229226,0.27520050372042004,0.30042705663839603,5,0,0
banking77,0.75,mogb_minilm,MOGB MiniLM,oos_recall,5,-0.18842105263157893,-18.842105263157894,-0.2223684210526316,-0.15184210526315786,0,0,5
banking77,0.75,mogb_minilm,MOGB MiniLM,known_recall,5,0.5364655172413793,53.64655172413792,0.5253448275862069,0.5460344827586207,5,0,0
banking77,0.75,mogb_minilm,MOGB MiniLM,false_accept_rate,5,0.18842105263157893,18.842105263157894,0.15184210526315792,0.22236842105263155,5,0,0
banking77,0.75,mogb_minilm,MOGB MiniLM,false_reject_rate,5,-0.5364655172413793,-53.64655172413792,-0.5460344827586207,-0.5253448275862069,0,0,5
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,oos_f1,5,0.15520265696899074,15.520265696899074,0.13515556705202064,0.1778568775713598,5,0,0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,oos_precision,5,0.23176526384759083,23.176526384759082,0.22133375619851986,0.24792716104468218,5,0,0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,oos_recall,5,-0.15552631578947368,-15.552631578947368,-0.1936842105263158,-0.11736842105263154,0,0,5
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,known_recall,5,0.36551724137931035,36.55172413793103,0.34646551724137936,0.3847413793103448,5,0,0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,false_accept_rate,5,0.15552631578947368,15.552631578947368,0.11736842105263154,0.19368421052631576,5,0,0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,false_reject_rate,5,-0.36551724137931035,-36.55172413793103,-0.3847413793103448,-0.34646551724137936,0,0,5
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,oos_f1,5,0.13582420934583295,13.582420934583295,0.11751027075643408,0.1581224740334184,5,0,0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,oos_precision,5,0.2060367486945624,20.60367486945624,0.19570668888663229,0.22024779985331358,5,0,0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,oos_recall,5,-0.11473684210526318,-11.473684210526319,-0.14500000000000005,-0.07868421052631576,0,0,5
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,known_recall,5,0.28853448275862065,28.853448275862064,0.2835344827586207,0.2935344827586207,5,0,0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,false_accept_rate,5,0.11473684210526316,11.473684210526317,0.07868421052631577,0.14499999999999996,5,0,0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,false_reject_rate,5,-0.28853448275862065,-28.853448275862064,-0.2935344827586207,-0.2835344827586207,0,0,5
stackoverflow,0.25,single_centroid,Frozen K=1,oos_f1,5,0.05997615649869357,5.997615649869357,0.027329544581381593,0.09076630997510597,5,0,0
stackoverflow,0.25,single_centroid,Frozen K=1,oos_precision,5,0.0016291440718986029,0.16291440718986028,-0.002389385069442529,0.005647673213239735,3,0,2
stackoverflow,0.25,single_centroid,Frozen K=1,oos_recall,5,0.11106666666666662,11.106666666666662,0.048622222222222164,0.1656444444444444,5,0,0
stackoverflow,0.25,single_centroid,Frozen K=1,known_recall,5,-0.013200000000000012,-1.3200000000000012,-0.0284,-0.003866666666666707,0,0,5
stackoverflow,0.25,single_centroid,Frozen K=1,false_accept_rate,5,-0.11106666666666669,-11.10666666666667,-0.16564444444444443,-0.04862222222222227,0,0,5
stackoverflow,0.25,single_centroid,Frozen K=1,false_reject_rate,5,0.01320000000000002,1.320000000000002,0.003866666666666707,0.028400000000000047,5,0,0
stackoverflow,0.25,fixed_k2,Frozen K=2,oos_f1,5,0.08818224835352187,8.818224835352186,0.05564394580410055,0.12604443852465338,5,0,0
stackoverflow,0.25,fixed_k2,Frozen K=2,oos_precision,5,0.006010355459356265,0.6010355459356265,0.002454993933270866,0.008652583443980077,4,0,1
stackoverflow,0.25,fixed_k2,Frozen K=2,oos_recall,5,0.1562222222222222,15.62222222222222,0.10035555555555553,0.21991111111111109,5,0,0
stackoverflow,0.25,fixed_k2,Frozen K=2,known_recall,5,-0.009199999999999986,-0.9199999999999986,-0.022933333333333316,0.007466666666666688,2,0,3
stackoverflow,0.25,fixed_k2,Frozen K=2,false_accept_rate,5,-0.1562222222222222,-15.62222222222222,-0.21991111111111117,-0.10035555555555556,0,0,5
stackoverflow,0.25,fixed_k2,Frozen K=2,false_reject_rate,5,0.009199999999999996,0.9199999999999996,-0.0069333333333333694,0.022933333333333323,3,0,2
stackoverflow,0.25,random_partition,Random K=2,oos_f1,5,0.06369549246168012,6.369549246168011,0.028121251065157327,0.09714570327254997,5,0,0
stackoverflow,0.25,random_partition,Random K=2,oos_precision,5,0.00033966113159304977,0.03396611315930498,-0.003927862342015631,0.004607184605201731,3,0,2
stackoverflow,0.25,random_partition,Random K=2,oos_recall,5,0.11835555555555552,11.835555555555551,0.05599999999999998,0.17724444444444443,5,0,0
stackoverflow,0.25,random_partition,Random K=2,known_recall,5,-0.018000000000000016,-1.8000000000000016,-0.034533333333333374,-0.007466666666666666,0,0,5
stackoverflow,0.25,random_partition,Random K=2,false_accept_rate,5,-0.11835555555555555,-11.835555555555555,-0.17724444444444448,-0.0528,0,0,5
stackoverflow,0.25,random_partition,Random K=2,false_reject_rate,5,0.018000000000000002,1.8000000000000003,0.0074666666666666605,0.034533333333333326,5,0,0
stackoverflow,0.25,mogb_minilm,MOGB MiniLM,oos_f1,5,0.06039685255607961,6.039685255607961,0.050234303119067555,0.07055940199309166,5,0,0
stackoverflow,0.25,mogb_minilm,MOGB MiniLM,oos_precision,5,0.1330272661246245,13.30272661246245,0.12364577770392111,0.1414701962820558,5,0,0
stackoverflow,0.25,mogb_minilm,MOGB MiniLM,oos_recall,5,-0.029111111111111133,-2.911111111111113,-0.045155555555555595,-0.014666666666666672,0,0,5
stackoverflow,0.25,mogb_minilm,MOGB MiniLM,known_recall,5,0.5168,51.68000000000001,0.47519999999999996,0.5533333333333333,5,0,0
stackoverflow,0.25,mogb_minilm,MOGB MiniLM,false_accept_rate,5,0.029111111111111098,2.9111111111111097,0.01386666666666666,0.04515555555555554,5,0,0
stackoverflow,0.25,mogb_minilm,MOGB MiniLM,false_reject_rate,5,-0.5168,-51.68000000000001,-0.5533333333333333,-0.47680000000000006,0,0,5
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,oos_f1,5,0.028800829501088976,2.8800829501088976,0.019282228458535843,0.03811839745763661,5,0,0
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,oos_precision,5,0.07023839691830765,7.023839691830765,0.060650087748548034,0.08028402778236501,5,0,0
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,oos_recall,5,-0.018177777777777782,-1.8177777777777782,-0.03613333333333335,0.000533333333333319,1,0,4
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,known_recall,5,0.2518666666666666,25.186666666666664,0.2126666666666667,0.29333333333333333,5,0,0
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,false_accept_rate,5,0.0181777777777778,1.81777777777778,-0.0005333333333333009,0.03431111111111114,4,0,1
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,false_reject_rate,5,-0.25186666666666674,-25.186666666666675,-0.29333333333333333,-0.2126666666666667,0,0,5
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,oos_f1,5,0.04843836225673439,4.843836225673439,0.036163192404365496,0.06108287745333789,5,0,0
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,oos_precision,5,0.08627304339973499,8.627304339973499,0.07963112656801925,0.09291496023145071,5,0,0
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,oos_recall,5,0.005866666666666664,0.5866666666666664,-0.016711111111111166,0.02737777777777779,3,0,2
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,known_recall,5,0.30146666666666666,30.146666666666665,0.2832,0.3197333333333333,5,0,0
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,false_accept_rate,5,-0.0058666666666667006,-0.58666666666667,-0.027377777777777834,0.017022222222222216,2,0,3
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,false_reject_rate,5,-0.30146666666666666,-30.146666666666665,-0.3197333333333333,-0.28320000000000006,0,0,5
stackoverflow,0.5,single_centroid,Frozen K=1,oos_f1,5,0.11121070917264594,11.121070917264595,0.07926940873078081,0.14315200961451108,5,0,0
stackoverflow,0.5,single_centroid,Frozen K=1,oos_precision,5,0.004280419962392168,0.42804199623921685,-0.006780858187643468,0.012013520389363475,4,0,1
stackoverflow,0.5,single_centroid,Frozen K=1,oos_recall,5,0.20366666666666672,20.36666666666667,0.15906666666666672,0.2482666666666667,5,0,0
stackoverflow,0.5,single_centroid,Frozen K=1,known_recall,5,-0.032533333333333324,-3.2533333333333325,-0.041266666666666695,-0.023799999999999953,0,0,5
stackoverflow,0.5,single_centroid,Frozen K=1,false_accept_rate,5,-0.20366666666666666,-20.366666666666667,-0.2482666666666667,-0.15906666666666663,0,0,5
stackoverflow,0.5,single_centroid,Frozen K=1,false_reject_rate,5,0.032533333333333345,3.2533333333333343,0.023800000000000016,0.04126666666666666,5,0,0
stackoverflow,0.5,fixed_k2,Frozen K=2,oos_f1,5,0.24141215790063958,24.141215790063956,0.21624001811829477,0.2665842976829844,5,0,0
stackoverflow,0.5,fixed_k2,Frozen K=2,oos_precision,5,0.0481675020912334,4.81675020912334,0.042647003949177066,0.05320695889696769,5,0,0
stackoverflow,0.5,fixed_k2,Frozen K=2,oos_recall,5,0.37826666666666664,37.82666666666666,0.3496666666666666,0.4068666666666666,5,0,0
stackoverflow,0.5,fixed_k2,Frozen K=2,known_recall,5,-0.029933333333333347,-2.9933333333333345,-0.03626666666666669,-0.020733333333333315,0,0,5
stackoverflow,0.5,fixed_k2,Frozen K=2,false_accept_rate,5,-0.37826666666666664,-37.82666666666666,-0.4068666666666667,-0.3496666666666667,0,0,5
stackoverflow,0.5,fixed_k2,Frozen K=2,false_reject_rate,5,0.029933333333333322,2.9933333333333323,0.020733333333333305,0.036266666666666655,5,0,0
stackoverflow,0.5,random_partition,Random K=2,oos_f1,5,0.11790698965739932,11.790698965739931,0.08458727496814253,0.1512267043466561,5,0,0
stackoverflow,0.5,random_partition,Random K=2,oos_precision,5,0.0015079520378717738,0.15079520378717737,-0.010057574924793134,0.00961821848028408,4,0,1
stackoverflow,0.5,random_partition,Random K=2,oos_recall,5,0.21639999999999998,21.639999999999997,0.17033333333333334,0.2624666666666666,5,0,0
stackoverflow,0.5,random_partition,Random K=2,known_recall,5,-0.03746666666666667,-3.746666666666667,-0.04706666666666668,-0.02786666666666666,0,0,5
stackoverflow,0.5,random_partition,Random K=2,false_accept_rate,5,-0.21639999999999998,-21.639999999999997,-0.2624666666666667,-0.1703333333333333,0,0,5
stackoverflow,0.5,random_partition,Random K=2,false_reject_rate,5,0.03746666666666668,3.7466666666666684,0.02786666666666665,0.0470666666666667,5,0,0
stackoverflow,0.5,mogb_minilm,MOGB MiniLM,oos_f1,5,0.1475072375603531,14.750723756035311,0.1334273032998056,0.16178485494688588,5,0,0
stackoverflow,0.5,mogb_minilm,MOGB MiniLM,oos_precision,5,0.2725890463109314,27.258904631093138,0.26601944704751934,0.28124085504778285,5,0,0
stackoverflow,0.5,mogb_minilm,MOGB MiniLM,oos_recall,5,-0.08546666666666665,-8.546666666666665,-0.10713333333333327,-0.06026666666666667,0,0,5
stackoverflow,0.5,mogb_minilm,MOGB MiniLM,known_recall,5,0.568,56.8,0.5546666666666666,0.5900666666666667,5,0,0
stackoverflow,0.5,mogb_minilm,MOGB MiniLM,false_accept_rate,5,0.0854666666666667,8.54666666666667,0.061066666666666714,0.10713333333333339,5,0,0
stackoverflow,0.5,mogb_minilm,MOGB MiniLM,false_reject_rate,5,-0.5680000000000001,-56.800000000000004,-0.5900666666666667,-0.5548,0,0,5
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,oos_f1,5,0.0842360401744714,8.42360401744714,0.06731129397107402,0.10191945566005496,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,oos_precision,5,0.18429224532689464,18.429224532689464,0.17014262084228407,0.20502869998090684,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,oos_recall,5,-0.07479999999999998,-7.479999999999998,-0.09399999999999994,-0.05319999999999998,0,0,5
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,known_recall,5,0.3350666666666667,33.50666666666667,0.30579999999999996,0.3801333333333333,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,false_accept_rate,5,0.0748,7.48,0.05320000000000001,0.09326666666666668,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,false_reject_rate,5,-0.3350666666666666,-33.50666666666666,-0.3801333333333333,-0.3056666666666667,0,0,5
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,oos_f1,5,0.14318484531961012,14.318484531961012,0.1337283856064087,0.15197446971199163,5,0,0
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,oos_precision,5,0.19969092012853285,19.969092012853285,0.19649088940780052,0.2037612467853723,5,0,0
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,oos_recall,5,0.06353333333333336,6.353333333333336,0.04626666666666677,0.07880000000000002,5,0,0
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,known_recall,5,0.294,29.4,0.28519999999999995,0.3028,5,0,0
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,false_accept_rate,5,-0.06353333333333332,-6.353333333333332,-0.07940000000000004,-0.04626666666666666,0,0,5
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,false_reject_rate,5,-0.29400000000000004,-29.400000000000006,-0.30280000000000007,-0.2852,0,0,5
stackoverflow,0.75,single_centroid,Frozen K=1,oos_f1,5,0.1069848305862825,10.69848305862825,0.05547684517957452,0.1553892916019374,5,0,0
stackoverflow,0.75,single_centroid,Frozen K=1,oos_precision,5,0.013561140892842504,1.3561140892842505,-0.01305102274469625,0.0308646519460553,4,0,1
stackoverflow,0.75,single_centroid,Frozen K=1,oos_recall,5,0.24026666666666668,24.026666666666667,0.15466666666666667,0.32186666666666663,5,0,0
stackoverflow,0.75,single_centroid,Frozen K=1,known_recall,5,-0.03506666666666667,-3.506666666666667,-0.04053333333333333,-0.029600000000000005,0,0,5
stackoverflow,0.75,single_centroid,Frozen K=1,false_accept_rate,5,-0.24026666666666668,-24.026666666666667,-0.32186666666666663,-0.15466666666666667,0,0,5
stackoverflow,0.75,single_centroid,Frozen K=1,false_reject_rate,5,0.03506666666666668,3.5066666666666677,0.029599999999999994,0.04053333333333335,5,0,0
stackoverflow,0.75,fixed_k2,Frozen K=2,oos_f1,5,0.3266908681220603,32.669086812206025,0.24787129433420327,0.39514345155159525,5,0,0
stackoverflow,0.75,fixed_k2,Frozen K=2,oos_precision,5,0.1454577215098036,14.54577215098036,0.10560269656189461,0.18141444007037127,5,0,0
stackoverflow,0.75,fixed_k2,Frozen K=2,oos_recall,5,0.5286666666666667,52.866666666666674,0.4143966666666666,0.6220000000000001,5,0,0
stackoverflow,0.75,fixed_k2,Frozen K=2,known_recall,5,-0.03906666666666665,-3.9066666666666654,-0.047733333333333315,-0.029555555555555512,0,0,5
stackoverflow,0.75,fixed_k2,Frozen K=2,false_accept_rate,5,-0.5286666666666667,-52.866666666666674,-0.6220000000000001,-0.4144,0,0,5
stackoverflow,0.75,fixed_k2,Frozen K=2,false_reject_rate,5,0.03906666666666668,3.906666666666668,0.029555555555555512,0.04773333333333337,5,0,0
stackoverflow,0.75,random_partition,Random K=2,oos_f1,5,0.11293861135866809,11.293861135866809,0.05998548046458434,0.16159347927275564,5,0,0
stackoverflow,0.75,random_partition,Random K=2,oos_precision,5,0.008852376647207328,0.8852376647207328,-0.019823507577781597,0.027555134638262913,4,0,1
stackoverflow,0.75,random_partition,Random K=2,oos_recall,5,0.25759999999999994,25.759999999999994,0.17079999999999992,0.3394666666666667,5,0,0
stackoverflow,0.75,random_partition,Random K=2,known_recall,5,-0.04079999999999997,-4.0799999999999965,-0.04542222222222221,-0.03586666666666662,0,0,5
stackoverflow,0.75,random_partition,Random K=2,false_accept_rate,5,-0.25759999999999994,-25.759999999999994,-0.3394666666666667,-0.1708,0,0,5
stackoverflow,0.75,random_partition,Random K=2,false_reject_rate,5,0.04080000000000002,4.080000000000002,0.03586666666666668,0.04542222222222225,5,0,0
stackoverflow,0.75,mogb_minilm,MOGB MiniLM,oos_f1,5,0.3071538117740757,30.71538117740757,0.2842226972974265,0.3275709418286498,5,0,0
stackoverflow,0.75,mogb_minilm,MOGB MiniLM,oos_precision,5,0.3606352873501296,36.06352873501296,0.3473436850177011,0.37193477473827496,5,0,0
stackoverflow,0.75,mogb_minilm,MOGB MiniLM,oos_recall,5,-0.08133333333333333,-8.133333333333333,-0.1257333333333333,-0.03906666666666665,0,0,5
stackoverflow,0.75,mogb_minilm,MOGB MiniLM,known_recall,5,0.6294222222222222,62.94222222222222,0.6119555555555556,0.6446222222222223,5,0,0
stackoverflow,0.75,mogb_minilm,MOGB MiniLM,false_accept_rate,5,0.08133333333333334,8.133333333333335,0.0390666666666667,0.1257333333333333,5,0,0
stackoverflow,0.75,mogb_minilm,MOGB MiniLM,false_reject_rate,5,-0.6294222222222222,-62.94222222222222,-0.6446222222222222,-0.6119555555555556,0,0,5
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,oos_f1,5,0.24736595808066575,24.736595808066575,0.2208257531162879,0.2731773275056546,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,oos_precision,5,0.3067459173023101,30.67459173023101,0.28832134199626136,0.3226561506707874,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,oos_recall,5,-0.06999999999999998,-6.999999999999998,-0.10986666666666664,-0.03146666666666664,0,0,5
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,known_recall,5,0.4504888888888889,45.04888888888889,0.4235111111111111,0.47746666666666665,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,false_accept_rate,5,0.07,7.000000000000001,0.03146666666666668,0.10986666666666664,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,false_reject_rate,5,-0.4504888888888889,-45.04888888888889,-0.47746666666666676,-0.4235111111111111,0,0,5
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,oos_f1,5,0.2782436838682637,27.82436838682637,0.2615977844280789,0.29607485239926007,5,0,0
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,oos_precision,5,0.30190320849484553,30.190320849484554,0.29405906662694203,0.3096725308145074,5,0,0
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,oos_recall,5,0.14573333333333333,14.573333333333332,0.10773333333333332,0.1837333333333333,5,0,0
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,known_recall,5,0.30617777777777777,30.61777777777778,0.2977777777777778,0.3145777777777778,5,0,0
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,false_accept_rate,5,-0.14573333333333335,-14.573333333333336,-0.18493333333333334,-0.10773333333333335,0,0,5
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,false_reject_rate,5,-0.30617777777777777,-30.61777777777778,-0.3145777777777778,-0.29777777777777775,0,0,5
