dataset,kir,comparison_method,comparison_label,trainable_minus_oos_f1,trainable_minus_oos_f1_pp,trainable_minus_f1_all,trainable_minus_f1_all_pp,trainable_minus_f1_k,trainable_minus_f1_k_pp,trainable_minus_known_recall,trainable_minus_known_recall_pp,trainable_minus_false_accept_rate,trainable_minus_false_accept_rate_pp,trainable_minus_false_reject_rate,trainable_minus_false_reject_rate_pp
clinc150,0.25,mogb_partition_ours_boundary,MOGB partition + S2C boundary,0.010328805312903255,1.0328805312903255,0.09527641905276041,9.527641905276042,0.09751188257223031,9.751188257223031,0.13456140350877188,13.456140350877188,0.009999999999999998,0.9999999999999999,-0.13456140350877188,-13.456140350877188
clinc150,0.25,ours_partition_mogb_boundary,S2C partition + MOGB boundary,0.025265198958437263,2.5265198958437263,0.2302044145804234,23.02044145804234,0.23559755183363362,23.55975518336336,0.31736842105263163,31.736842105263165,0.020570175438596495,2.0570175438596494,-0.3173684210526316,-31.736842105263158
clinc150,0.25,random_partition,Random K=2,0.009242994189447074,0.9242994189447074,0.009095768638449853,0.9095768638449853,0.009091894281844759,0.9091894281844759,-0.052105263157894655,-5.2105263157894655,-0.029342105263157905,-2.9342105263157907,0.05210526315789479,5.21052631578948
clinc150,0.25,single_centroid,Frozen K=1,0.009570492578489631,0.9570492578489631,0.012509467440826816,1.2509467440826816,0.012586808884572531,1.2586808884572531,-0.04315789473684206,-4.315789473684206,-0.0279824561403509,-2.79824561403509,0.0431578947368422,4.31578947368422
clinc150,0.5,fixed_k2,Frozen K=2,0.012388341085527554,1.2388341085527554,0.017223030475005507,1.7223030475005507,0.017287493000198717,1.7287493000198717,-0.006933333333333236,-0.6933333333333236,-0.027478260869565195,-2.7478260869565196,0.006933333333333291,0.6933333333333291
clinc150,0.5,mogb_minilm,MOGB-MiniLM,0.09119903794751227,9.119903794751227,0.36862816558049366,36.86281655804937,0.37232722061560025,37.232722061560025,0.42871111111111115,42.87111111111111,0.0278840579710145,2.78840579710145,-0.4287111111111111,-42.87111111111111
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + S2C boundary,0.04883975328188117,4.883975328188117,0.17218445645264158,17.218445645264158,0.17382905249491853,17.382905249491852,0.21102222222222222,21.102222222222224,0.011942028985507301,1.19420289855073,-0.21102222222222222,-21.102222222222224
clinc150,0.5,ours_partition_mogb_boundary,S2C partition + MOGB boundary,0.07116170928491883,7.116170928491883,0.2540730684777799,25.40730684777799,0.2565118866003515,25.651188660035153,0.3220444444444446,32.204444444444455,0.020057971014492804,2.0057971014492804,-0.3220444444444445,-32.204444444444455
clinc150,0.5,random_partition,Random K=2,0.013703034269944792,1.3703034269944792,0.010659075969319032,1.0659075969319032,0.010618489858644331,1.061848985864433,-0.050311111111111084,-5.031111111111109,-0.052695652173913,-5.2695652173913,0.050311111111111084,5.031111111111109
clinc150,0.5,single_centroid,Frozen K=1,0.014960833899474224,1.4960833899474224,0.015472778084784311,1.547277808478431,0.01547960400725501,1.547960400725501,-0.0431111111111111,-4.31111111111111,-0.0512463768115942,-5.124637681159419,0.04311111111111118,4.311111111111118
