dataset,seed,split,strategy,center_count,radius_lambda,acceptance_mode,threshold,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_accept_count,known_false_reject_count,auroc,aupr_oos,epoch,phase,mode,loss,trainable_parameters,device
clinc150,13,val,last2_no_inter,75,1.25,normalized_union,1.0,0.8580115536637276,0.8293526178817887,0.8432258064516129,0.8146666666666667,0.118125,189,278,0.9214787499999999,0.9169267423937593,1,warmup,last2_minilm_plus_projection,0.15723306332099235,198016,cuda
clinc150,13,val,last2_no_inter,75,1.5,nearest_sphere,1.0,0.8831168831168831,0.86702621290765,0.8732258064516129,0.8626666666666667,0.1075,172,206,0.9358029166666668,0.9275043089917964,2,finetune,last2_minilm_plus_projection,0.11906222143541959,3746944,cuda
clinc150,13,val,last2_no_inter,75,2.0,nearest_sphere,0.95,0.8886130933912504,0.8740183486617628,0.8793548387096775,0.8726666666666667,0.105,168,191,0.9398937500000001,0.9328624688070096,3,finetune,last2_minilm_plus_projection,0.09184246024085303,3746944,cuda
clinc150,13,val,last2_no_inter,75,3.0,nearest_sphere,0.85,0.8914463452566096,0.8751377348365287,0.882258064516129,0.8786666666666667,0.104375,167,182,0.9459941666666667,0.9462647017972439,4,finetune,last2_minilm_plus_projection,0.06951614020992133,3746944,cuda
clinc150,13,val,last2_no_inter,75,2.5,nearest_sphere,0.9,0.8913787737317149,0.8776399517059135,0.8829032258064516,0.8793333333333333,0.105,168,181,0.9453245833333334,0.9459071786078753,5,finetune,last2_minilm_plus_projection,0.05482916827550379,3746944,cuda
clinc150,13,val,last2_no_inter,75,2.0,nearest_sphere,0.95,0.8937080024434942,0.8767971066620388,0.8851612903225806,0.8593333333333333,0.085625,137,211,0.9470387499999999,0.946947080210273,6,finetune,last2_minilm_plus_projection,0.045825683196091045,3746944,cuda
clinc150,13,val,last2_no_inter,75,0.75,nearest_sphere,1.2,0.8957433682911783,0.8831888104759935,0.8880645161290323,0.8733333333333333,0.0925,148,190,0.9460708333333334,0.9459632957825274,7,finetune,last2_minilm_plus_projection,0.035522751967912006,3746944,cuda
clinc150,13,val,last2_no_inter,75,0.5,nearest_sphere,1.3,0.898326100433974,0.8889562793556488,0.8916129032258064,0.882,0.094375,151,177,0.9477770833333333,0.9469309046071608,8,finetune,last2_minilm_plus_projection,0.03125788123046948,3746944,cuda
clinc150,13,val,last2_no_inter,75,3.0,nearest_sphere,0.85,0.894429055093875,0.8812183655845672,0.8870967741935484,0.8693333333333333,0.091875,147,196,0.9463529166666667,0.94290416987925,9,finetune,last2_minilm_plus_projection,0.028132018175418095,3746944,cuda
