dataset,seed,split,strategy,center_count,radius_lambda,acceptance_mode,threshold,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_accept_count,known_false_reject_count,auroc,aupr_oos,epoch,phase,mode,loss,trainable_parameters,device
clinc150,42,val,last2_no_inter,75,1.0,normalized_union,1.0,0.8467998841587026,0.7918231431161719,0.8229032258064516,0.7393333333333333,0.08625,138,391,0.9049841666666667,0.8959799374481465,1,warmup,last2_minilm_plus_projection,0.1523568733768948,198016,cuda
clinc150,42,val,last2_no_inter,75,1.5,nearest_sphere,1.0,0.8679827267119062,0.8459860985832394,0.854516129032258,0.8433333333333334,0.120625,193,235,0.9153150000000001,0.900042293280899,2,finetune,last2_minilm_plus_projection,0.1146399599452645,3746944,cuda
clinc150,42,val,last2_no_inter,75,1.5,normalized_union,1.0,0.8733517325973628,0.8548363785225817,0.8622580645161291,0.842,0.11,176,237,0.9330441666666667,0.9330312276865229,3,finetune,last2_minilm_plus_projection,0.08191860252517764,3746944,cuda
clinc150,42,val,last2_no_inter,75,1.25,normalized_union,1.0,0.8795287187039764,0.8474509814248786,0.8651612903225806,0.7986666666666666,0.066875,107,302,0.9368,0.9372749873369024,4,finetune,last2_minilm_plus_projection,0.06282955941633653,3746944,cuda
clinc150,42,val,last2_no_inter,75,0.75,nearest_sphere,1.15,0.8815950920245399,0.8651875428847802,0.8716129032258064,0.8513333333333334,0.101875,163,223,0.9362970833333334,0.9349337021785904,5,finetune,last2_minilm_plus_projection,0.04935168976879726,3746944,cuda
clinc150,42,val,last2_no_inter,75,0.5,nearest_sphere,1.2,0.8851269649334945,0.8624330421633579,0.8732258064516129,0.8373333333333334,0.085,136,244,0.9388883333333333,0.9384957102430288,6,finetune,last2_minilm_plus_projection,0.04171563787543672,3746944,cuda
clinc150,42,val,last2_no_inter,75,1.0,nearest_sphere,1.15,0.8902551490931447,0.8758991336664406,0.8812903225806452,0.8633333333333333,0.095,152,205,0.9466358333333333,0.9492449542184741,7,finetune,last2_minilm_plus_projection,0.03431090381059606,3746944,cuda
clinc150,42,val,last2_no_inter,75,1.25,normalized_union,1.1,0.8901065449010654,0.8714867689217223,0.88,0.8513333333333334,0.08625,138,223,0.9465637500000003,0.9492131533660286,8,finetune,last2_minilm_plus_projection,0.02902741381361828,3746944,cuda
clinc150,42,val,last2_no_inter,75,0.75,nearest_sphere,1.25,0.8955589586523737,0.8810506955983068,0.8870967741935484,0.8646666666666667,0.08625,138,203,0.9490229166666668,0.9513393435878003,9,finetune,last2_minilm_plus_projection,0.025246582522798898,3746944,cuda
