dataset,seed,split,strategy,center_count,radius_lambda,acceptance_mode,threshold,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_accept_count,known_false_reject_count,auroc,aupr_oos,epoch,phase,mode,loss,trainable_parameters,device
clinc150,87,val,lora_lr1e5,75,1.25,normalized_union,1.0,0.8769140164899882,0.8314994442233209,0.8587096774193549,0.7953333333333333,0.069375,111,307,0.9270549999999999,0.9117731512039409,1,warmup,lora_minilm_plus_projection,0.16285926728683003,198016,cuda
clinc150,87,val,lora_lr1e5,75,1.5,normalized_union,1.0,0.8791679412664424,0.8528750615079891,0.8661290322580645,0.8453333333333334,0.101875,163,232,0.9339895833333334,0.9201675684874903,2,finetune,lora_minilm_plus_projection,0.12329892912027189,535936,cuda
clinc150,87,val,lora_lr1e5,75,2.0,nearest_sphere,0.95,0.8863291906638375,0.8578059942333759,0.8732258064516129,0.842,0.08625,138,237,0.9282529166666666,0.905187507081009,3,finetune,lora_minilm_plus_projection,0.09987629410195148,535936,cuda
clinc150,87,val,lora_lr1e5,75,2.0,nearest_sphere,0.95,0.8886198547215496,0.8585515926010384,0.8754838709677419,0.8426666666666667,0.0825,132,236,0.9313875,0.9078662943495304,4,finetune,lora_minilm_plus_projection,0.0875501190706835,535936,cuda
clinc150,87,val,lora_lr1e5,75,2.0,nearest_sphere,0.95,0.8958837772397095,0.8677688742422619,0.8838709677419355,0.8506666666666667,0.075,120,224,0.9376029166666668,0.918400087516466,5,finetune,lora_minilm_plus_projection,0.0724386674809759,535936,cuda
clinc150,87,val,lora_lr1e5,75,1.25,nearest_sphere,1.05,0.8961315869631434,0.8714631103139506,0.8845161290322581,0.8586666666666667,0.080625,129,212,0.9390966666666667,0.9220449290672837,6,finetune,lora_minilm_plus_projection,0.06265732346071025,535936,cuda
clinc150,87,val,lora_lr1e5,75,1.25,normalized_union,1.05,0.8974901723616571,0.874150733012245,0.8870967741935484,0.8513333333333334,0.0725,116,223,0.9477895833333333,0.9356497915644509,7,finetune,lora_minilm_plus_projection,0.054389313715746845,535936,cuda
clinc150,87,val,lora_lr1e5,75,1.0,nearest_sphere,1.1,0.8987609549712904,0.8763796567522075,0.8887096774193548,0.852,0.070625,113,222,0.9484412499999999,0.9349192205376022,8,finetune,lora_minilm_plus_projection,0.04768004167383,535936,cuda
clinc150,87,val,lora_lr1e5,75,1.5,nearest_sphere,1.05,0.9008620689655172,0.8833673834011128,0.8919354838709678,0.8766666666666667,0.085625,137,185,0.9520500000000001,0.9383672065967211,9,finetune,lora_minilm_plus_projection,0.04481811054303485,535936,cuda
