dataset,seed,split,strategy,center_count,radius_lambda,acceptance_mode,threshold,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_accept_count,known_false_reject_count,auroc,aupr_oos,epoch,phase,mode,loss,trainable_parameters,device
clinc150,42,val,last2_lr1e5,75,1.0,normalized_union,1.0,0.8467998841587026,0.7917852796949413,0.8229032258064516,0.7393333333333333,0.08625,138,391,0.9050854166666666,0.8960765660675534,1,warmup,last2_minilm_plus_projection,0.1539755394776999,198016,cuda
clinc150,42,val,last2_lr1e5,75,0.75,nearest_sphere,1.05,0.8606701940035273,0.8140086004248676,0.8393548387096774,0.7746666666666666,0.085,136,338,0.90659,0.8856654326786577,2,finetune,last2_minilm_plus_projection,0.11758575594778788,3746944,cuda
clinc150,42,val,last2_lr1e5,75,1.5,normalized_union,1.0,0.8680061823802164,0.851144611547206,0.8570967741935483,0.846,0.1225,196,231,0.9272966666666667,0.9266125927676252,3,finetune,last2_minilm_plus_projection,0.08875658347318738,3746944,cuda
clinc150,42,val,last2_lr1e5,75,1.0,normalized_union,1.05,0.8734595731890592,0.8463438876359701,0.86,0.8173333333333334,0.091875,147,274,0.9297079166666666,0.9261726832061719,4,finetune,last2_minilm_plus_projection,0.0704790200027874,3746944,cuda
clinc150,42,val,last2_lr1e5,75,1.0,nearest_sphere,1.05,0.8780487804878049,0.8482647090635301,0.8638709677419355,0.8093333333333333,0.0775,124,286,0.9305104166666667,0.9254364057186305,5,finetune,last2_minilm_plus_projection,0.05661755841288526,3746944,cuda
clinc150,42,val,last2_lr1e5,75,2.5,normalized_union,0.9,0.8802708525700216,0.8664379564990514,0.8712903225806452,0.854,0.10625,170,219,0.9393462499999999,0.9421855148267428,6,finetune,last2_minilm_plus_projection,0.04894982470925582,3746944,cuda
clinc150,42,val,last2_lr1e5,75,2.0,nearest_sphere,0.95,0.8846153846153846,0.8680426340903038,0.8748387096774194,0.8486666666666667,0.094375,151,227,0.9405620833333332,0.9383203804285785,7,finetune,last2_minilm_plus_projection,0.04111413760268587,3746944,cuda
clinc150,42,val,last2_lr1e5,75,1.5,normalized_union,1.0,0.8866906474820144,0.8629848376701312,0.8748387096774194,0.8286666666666667,0.075625,121,257,0.9431854166666666,0.9449958894531927,8,finetune,last2_minilm_plus_projection,0.034999770333327476,3746944,cuda
clinc150,42,val,last2_lr1e5,75,0.25,nearest_sphere,1.3,0.8890232839431509,0.8678949994601503,0.8780645161290322,0.842,0.08125,130,237,0.9408104166666666,0.9399300291387509,9,finetune,last2_minilm_plus_projection,0.030477425983270346,3746944,cuda
