dataset,seed,split,strategy,center_count,radius_lambda,acceptance_mode,threshold,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_accept_count,known_false_reject_count,auroc,aupr_oos,epoch,phase,mode,loss,trainable_parameters,device
clinc150,13,val,lora_lr1e5,75,1.25,normalized_union,1.0,0.8618281202550866,0.8317334965995556,0.8467741935483871,0.8173333333333334,0.113125,181,274,0.9224245833333333,0.9185672743643892,1,warmup,lora_minilm_plus_projection,0.15750414215154568,198016,cuda
clinc150,13,val,lora_lr1e5,75,1.25,normalized_union,1.0,0.8631833282996074,0.8347793808676407,0.8490322580645161,0.812,0.106875,171,282,0.9251137500000001,0.9214832156360735,2,finetune,lora_minilm_plus_projection,0.12411817526286942,535936,cuda
clinc150,13,val,lora_lr1e5,75,2.0,normalized_union,0.95,0.8661616161616161,0.8520586390834336,0.8561290322580645,0.8693333333333333,0.1425,228,196,0.9321275,0.9304080922093019,3,finetune,lora_minilm_plus_projection,0.10366076935019533,535936,cuda
clinc150,13,val,lora_lr1e5,75,2.5,normalized_union,0.9,0.8697834954502667,0.8538618156865809,0.86,0.866,0.13375,214,201,0.9348358333333333,0.9338977469199768,4,finetune,lora_minilm_plus_projection,0.08754774059910896,535936,cuda
clinc150,13,val,lora_lr1e5,75,2.5,normalized_union,0.9,0.8750780762023735,0.8565788263664602,0.864516129032258,0.866,0.124375,199,201,0.9370141666666666,0.9352761462003892,5,finetune,lora_minilm_plus_projection,0.07320284654023283,535936,cuda
clinc150,13,val,lora_lr1e5,75,3.0,nearest_sphere,0.85,0.8833333333333333,0.8621745577166606,0.8722580645161291,0.8606666666666667,0.105625,169,209,0.9354533333333334,0.9278362122626365,6,finetune,lora_minilm_plus_projection,0.06576237593919544,535936,cuda
clinc150,13,val,lora_lr1e5,75,3.0,nearest_sphere,0.85,0.8851142680667079,0.8641544509976815,0.8738709677419355,0.8633333333333333,0.104375,167,205,0.9366949999999999,0.9284259680232232,7,finetune,lora_minilm_plus_projection,0.05816817144721241,535936,cuda
clinc150,13,val,lora_lr1e5,75,2.5,nearest_sphere,0.9,0.8857406837080382,0.864485041526255,0.8745161290322581,0.8606666666666667,0.10125,162,209,0.9381779166666665,0.9300554222155376,8,finetune,lora_minilm_plus_projection,0.049377076075238696,535936,cuda
clinc150,13,val,lora_lr1e5,75,3.0,nearest_sphere,0.85,0.8882716049382716,0.8684134501327683,0.8777419354838709,0.866,0.100625,161,201,0.9411200000000002,0.9373993800157556,9,finetune,lora_minilm_plus_projection,0.046277955158660976,535936,cuda
