dataset,seed,split,intent,is_known,count,accepted_count,rejected_count,near_boundary_count,median_score
banking77_oos,13,val,get_disposable_virtual_card,False,20,0,20,1,1.3178942036164183
banking77_oos,13,val,get_physical_card,False,22,1,21,2,1.2171833012925166
banking77_oos,13,val,getting_spare_card,False,26,3,23,4,1.153314161328828
banking77_oos,13,val,getting_virtual_card,False,20,0,20,0,1.2737612195402848
banking77_oos,13,val,lost_or_stolen_card,False,17,0,17,0,1.1984488660098045
banking77_oos,13,val,lost_or_stolen_phone,False,25,0,25,0,1.3922769376728703
banking77_oos,13,val,oos,False,200,0,200,0,1.639912374915672
banking77_oos,13,val,order_physical_card,True,24,17,7,7,0.955396712243546
banking77_oos,13,val,passcode_forgotten,False,21,1,20,1,1.2288703286801586
banking77_oos,13,val,pending_card_payment,False,32,2,30,1,1.2222913665842396
banking77_oos,13,val,pending_cash_withdrawal,False,29,0,29,0,1.2062518525250059
banking77_oos,13,val,pending_top_up,True,30,21,9,4,0.9304815633045886
banking77_oos,13,val,pending_transfer,False,30,13,17,10,1.0037656229348613
banking77_oos,13,val,pin_blocked,False,23,0,23,0,1.2220932610736477
banking77_oos,13,val,receiving_money,False,19,2,17,0,1.2628114148355423
banking77_oos,13,val,request_refund,False,34,8,26,6,1.1038714693983842
banking77_oos,13,val,reverted_card_payment?,True,33,21,12,10,0.9502322469987116
banking77_oos,13,val,supported_cards_and_currencies,True,26,17,9,9,0.9564705249000136
banking77_oos,13,val,terminate_account,False,22,1,21,1,1.3035823508690623
banking77_oos,13,val,top_up_by_bank_transfer_charge,False,23,3,20,4,1.094695515620514
banking77_oos,13,val,top_up_by_card_charge,False,23,3,20,7,1.067701837507414
banking77_oos,13,val,top_up_by_cash_or_cheque,False,23,0,23,0,1.158798250111256
banking77_oos,13,val,top_up_failed,False,29,7,22,4,1.0635749272660602
banking77_oos,13,val,top_up_limits,False,20,0,20,0,1.2656882410911758
banking77_oos,13,val,top_up_reverted,False,30,7,23,6,1.1063164218667492
banking77_oos,13,val,topping_up_by_card,False,21,9,12,9,1.0084224459011673
banking77_oos,13,val,transaction_charged_twice,True,35,18,17,8,0.9990244609740799
banking77_oos,13,val,transfer_fee_charged,True,35,25,10,3,0.8179213218532452
banking77_oos,13,val,transfer_into_account,False,23,2,21,1,1.1599943275946507
banking77_oos,13,val,transfer_not_received_by_recipient,True,35,16,19,8,1.0116427181333107
banking77_oos,13,val,transfer_timing,False,26,4,22,7,1.1167163209240716
banking77_oos,13,val,unable_to_verify_identity,False,21,3,18,2,1.158315408796331
banking77_oos,13,val,verify_my_identity,False,21,4,17,5,1.1102879478478398
banking77_oos,13,val,verify_source_of_funds,False,23,2,21,1,1.3234272152899484
banking77_oos,13,val,verify_top_up,True,26,18,8,3,0.9032544629645434
banking77_oos,13,val,virtual_card_not_working,False,9,2,7,0,1.3504228889760521
banking77_oos,13,val,visa_or_mastercard,True,27,17,10,2,0.8987268854414832
banking77_oos,13,val,why_verify_identity,True,25,14,11,5,0.9911768471482935
banking77_oos,13,val,wrong_amount_of_cash_received,True,36,26,10,8,0.9212599717401075
banking77_oos,13,val,wrong_exchange_rate_for_cash_withdrawal,False,33,6,27,3,1.1287942487827416
banking77_oos,13,test,Refund_not_showing_up,True,40,29,11,10,0.9227285981804307
banking77_oos,13,test,activate_my_card,True,40,27,13,1,0.7824615763139817
banking77_oos,13,test,age_limit,False,40,0,40,0,1.457079880286153
banking77_oos,13,test,apple_pay_or_google_pay,False,40,3,37,1,1.2137769892675931
banking77_oos,13,test,atm_support,False,40,1,39,2,1.1251227073612662
banking77_oos,13,test,automatic_top_up,False,40,0,40,0,1.2888762745444566
banking77_oos,13,test,balance_not_updated_after_bank_transfer,True,40,35,5,11,0.8993091438255052
banking77_oos,13,test,balance_not_updated_after_cheque_or_cash_deposit,False,40,1,39,0,1.2327180223043648
banking77_oos,13,test,beneficiary_not_allowed,False,40,17,23,8,1.0563942829427604
banking77_oos,13,test,cancel_transfer,False,40,0,40,2,1.2059330805748179
banking77_oos,13,test,card_about_to_expire,True,40,27,13,10,0.9322745712343095
banking77_oos,13,test,card_acceptance,False,40,1,39,5,1.1640189700099721
banking77_oos,13,test,card_arrival,True,40,24,16,13,0.9606136271643003
banking77_oos,13,test,card_delivery_estimate,False,40,5,35,9,1.204718897330839
banking77_oos,13,test,card_linking,False,40,0,40,0,1.2108956735234693
banking77_oos,13,test,card_not_working,False,40,0,40,3,1.1656198380335288
banking77_oos,13,test,card_payment_fee_charged,True,40,33,7,12,0.9317913097667175
banking77_oos,13,test,card_payment_not_recognised,False,40,4,36,15,1.0774517690128298
banking77_oos,13,test,card_payment_wrong_exchange_rate,True,40,27,13,10,0.933230783304707
banking77_oos,13,test,card_swallowed,False,40,5,35,11,1.095664978487393
banking77_oos,13,test,cash_withdrawal_charge,True,40,35,5,13,0.9047215277769811
banking77_oos,13,test,cash_withdrawal_not_recognised,False,40,6,34,6,1.0925379778013327
banking77_oos,13,test,change_pin,True,40,28,12,7,0.9302703369271366
banking77_oos,13,test,compromised_card,False,40,2,38,5,1.180311198751917
banking77_oos,13,test,contactless_not_working,False,40,0,40,1,1.3856881477867553
banking77_oos,13,test,country_support,False,40,2,38,3,1.2793098182085942
banking77_oos,13,test,declined_card_payment,True,40,25,15,9,0.964313857031376
banking77_oos,13,test,declined_cash_withdrawal,True,40,23,17,7,0.9685014207690406
banking77_oos,13,test,declined_transfer,False,40,4,36,4,1.1672739567936181
banking77_oos,13,test,direct_debit_payment_not_recognised,True,40,23,17,13,0.9684326294290304
banking77_oos,13,test,disposable_card_limits,False,40,2,38,1,1.3696244153775714
banking77_oos,13,test,edit_personal_details,False,40,4,36,8,1.2323050425740036
banking77_oos,13,test,exchange_charge,False,40,1,39,1,1.2605320854992048
banking77_oos,13,test,exchange_rate,False,40,0,40,0,1.3024899148148443
banking77_oos,13,test,exchange_via_app,False,40,0,40,0,1.3539027231780714
banking77_oos,13,test,extra_charge_on_statement,True,40,20,20,14,0.9974251406400572
banking77_oos,13,test,failed_transfer,True,40,31,9,7,0.8920195618385163
banking77_oos,13,test,fiat_currency_support,False,40,0,40,0,1.3342604331145536
banking77_oos,13,test,get_disposable_virtual_card,False,40,0,40,0,1.338551702470976
banking77_oos,13,test,get_physical_card,False,40,2,38,0,1.1628324543880773
banking77_oos,13,test,getting_spare_card,False,40,7,33,4,1.1820862483609977
banking77_oos,13,test,getting_virtual_card,False,40,1,39,0,1.2774014663648092
banking77_oos,13,test,lost_or_stolen_card,False,40,0,40,0,1.2187455129285962
banking77_oos,13,test,lost_or_stolen_phone,False,40,0,40,0,1.4124275070542707
banking77_oos,13,test,oos,False,1000,0,1000,1,1.6131897735690783
banking77_oos,13,test,order_physical_card,True,40,21,19,12,0.9834277979530059
banking77_oos,13,test,passcode_forgotten,False,40,1,39,1,1.2374728146329366
banking77_oos,13,test,pending_card_payment,False,40,5,35,4,1.2015748796052903
banking77_oos,13,test,pending_cash_withdrawal,False,40,1,39,0,1.2260924230052472
banking77_oos,13,test,pending_top_up,True,40,24,16,10,0.964313725634084
banking77_oos,13,test,pending_transfer,False,40,16,24,20,1.0197917006922712
banking77_oos,13,test,pin_blocked,False,40,1,39,1,1.284853312201089
banking77_oos,13,test,receiving_money,False,40,3,37,2,1.180540085880933
banking77_oos,13,test,request_refund,False,40,7,33,11,1.1057585465995445
banking77_oos,13,test,reverted_card_payment?,True,40,24,16,8,0.951751796486325
banking77_oos,13,test,supported_cards_and_currencies,True,40,25,15,13,0.9719486581988461
banking77_oos,13,test,terminate_account,False,40,3,37,2,1.3337091694967762
banking77_oos,13,test,top_up_by_bank_transfer_charge,False,40,5,35,8,1.1246072251858963
banking77_oos,13,test,top_up_by_card_charge,False,40,6,34,7,1.1070672037390104
banking77_oos,13,test,top_up_by_cash_or_cheque,False,40,0,40,3,1.1606743644794033
banking77_oos,13,test,top_up_failed,False,40,17,23,8,1.0550607489665946
banking77_oos,13,test,top_up_limits,False,40,0,40,0,1.2669548210560184
banking77_oos,13,test,top_up_reverted,False,40,4,36,7,1.1243697983702892
banking77_oos,13,test,topping_up_by_card,False,40,10,30,12,1.0656066473609989
banking77_oos,13,test,transaction_charged_twice,True,40,24,16,6,0.9451466154786483
banking77_oos,13,test,transfer_fee_charged,True,40,28,12,6,0.9042644434318031
banking77_oos,13,test,transfer_into_account,False,40,5,35,3,1.131404803331015
banking77_oos,13,test,transfer_not_received_by_recipient,True,40,24,16,10,0.9716736210320149
banking77_oos,13,test,transfer_timing,False,40,10,30,3,1.135655006715273
banking77_oos,13,test,unable_to_verify_identity,False,40,8,32,3,1.1249938598942877
banking77_oos,13,test,verify_my_identity,False,40,18,22,4,1.036108848057917
banking77_oos,13,test,verify_source_of_funds,False,40,4,36,0,1.2944056109040691
banking77_oos,13,test,verify_top_up,True,40,30,10,6,0.8835508984449695
banking77_oos,13,test,virtual_card_not_working,False,40,4,36,2,1.3724936881465595
banking77_oos,13,test,visa_or_mastercard,True,40,26,14,4,0.9091649698568215
banking77_oos,13,test,why_verify_identity,True,40,32,8,8,0.8520836505795393
banking77_oos,13,test,wrong_amount_of_cash_received,True,40,29,11,11,0.8960979051338798
banking77_oos,13,test,wrong_exchange_rate_for_cash_withdrawal,False,40,5,35,6,1.2051759387380119
