dataset,kir,method,n_seeds,oos_f1_mean,oos_f1_std,oos_precision_mean,oos_precision_std,oos_recall_mean,oos_recall_std,f1_all_mean,f1_all_std,f1_k_mean,f1_k_std,accuracy_mean,accuracy_std,known_recall_mean,known_recall_std,false_accept_rate_mean,false_accept_rate_std,false_reject_rate_mean,false_reject_rate_std,auroc_mean,auroc_std,aupr_oos_mean,aupr_oos_std,fpr95_mean,fpr95_std
stackoverflow,0.5,trainable_fixed_k1,3,0.8670909818700716,0.007862040279409253,0.8467822645634228,0.0007737095663516437,0.8885555555555555,0.01647744436614813,0.856539550407569,0.003031795095166128,0.8554844072613187,0.002717706307163531,0.8582222222222223,0.006342585834005585,0.8392222222222222,0.003177855476905592,0.11144444444444446,0.016477444366148116,0.1607777777777778,0.0031778554769055817,0.9175097777777778,0.008709648302632895,0.8877702922396727,0.020235164889769376,0.21177777777777776,0.008982836858403447
stackoverflow,0.5,trainable_fixed_k2,3,0.6764813688704444,0.061502755560656534,0.894387787131811,0.010204291368138064,0.5474444444444444,0.07817564901403395,0.7680702640586476,0.012612560477125534,0.7772291535774679,0.007952526513252862,0.7156111111111111,0.034723599972665935,0.9362222222222223,0.0029101779674908647,0.45255555555555554,0.078175649014034,0.06377777777777778,0.002910177967490844,0.8945461851851851,0.01356153595381477,0.8753872833336821,0.024675920616393322,0.43855555555555553,0.032354899260743177
stackoverflow,0.5,k2_minus_k1,3,-0.1906096129996272,0.05499160922217226,0.04760552256838816,0.010791493265234566,-0.34111111111111114,0.06422202998817823,-0.08846928634892137,0.011108282225265073,-0.07825525368385074,0.006736978698054203,-0.1426111111111111,0.02991232043122439,0.09700000000000002,0.001962613525850605,0.34111111111111114,0.06422202998817829,-0.09699999999999999,0.00196261352585063,-0.022963592592592546,0.01228415446351117,-0.01238300890599057,0.01674785105217617,0.22677777777777783,0.02984693461936821
