dataset,kir,seed,method,oos_f1,f1_all,f1_u,f1_k,accuracy,id_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos,effective_cluster_count,minimum_cluster_size,run_dir,scope,protocol,source
banking77,0.75,123,mogb_minilm,0.4761306532663316,0.4190987558031048,0.4761306532663316,0.4181154472261526,0.4577922077922078,0.2818965517241379,0.0026315789473684,0.718103448275862,0.8194243421052633,0.49228640796684,147,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_123/mogb_minilm,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
banking77,0.75,123,mogb_partition_ours_boundary,0.5299326957137797,0.5657502333249466,0.5299326957137797,0.5663677770768631,0.5659090909090909,0.4331896551724138,0.0157894736842105,0.5668103448275862,0.8384363656987295,0.5662725130436645,147,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_123/mogb_partition_ours_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
banking77,0.75,123,ours_partition_mogb_boundary,0.5543307086614173,0.6604048509561068,0.5543307086614173,0.662233715478429,0.6194805194805195,0.5362068965517242,0.0736842105263157,0.4637931034482758,0.8232395644283121,0.5859221130823882,116,7,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_123/ours_partition_mogb_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
banking77,0.75,123,random_partition,0.5325779036827195,0.7857174094681736,0.5325779036827195,0.7900818837058537,0.7233766233766233,0.8810344827586207,0.5052631578947369,0.1189655172413793,0.8291963475499092,0.584393718550978,116,16,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_123/random_partition,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
banking77,0.75,123,single_centroid,0.5377685377685377,0.7774791026057317,0.5377685377685377,0.7816120433787869,0.7181818181818181,0.8728448275862069,0.4894736842105263,0.1271551724137931,0.8260225725952812,0.5741583134138637,58,32,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_123/single_centroid,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,13,fixed_k2,0.9463605701229464,0.7854688163755604,0.9463605701229464,0.7812348228558924,0.912280701754386,0.7526315789473684,0.0462719298245614,0.2473684210526315,0.9345900661742076,0.9783943380945588,76,16,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_13/fixed_k2,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,13,mogb_minilm,0.9259297203155414,0.552799420888672,0.9259297203155414,0.5429802024827017,0.8731578947368421,0.4017543859649123,0.0089912280701754,0.5982456140350877,0.9204505232379192,0.9722469613557536,61,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_13/mogb_minilm,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,13,mogb_partition_ours_boundary,0.9441786283891548,0.7325053051951195,0.9441786283891548,0.7269349545847502,0.9071929824561404,0.6447368421052632,0.0263157894736842,0.3552631578947368,0.9367974761465064,0.9760167096490552,61,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_13/mogb_partition_ours_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,13,ours_partition_mogb_boundary,0.925388494391273,0.5638965119717422,0.925388494391273,0.554383565065965,0.8721052631578947,0.4201754385964912,0.0140350877192982,0.5798245614035088,0.9096931748230226,0.9663446903241726,76,16,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_13/ours_partition_mogb_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,13,random_partition,0.9433795990306236,0.7887268550662173,0.9433795990306236,0.7846570460145224,0.9078947368421052,0.7929824561403509,0.0609649122807017,0.2070175438596491,0.940660780240074,0.981730484777785,76,50,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_13/random_partition,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,13,single_centroid,0.9442615755979812,0.7888420911606385,0.9442615755979812,0.7847521047280769,0.909122807017544,0.7798245614035088,0.056359649122807,0.2201754385964912,0.9427870113881196,0.9826875211833712,38,100,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_13/single_centroid,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,42,fixed_k2,0.9448784722222222,0.7797406831331793,0.9448784722222222,0.7753949518413624,0.9101754385964912,0.7350877192982457,0.0451754385964912,0.2649122807017544,0.9282196445060018,0.9715037696387244,76,13,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_42/fixed_k2,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,42,mogb_minilm,0.9190780789927911,0.4690188607303663,0.9190780789927911,0.4571751970918815,0.86,0.3307017543859649,0.0074561403508771,0.6692982456140351,0.8889312096029547,0.958846994852714,77,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_42/mogb_minilm,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,42,mogb_partition_ours_boundary,0.9337242173594388,0.6447081265767621,0.9337242173594388,0.637102439977218,0.8882456140350877,0.5333333333333333,0.0221491228070175,0.4666666666666667,0.9029739919975378,0.963986166612252,77,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_42/mogb_partition_ours_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,42,ours_partition_mogb_boundary,0.928219852337982,0.565039328694321,0.928219852337982,0.5554819464931721,0.8768421052631579,0.4157894736842105,0.0074561403508771,0.5842105263157895,0.8970560172360726,0.9560904261919014,76,13,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_42/ours_partition_mogb_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,42,random_partition,0.9351422898742554,0.7671566988956524,0.9351422898742554,0.762736025448847,0.8963157894736842,0.7657894736842106,0.0703947368421052,0.2342105263157894,0.9334004693751924,0.9794615312301294,76,50,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_42/random_partition,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,42,single_centroid,0.938201011656037,0.772959365889378,0.938201011656037,0.7686109015270975,0.9008771929824562,0.7649122807017543,0.0644736842105263,0.2350877192982456,0.9347076023391812,0.9797215843157088,38,100,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_42/single_centroid,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,87,fixed_k2,0.9354095843842528,0.7612168144013597,0.9354095843842528,0.7566327941386519,0.8956140350877193,0.7421052631578947,0.0646929824561403,0.2578947368421053,0.9241847491535856,0.9748773840471144,76,15,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_87/fixed_k2,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,87,mogb_minilm,0.9232335573203012,0.5165800461524818,0.9232335573203012,0.5058786379638549,0.867719298245614,0.3614035087719298,0.0057017543859649,0.6385964912280702,0.8917978608802708,0.9544528036783012,63,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_87/mogb_minilm,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,87,mogb_partition_ours_boundary,0.939911448450348,0.693603729332261,0.939911448450348,0.687121947250206,0.8996491228070176,0.5894736842105264,0.0223684210526315,0.4105263157894737,0.9158167897814712,0.9696617122594282,63,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_87/mogb_partition_ours_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,87,ours_partition_mogb_boundary,0.9244270080528598,0.5744970786514769,0.9244270080528598,0.565288396298809,0.871578947368421,0.4307017543859649,0.0182017543859649,0.5692982456140351,0.8811699753770392,0.9581714303029616,76,15,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_87/ours_partition_mogb_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,87,random_partition,0.9348863006100944,0.7750222783622385,0.9348863006100944,0.7708153304083475,0.8957894736842106,0.7885964912280702,0.0758771929824561,0.2114035087719298,0.933985649430594,0.9793026001819682,76,50,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_87/random_partition,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,87,single_centroid,0.9354624085163008,0.7755840380803358,0.9354624085163008,0.7713767125425474,0.8964912280701754,0.7894736842105263,0.075,0.2105263157894736,0.932873191751308,0.9784768947561469,38,100,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_87/single_centroid,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,100,fixed_k2,0.9567555938037866,0.8100742538418142,0.9567555938037866,0.806214218579657,0.9285964912280702,0.7464912280701754,0.0247807017543859,0.2535087719298246,0.9480549784549092,0.9794385651054668,76,13,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_100/fixed_k2,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,100,mogb_minilm,0.9265110590153908,0.5427412747637941,0.9265110590153908,0.5326420699150679,0.8735087719298246,0.3807017543859649,0.0032894736842105,0.6192982456140351,0.9144531009541398,0.962490211104767,67,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_100/mogb_minilm,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,100,mogb_partition_ours_boundary,0.9469035853222584,0.7197737523748331,0.9469035853222584,0.7137966515077956,0.9105263157894736,0.6070175438596491,0.0125,0.3929824561403509,0.9423899661434288,0.9777166664909376,67,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_100/mogb_partition_ours_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,100,ours_partition_mogb_boundary,0.9313916521382424,0.5898180313867981,0.9313916521382424,0.5808292518933391,0.8824561403508772,0.4298245614035088,0.0041666666666666,0.5701754385964912,0.914627192982456,0.9672024831664836,76,13,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_100/ours_partition_mogb_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,100,random_partition,0.9580106881884612,0.8311811774653984,0.9580106881884612,0.82784355876216,0.9310526315789474,0.8096491228070175,0.0368421052631578,0.1903508771929824,0.9615818328716528,0.9868066301529947,76,50,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_100/random_partition,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,100,single_centroid,0.9540204837655264,0.8152807577028962,0.9540204837655264,0.8116297122801954,0.924561403508772,0.7894736842105263,0.0399122807017543,0.2105263157894736,0.9591745537088334,0.9861223386019308,38,100,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_100/single_centroid,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,123,fixed_k2,0.9401877319362584,0.764172828238498,0.9401877319362584,0.7595408570885569,0.901578947368421,0.7412280701754386,0.0554824561403508,0.2587719298245614,0.937388811942136,0.9796308358652618,76,17,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_123/fixed_k2,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,123,mogb_minilm,0.9244281045751634,0.5308783798214524,0.9244281045751634,0.5205218081174073,0.87,0.3807017543859649,0.0074561403508771,0.6192982456140351,0.9146962526931364,0.9693113007148544,66,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_123/mogb_minilm,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,123,mogb_partition_ours_boundary,0.941851812480068,0.7175239695263377,0.941851812480068,0.7116206052380817,0.9029824561403508,0.6342105263157894,0.0285087719298245,0.3657894736842105,0.9393303708833488,0.9802306829139829,66,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_123/mogb_partition_ours_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,123,ours_partition_mogb_boundary,0.9224607168532404,0.5402239546626599,0.9224607168532404,0.53016509249975,0.8671929824561404,0.3982456140350877,0.0151315789473684,0.6017543859649123,0.9063683056325024,0.9674032444488284,76,17,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_123/ours_partition_mogb_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,123,random_partition,0.940579869915114,0.7769311252873595,0.940579869915114,0.7726245793761027,0.9024561403508772,0.7850877192982456,0.0644736842105263,0.2149122807017544,0.9489631425053862,0.985517980879526,76,50,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_123/random_partition,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.25,123,single_centroid,0.9384157761374904,0.7692833882317327,0.9384157761374904,0.7648325359184233,0.8991228070175439,0.7736842105263158,0.0660087719298245,0.2263157894736842,0.947882617728532,0.9855118522654392,38,100,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.25/seed_123/single_centroid,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,13,fixed_k2,0.8935519733185103,0.8075556552565762,0.8935519733185103,0.8064090376824171,0.8598245614035088,0.764,0.0681159420289855,0.236,0.9226496618357488,0.9375546974437962,150,16,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_13/fixed_k2,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,13,mogb_minilm,0.8126636515115448,0.4490273375575833,0.8126636515115448,0.4441788533715305,0.7228070175438597,0.3164444444444444,0.0104347826086956,0.6835555555555556,0.8834571336553945,0.8932833326886456,126,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_13/mogb_minilm,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,13,mogb_partition_ours_boundary,0.8596266939401688,0.6642467645684205,0.8596266939401688,0.6616416988434637,0.8047368421052632,0.5511111111111111,0.0255072463768115,0.4488888888888889,0.9141612882447664,0.9261131280497884,126,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_13/mogb_partition_ours_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,13,ours_partition_mogb_boundary,0.833394902105652,0.5702744817053852,0.833394902105652,0.5667662094333816,0.7603508771929824,0.428,0.0191304347826086,0.572,0.8918372946859904,0.9028654859599988,150,16,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_13/ours_partition_mogb_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,13,random_partition,0.8901816118047673,0.8110612637258592,0.8901816118047673,0.8100063257514737,0.8568421052631578,0.7951111111111111,0.0907246376811594,0.2048888888888889,0.9280403220611916,0.945421763729158,150,50,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_13/random_partition,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,13,single_centroid,0.8932504942106749,0.8124978686870881,0.8932504942106749,0.8114211670134402,0.8596491228070176,0.7915555555555556,0.0831884057971014,0.2084444444444444,0.9272738164251207,0.943540956811787,75,100,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_13/single_centroid,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,42,fixed_k2,0.8911676237353021,0.7942523859174728,0.8911676237353021,0.7929601827465685,0.8549122807017544,0.731111111111111,0.0553623188405797,0.2688888888888889,0.928633687600644,0.9379846386927296,150,13,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_42/fixed_k2,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,42,mogb_minilm,0.8099016937107664,0.4275814690032287,0.8099016937107664,0.4224838660071282,0.7175438596491228,0.3004444444444444,0.0089855072463768,0.6995555555555556,0.8825811272141706,0.8902825110259178,129,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_42/mogb_minilm,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,42,mogb_partition_ours_boundary,0.8500063075564527,0.6145761911588284,0.8500063075564527,0.6114371229401934,0.7889473684210526,0.5075555555555555,0.0234782608695652,0.4924444444444444,0.9126765861513688,0.9303871630432282,129,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_42/mogb_partition_ours_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,42,ours_partition_mogb_boundary,0.8313400048816207,0.5480715512929405,0.8313400048816207,0.5442946385784247,0.7550877192982456,0.4053333333333333,0.0127536231884057,0.5946666666666667,0.8971390660225443,0.9045570721993104,150,13,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_42/ours_partition_mogb_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,42,random_partition,0.8829412593323003,0.8006302876150952,0.8829412593323003,0.7995328079921992,0.8487719298245614,0.7711111111111111,0.0915942028985507,0.2288888888888889,0.9255040257648952,0.943285833912722,150,50,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_42/random_partition,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,42,single_centroid,0.8814846056516238,0.7957298066105891,0.8814846056516238,0.794586409290042,0.846140350877193,0.7653333333333333,0.0913043478260869,0.2346666666666666,0.9238795491143316,0.9423475771316242,75,100,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_42/single_centroid,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,87,fixed_k2,0.8958073889580739,0.8075776287301073,0.8958073889580739,0.8064012319270677,0.8610526315789474,0.76,0.0617391304347826,0.24,0.9247085346215782,0.9351556078241994,150,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_87/fixed_k2,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,87,mogb_minilm,0.8176716417910448,0.4714741018932011,0.8176716417910448,0.4668581346945632,0.7321052631578947,0.3328888888888889,0.0075362318840579,0.6671111111111111,0.8735846698872786,0.8785612625227123,138,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_87/mogb_minilm,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,87,mogb_partition_ours_boundary,0.8596558317399617,0.6598794870236049,0.8596558317399617,0.6572158024273868,0.8056140350877193,0.5453333333333333,0.0226086956521739,0.4546666666666666,0.8928693075684381,0.9050570906553488,138,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_87/mogb_partition_ours_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,87,ours_partition_mogb_boundary,0.8382552823427654,0.5858663327968165,0.8382552823427654,0.5825011468028706,0.767719298245614,0.4439999999999999,0.0168115942028985,0.556,0.8820371014492754,0.8956434640125017,150,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_87/ours_partition_mogb_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,87,random_partition,0.8959726768179878,0.8153861668677663,0.8959726768179878,0.81431168006843,0.861578947368421,0.8093333333333333,0.0875362318840579,0.1906666666666666,0.9275957487922706,0.9378838542790768,150,50,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_87/random_partition,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,87,single_centroid,0.8935625976978826,0.8108151411942055,0.8935625976978826,0.8097118417741564,0.858421052631579,0.8031111111111111,0.088695652173913,0.1968888888888889,0.925390917874396,0.936240195833705,75,100,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_87/single_centroid,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,100,fixed_k2,0.8901220865704772,0.8087313565669035,0.8901220865704772,0.8076461468335225,0.8571929824561404,0.7555555555555555,0.0701449275362318,0.2444444444444444,0.9220727858293076,0.932473575283586,150,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_100/fixed_k2,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,100,mogb_minilm,0.814364113576712,0.4621121291551101,0.814364113576712,0.4574154360294886,0.7266666666666667,0.3248888888888889,0.0107246376811594,0.6751111111111111,0.8646879227053139,0.8739335266061747,150,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_100/mogb_minilm,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,100,mogb_partition_ours_boundary,0.8553893364019947,0.6592934180407348,0.8553893364019947,0.6566788057959181,0.8001754385964912,0.544,0.0304347826086956,0.456,0.9019826086956522,0.9173216280068844,150,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_100/mogb_partition_ours_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,100,ours_partition_mogb_boundary,0.8321239699913909,0.5667031570646789,0.8321239699913909,0.5631642128923227,0.7587719298245614,0.4231111111111111,0.0194202898550724,0.5768888888888889,0.8858647342995168,0.8987918016424369,150,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_100/ours_partition_mogb_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,100,random_partition,0.8901224025049815,0.8155966771133115,0.8901224025049815,0.814603000774756,0.8570175438596491,0.8004444444444444,0.0936231884057971,0.1995555555555555,0.9319447342995169,0.9496765519733406,150,50,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_100/random_partition,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,100,single_centroid,0.8876595744680851,0.8071592671886425,0.8876595744680851,0.8060859297582499,0.8528070175438597,0.7906666666666666,0.0930434782608695,0.2093333333333333,0.9313525281803542,0.9490768179515816,75,100,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_100/single_centroid,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,123,fixed_k2,0.8893799199005662,0.7865986685508901,0.8893799199005662,0.7852282518662278,0.8498245614035088,0.7462222222222222,0.0666666666666666,0.2537777777777777,0.9268126247987116,0.9420728766988432,150,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_123/fixed_k2,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,123,mogb_minilm,0.8113744075829384,0.4374949818853867,0.8113744075829384,0.4325099228760861,0.7198245614035088,0.304,0.0075362318840579,0.696,0.8777375845410629,0.8801827937512003,133,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_123/mogb_minilm,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,123,mogb_partition_ours_boundary,0.8530937618625838,0.6319127043421816,0.8530937618625838,0.6289636235752429,0.7931578947368421,0.5191111111111111,0.0228985507246376,0.4808888888888888,0.9046946215781,0.9195336124425776,133,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_123/mogb_partition_ours_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
clinc150,0.5,123,ours_partition_mogb_boundary,0.8310479921645446,0.5495499821482573,0.8310479921645446,0.5457966753480402,0.753859649122807,0.4115555555555555,0.016231884057971,0.5884444444444444,0.8922411594202898,0.9060139771414306,150,10,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.50/seed_123/ours_partition_mogb_boundary,fair_frozen_minilm_component,protocol_v2_textoir_v1,results/mogb/fair_matrix.csv
