dataset,kir,baseline,metric,n_seeds,mean_delta,median_delta,std_delta,ci95_low,ci95_high,wins,ties,losses,effect_size_d,bootstrap_seed,bootstrap_samples
clinc150,0.5,single_centroid,auroc,5,0.02434710466988732,0.024335330112721598,0.005456764642643941,0.01992713687600649,0.028430402576489412,5,0,0,4.46182055931416,20260806,10000
clinc150,0.5,single_centroid,aupr_oos,5,0.019599548304528636,0.02029673947835353,0.005954111958341714,0.014645568902015248,0.023939545812563655,5,0,0,3.29176683973328,20260806,10000
clinc150,0.5,fixed_k2,oos_f1,5,0.01238834108552742,0.013538491229166949,0.00368157454335124,0.00906583668194374,0.01453207481688854,5,0,0,3.3649572865230217,20260806,10000
clinc150,0.5,fixed_k2,f1_all,5,0.01722303047500564,0.01618810348109856,0.0033720892228502825,0.014850598798411375,0.020065217917011702,5,0,0,5.107525138509755,20260806,10000
clinc150,0.5,fixed_k2,known_recall,5,-0.006933333333333324,-0.007555555555555538,0.011175811622969432,-0.015555555555555545,0.0016888888888888954,1,1,3,-0.6203874552684279,20260806,10000
clinc150,0.5,fixed_k2,false_accept_rate,5,-0.02747826086956518,-0.03275362318840572,0.0116905417781103,-0.034376811594202875,-0.01710144927536229,0,0,5,-2.350469412890363,20260806,10000
clinc150,0.5,fixed_k2,auroc,5,0.028291916264090156,0.026383510466988946,0.00802933405954512,0.0223060611916265,0.03435640579710124,5,0,0,3.523569458472993,20260806,10000
clinc150,0.5,fixed_k2,aupr_oos,5,0.02786491217533844,0.02408927062398325,0.0081626416996154,0.021995971494592714,0.034863440719919134,5,0,0,3.4137125211132755,20260806,10000
clinc150,0.5,random_partition,oos_f1,5,0.013703034269944592,0.014203939411040811,0.002716870553050865,0.011486038417956923,0.01569096660038689,5,0,0,5.043683165013879,20260806,10000
clinc150,0.5,random_partition,f1_all,5,0.010659075969319188,0.009322782934690577,0.0036681113465217986,0.007824314410554955,0.013493837528083419,5,0,0,2.9058757933906256,20260806,10000
clinc150,0.5,random_partition,known_recall,5,-0.050311111111111105,-0.05155555555555558,0.012050920768058547,-0.05973333333333335,-0.039822222222222245,0,0,5,-4.174876930936493,20260806,10000
clinc150,0.5,random_partition,false_accept_rate,5,-0.05269565217391301,-0.05623188405797101,0.007492627476301946,-0.05843478260869561,-0.04695652173913038,0,0,5,-7.033000418155238,20260806,10000
clinc150,0.5,random_partition,auroc,5,0.023010705314009682,0.022130499194846998,0.005852910652566752,0.018587413848631364,0.02757755877616741,5,0,0,3.9314977931396413,20260806,10000
clinc150,0.5,random_partition,aupr_oos,5,0.01836839453979655,0.01865308103298169,0.005813199437019287,0.013681983146607424,0.0226185977478373,5,0,0,3.1597736734824515,20260806,10000
clinc150,0.5,mogb_minilm,oos_f1,5,0.09119903794751208,0.0910004449298224,0.002648807906349677,0.089010988367351,0.09305626579360841,5,0,0,34.43021962026438,20260806,10000
clinc150,0.5,mogb_minilm,f1_all,5,0.36862816558049366,0.37130124057926317,0.011409693469170147,0.3591524288707181,0.37710210599786337,5,0,0,32.308332084166395,20260806,10000
clinc150,0.5,mogb_minilm,known_recall,5,0.4287111111111111,0.428888888888889,0.012635829910649503,0.4187555555555555,0.4381333333333333,5,0,0,33.92821161274041,20260806,10000
clinc150,0.5,mogb_minilm,false_accept_rate,5,0.027884057971014543,0.026666666666666686,0.0075956409745817095,0.022260869565217445,0.03408695652173917,5,0,0,3.671060554905982,20260806,10000
clinc150,0.5,mogb_minilm,auroc,5,0.07685768760064413,0.0754585507246377,0.011125221819073706,0.06834836714975859,0.086713996779388,5,0,0,6.908418443295664,20260806,10000
clinc150,0.5,mogb_minilm,aupr_oos,5,0.08166450604503916,0.07797567278934625,0.011259005006695301,0.07383346846564495,0.09045327057260902,5,0,0,7.253261366921535,20260806,10000
clinc150,0.5,mogb_partition_ours_boundary,oos_f1,5,0.04883975328188104,0.04901625498090545,0.0015476565346520662,0.04764431571393986,0.05003519084982222,5,0,0,31.557230036741238,20260806,10000
clinc150,0.5,mogb_partition_ours_boundary,f1_all,5,0.1721844564526416,0.16562604200726727,0.01299545446173445,0.1633151195490073,0.1835299804380468,5,0,0,13.24959099811742,20260806,10000
clinc150,0.5,mogb_partition_ours_boundary,known_recall,5,0.21102222222222222,0.20399999999999996,0.017145420149379982,0.19777777777777777,0.22426666666666667,5,0,0,12.307789507850192,20260806,10000
clinc150,0.5,mogb_partition_ours_boundary,false_accept_rate,5,0.011942028985507298,0.006956521739130486,0.008235149382993506,0.0062608695652174445,0.019304347826087004,5,0,0,1.4501290055732212,20260806,10000
clinc150,0.5,mogb_partition_ours_boundary,auroc,5,0.047990492753623125,0.048501513687600584,0.009883576993359063,0.04025110466988728,0.05533147826086946,5,0,0,4.855579390525183,20260806,10000
clinc150,0.5,mogb_partition_ours_boundary,aupr_oos,5,0.04523066692440383,0.04662853488024887,0.010066069860632128,0.03649282304399213,0.052226098708757364,5,0,0,4.493379000010579,20260806,10000
clinc150,0.5,ours_partition_mogb_boundary,oos_f1,5,0.07116170928491863,0.07286368835883006,0.0032420943980740204,0.06830558968105763,0.07326188160214238,5,0,0,21.949302070659183,20260806,10000
clinc150,0.5,ours_partition_mogb_boundary,f1_all,5,0.25407306847778,0.2582163029833232,0.009349919069865185,0.24559471214650513,0.259118790375412,5,0,0,27.173825418089255,20260806,10000
clinc150,0.5,ours_partition_mogb_boundary,known_recall,5,0.32204444444444447,0.3248888888888889,0.01443110495157789,0.3099555555555556,0.3323555555555555,5,0,0,22.315993510201192,20260806,10000
clinc150,0.5,ours_partition_mogb_boundary,false_accept_rate,5,0.02005797101449282,0.01797101449275369,0.009629559616072588,0.013333333333333405,0.0283478260869566,5,0,0,2.082958288249682,20260806,10000
clinc150,0.5,ours_partition_mogb_boundary,auroc,5,0.06344350402576486,0.06618421900161009,0.009176222601585056,0.05590387117552329,0.0697321481481481,5,0,0,6.913902024870881,20260806,10000
clinc150,0.5,ours_partition_mogb_boundary,aupr_oos,5,0.06333883117283363,0.0608934712995568,0.007233230629968333,0.05823457530448981,0.06961391036019474,5,0,0,8.756644770928718,20260806,10000
clinc150,0.75,single_centroid,oos_f1,5,0.011027542276440937,0.010798648630164998,0.00462887387289671,0.007327212103367309,0.014727872449514567,5,0,0,2.3823380328010524,20260806,10000
clinc150,0.75,single_centroid,f1_all,5,0.011714999362909474,0.010591658714924845,0.00492645897544741,0.008639967088291733,0.016124362436143458,5,0,0,2.3779756253517856,20260806,10000
clinc150,0.75,single_centroid,known_recall,5,-0.039523809523809496,-0.04077380952380949,0.004721742839479583,-0.04315476190476186,-0.03589285714285713,0,0,5,-8.370597651642903,20260806,10000
clinc150,0.75,single_centroid,false_accept_rate,5,-0.060854700854700836,-0.05811965811965807,0.006435846357954438,-0.06615384615384615,-0.05606837606837604,0,0,5,-9.455586331623184,20260806,10000
clinc150,0.75,single_centroid,auroc,5,0.03005293549043553,0.028799094424094673,0.0030694531915985875,0.02777075702075702,0.0326379222629223,5,0,0,9.790973705900953,20260806,10000
clinc150,0.75,single_centroid,aupr_oos,5,0.049681002719086084,0.04735172997292625,0.006489786798741201,0.04626949988627589,0.05558281621566561,5,0,0,7.655259604016964,20260806,10000
clinc150,0.75,fixed_k2,oos_f1,5,0.013454772794569636,0.011128135128638084,0.007168643750599388,0.008720742782478141,0.01973156803138374,5,0,0,1.876892374996965,20260806,10000
clinc150,0.75,fixed_k2,f1_all,5,0.014778695780525842,0.015490436611982794,0.006875660902795369,0.008749578094731314,0.020143367319153983,5,0,0,2.1494218504169416,20260806,10000
clinc150,0.75,fixed_k2,known_recall,5,-0.006845238095238071,-0.008928571428571397,0.007356670889469186,-0.01119047619047615,-0.00011904761904761863,1,0,4,-0.9304804031721451,20260806,10000
clinc150,0.75,fixed_k2,false_accept_rate,5,-0.033076923076923025,-0.03162393162393163,0.006727207034578599,-0.038632478632478574,-0.028290598290598247,0,0,5,-4.916887930890773,20260806,10000
clinc150,0.75,fixed_k2,auroc,5,0.03181300875050876,0.03187868844118846,0.005504821627800054,0.027584274521774498,0.03604174297924303,5,0,0,5.779117090706263,20260806,10000
clinc150,0.75,fixed_k2,aupr_oos,5,0.062107385047300664,0.0679749709201507,0.010623599304692338,0.05325272786370713,0.06976298438302338,5,0,0,5.846171647293629,20260806,10000
clinc150,0.75,random_partition,oos_f1,5,0.006441878353032493,0.004986614332244121,0.006293576459949825,0.0014777262847834205,0.011406030421281566,5,0,0,1.0235640091172977,20260806,10000
clinc150,0.75,random_partition,f1_all,5,0.005671106931750059,0.003346447853708301,0.007320764260424298,0.0007537698182375818,0.011631525852973269,4,0,1,0.774660504014286,20260806,10000
clinc150,0.75,random_partition,known_recall,5,-0.04928571428571429,-0.05089285714285707,0.004661326208080715,-0.05244047619047616,-0.04523809523809528,0,0,5,-10.573324432920884,20260806,10000
clinc150,0.75,random_partition,false_accept_rate,5,-0.062051282051282006,-0.05769230769230764,0.009335430715154287,-0.07009401709401704,-0.0556410256410256,0,0,5,-6.6468579698795915,20260806,10000
clinc150,0.75,random_partition,auroc,5,0.02728093203093207,0.026477793040293074,0.003234234785948919,0.02475170431420435,0.02981015974765979,5,0,0,8.435049968992246,20260806,10000
clinc150,0.75,random_partition,aupr_oos,5,0.04314606513632946,0.0433893079272325,0.005631919933362199,0.03911104015919007,0.04767250093036548,5,0,0,7.660986954154317,20260806,10000
clinc150,0.75,mogb_minilm,oos_f1,5,0.169177800446872,0.1678670276169807,0.0023994656141041004,0.1675164026057816,0.17131080669183088,5,0,0,70.50644920787444,20260806,10000
clinc150,0.75,mogb_minilm,f1_all,5,0.4111536689108507,0.41258335772980553,0.01071611663329772,0.4025162736959672,0.41923931728234126,5,0,0,38.36778592286789,20260806,10000
clinc150,0.75,mogb_minilm,known_recall,5,0.4592261904761905,0.4604166666666667,0.00583211843519804,0.45492857142857146,0.46375,5,0,0,78.74088902321763,20260806,10000
clinc150,0.75,mogb_minilm,false_accept_rate,5,0.03188034188034193,0.030769230769230816,0.004374866287887098,0.028717948717948766,0.03538461538461546,5,0,0,7.287158002659547,20260806,10000
clinc150,0.75,mogb_minilm,auroc,5,0.08573850223850232,0.08379566035816044,0.011352187113983966,0.07709892653642662,0.09437807794057802,5,0,0,7.552597695723941,20260806,10000
clinc150,0.75,mogb_minilm,aupr_oos,5,0.1723783812327077,0.16792068704058405,0.011185474343608766,0.1653271098904579,0.18237940677199058,5,0,0,15.410913827825503,20260806,10000
clinc150,0.75,mogb_partition_ours_boundary,oos_f1,5,0.10874981752645278,0.11025462066827685,0.004012978682807476,0.10572108679775782,0.11177854825514774,5,0,0,27.099525345689482,20260806,10000
clinc150,0.75,mogb_partition_ours_boundary,f1_all,5,0.2331106491564773,0.23043101192222093,0.019056807440524154,0.2178721957464509,0.24846825907531328,5,0,0,12.232408281608036,20260806,10000
clinc150,0.75,mogb_partition_ours_boundary,known_recall,5,0.27029761904761906,0.27142857142857146,0.013385249161846665,0.2586904761904762,0.2802976190476191,5,0,0,20.1936935038965,20260806,10000
clinc150,0.75,mogb_partition_ours_boundary,false_accept_rate,5,0.02128205128205133,0.019230769230769277,0.006650759017935216,0.01615384615384622,0.02649572649572654,5,0,0,3.1999432282329967,20260806,10000
clinc150,0.75,mogb_partition_ours_boundary,auroc,5,0.05328607041107043,0.056739290801790854,0.01046419347217879,0.04546224816849822,0.061084071021570964,5,0,0,5.0922290908269625,20260806,10000
clinc150,0.75,mogb_partition_ours_boundary,aupr_oos,5,0.09871878945583919,0.10399080499886892,0.016294854842159884,0.08596795380559738,0.11088192097620304,5,0,0,6.058279770644094,20260806,10000
clinc150,0.75,ours_partition_mogb_boundary,oos_f1,5,0.1280887512487786,0.12600410371419768,0.004409513560804225,0.12477250787688607,0.13166733019773436,5,0,0,29.048272441511042,20260806,10000
clinc150,0.75,ours_partition_mogb_boundary,f1_all,5,0.2598345652319406,0.26245524797150244,0.008032490433177369,0.25340857009368023,0.2658878642844229,5,0,0,32.34794580753198,20260806,10000
clinc150,0.75,ours_partition_mogb_boundary,known_recall,5,0.32273809523809527,0.32202380952380955,0.008059378735417922,0.3163095238095239,0.3298809523809524,5,0,0,40.04503397014752,20260806,10000
clinc150,0.75,ours_partition_mogb_boundary,false_accept_rate,5,0.02136752136752141,0.02136752136752138,0.004853767816923313,0.017606837606837632,0.024786324786324823,5,0,0,4.402254531628126,20260806,10000
clinc150,0.75,ours_partition_mogb_boundary,auroc,5,0.06978177146927148,0.07267157610907604,0.009414998895763246,0.06203393365893375,0.07657247150997151,5,0,0,7.411766293533322,20260806,10000
clinc150,0.75,ours_partition_mogb_boundary,aupr_oos,5,0.1313879229903044,0.12954762094723882,0.011840050576905842,0.12200645235766228,0.14076939362294655,5,0,0,11.096905552631515,20260806,10000
stackoverflow,0.25,single_centroid,oos_f1,5,0.05997615649869361,0.07134509273765144,0.041498369349603645,0.02548550349209715,0.090766309975106,5,0,0,1.4452653788254561,20260806,10000
stackoverflow,0.25,single_centroid,f1_all,5,0.06625673043494591,0.07956530040805343,0.03795541841123324,0.0342853583053027,0.09240177811799852,5,0,0,1.7456461609006173,20260806,10000
stackoverflow,0.25,single_centroid,known_recall,5,-0.01319999999999999,-0.006000000000000005,0.017084105673598107,-0.0284,-0.0038666666666666407,0,0,5,-0.772647995288355,20260806,10000
stackoverflow,0.25,single_centroid,false_accept_rate,5,-0.11106666666666665,-0.13177777777777777,0.07435971961508842,-0.1656444444444444,-0.04862222222222222,0,0,5,-1.4936402025395747,20260806,10000
stackoverflow,0.25,single_centroid,auroc,5,0.03303943703703718,0.03798755555555544,0.01685109665752685,0.01906794074074101,0.04409783703703714,5,0,0,1.9606698429493319,20260806,10000
stackoverflow,0.25,single_centroid,aupr_oos,5,0.022555770105428065,0.02164915709032955,0.011451496886911171,0.013930215663928136,0.031602270785318895,5,0,0,1.9696787527584148,20260806,10000
stackoverflow,0.25,fixed_k2,oos_f1,5,0.08818224835352191,0.06970045064326302,0.04471784720754347,0.05564394580410061,0.1253694142800017,5,0,0,1.971969892563308,20260806,10000
stackoverflow,0.25,fixed_k2,f1_all,5,0.10838199178446455,0.096551674768944,0.037375188315083706,0.08037579902700001,0.13924611564119652,5,0,0,2.899838012072952,20260806,10000
stackoverflow,0.25,fixed_k2,known_recall,5,-0.009200000000000009,-0.021333333333333315,0.01926078341547343,-0.022933333333333316,0.0074666666666666215,2,0,3,-0.4776545066494572,20260806,10000
stackoverflow,0.25,fixed_k2,false_accept_rate,5,-0.15622222222222218,-0.12799999999999995,0.07656289273015927,-0.21991111111111103,-0.10035555555555553,0,0,5,-2.040443048211577,20260806,10000
stackoverflow,0.25,fixed_k2,auroc,5,0.050167674074074166,0.050443111111110994,0.01748106427857466,0.037056740740740855,0.0637741629629631,5,0,0,2.8698295066371466,20260806,10000
stackoverflow,0.25,fixed_k2,aupr_oos,5,0.033052129908419145,0.027575866008909933,0.013007858153890191,0.023027729164788478,0.04307653065204982,5,0,0,2.5409356034939865,20260806,10000
stackoverflow,0.25,random_partition,oos_f1,5,0.06369549246168016,0.07388220862312911,0.04484290532946396,0.02748388264077135,0.09714570327254998,5,0,0,1.4204140430622174,20260806,10000
stackoverflow,0.25,random_partition,f1_all,5,0.06772718777879727,0.08273480968158453,0.0398063347099986,0.03428246925725074,0.09504941252264656,5,0,0,1.701417331492856,20260806,10000
stackoverflow,0.25,random_partition,known_recall,5,-0.018000000000000016,-0.010666666666666713,0.018293896978682996,-0.034533333333333346,-0.00746666666666671,0,0,5,-0.9839346980566555,20260806,10000
stackoverflow,0.25,random_partition,false_accept_rate,5,-0.11835555555555552,-0.13733333333333325,0.07958249078475851,-0.1772444444444444,-0.05408888888888881,0,0,5,-1.4872059719224413,20260806,10000
stackoverflow,0.25,random_partition,auroc,5,0.032416948148148175,0.037065925925925836,0.01737740194396408,0.018326666666666647,0.044007022222222233,5,0,0,1.8654657498676306,20260806,10000
stackoverflow,0.25,random_partition,aupr_oos,5,0.02154089934027532,0.02149891998859399,0.011720094753587519,0.012502877794346511,0.030806804383632768,5,0,0,1.837945835180356,20260806,10000
stackoverflow,0.25,mogb_minilm,oos_f1,5,0.06039685255607965,0.06250290094792432,0.013098720165832408,0.050234303119067604,0.0705594019930917,5,0,0,4.610897232053472,20260806,10000
stackoverflow,0.25,mogb_minilm,f1_all,5,0.33566881966552153,0.35271439533850335,0.05135451336573523,0.29573926253931193,0.375598376791731,5,0,0,6.536306113446429,20260806,10000
stackoverflow,0.25,mogb_minilm,known_recall,5,0.5168,0.5186666666666666,0.050829562701684206,0.47519999999999996,0.5533333333333333,5,0,0,10.167311551214196,20260806,10000
stackoverflow,0.25,mogb_minilm,false_accept_rate,5,0.029111111111111143,0.026888888888888976,0.019501820111320907,0.014800000000000039,0.044177777777777816,5,0,0,1.4927381621273388,20260806,10000
stackoverflow,0.25,mogb_minilm,auroc,5,0.08572314074074079,0.08778696296296296,0.028784441350142218,0.061646074074074166,0.10903188148148146,5,0,0,2.97810680770142,20260806,10000
stackoverflow,0.25,mogb_minilm,aupr_oos,5,0.051694029768449855,0.05340209547467156,0.019722605766015165,0.03671846183691267,0.06809342433741214,5,0,0,2.621054762323849,20260806,10000
stackoverflow,0.25,mogb_partition_ours_boundary,oos_f1,5,0.02880082950108902,0.02989177302997381,0.012224675835762132,0.019483261544541386,0.038118397457636656,5,0,0,2.355958545488374,20260806,10000
stackoverflow,0.25,mogb_partition_ours_boundary,f1_all,5,0.14186338138724225,0.14453776314309053,0.04293184293356094,0.10823071269196231,0.17549605008252217,5,0,0,3.3043860149861852,20260806,10000
stackoverflow,0.25,mogb_partition_ours_boundary,known_recall,5,0.2518666666666666,0.2366666666666667,0.052250252524642306,0.21266666666666662,0.2933333333333333,5,0,0,4.820391376058538,20260806,10000
stackoverflow,0.25,mogb_partition_ours_boundary,false_accept_rate,5,0.018177777777777848,0.015111111111111176,0.02345860551779467,-0.0004888888888888221,0.034311111111111195,4,0,1,0.7748873974622653,20260806,10000
stackoverflow,0.25,mogb_partition_ours_boundary,auroc,5,0.03650518518518531,0.04033407407407419,0.014521953987340155,0.023337185185185304,0.04487451851851874,5,0,0,2.5137929246304966,20260806,10000
stackoverflow,0.25,mogb_partition_ours_boundary,aupr_oos,5,0.01696412086274124,0.017642056190660727,0.009450334997967179,0.009097875708006931,0.02380942237469803,5,0,0,1.7950814300646822,20260806,10000
stackoverflow,0.25,ours_partition_mogb_boundary,oos_f1,5,0.04843836225673444,0.053251961289342065,0.01722496511610894,0.033941065560179104,0.06108287745333789,5,0,0,2.8121021976081946,20260806,10000
stackoverflow,0.25,ours_partition_mogb_boundary,f1_all,5,0.18584220069150634,0.19520656969849148,0.03914741363990771,0.15467773878032767,0.21460322189888387,5,0,0,4.747240836928619,20260806,10000
stackoverflow,0.25,ours_partition_mogb_boundary,known_recall,5,0.30146666666666666,0.2866666666666666,0.024346571741326463,0.2832,0.3197333333333333,5,0,0,12.38230457534807,20260806,10000
stackoverflow,0.25,ours_partition_mogb_boundary,false_accept_rate,5,-0.005866666666666652,-0.007555555555555558,0.02799320905302608,-0.02737777777777778,0.017022222222222265,2,0,3,-0.20957463846155439,20260806,10000
stackoverflow,0.25,ours_partition_mogb_boundary,auroc,5,0.12135997037037047,0.10022548148148158,0.043634884788886115,0.08881090370370384,0.15765404444444447,5,0,0,2.781260245272404,20260806,10000
stackoverflow,0.25,ours_partition_mogb_boundary,aupr_oos,5,0.07734555923053621,0.05739441469312334,0.035511662849320426,0.05289428702608614,0.1089827013670602,5,0,0,2.1780325961845617,20260806,10000
stackoverflow,0.5,single_centroid,oos_f1,5,0.11121070917264597,0.10306261819864027,0.040741176081213394,0.07926940873078085,0.14315200961451108,5,0,0,2.729688238527006,20260806,10000
stackoverflow,0.5,single_centroid,f1_all,5,0.06571131259481078,0.057343309839071654,0.024795340481395315,0.05213353256707931,0.0880691627681774,5,0,0,2.650147621248272,20260806,10000
stackoverflow,0.5,single_centroid,known_recall,5,-0.032533333333333345,-0.03433333333333333,0.011280760415661527,-0.041266666666666695,-0.023799999999999998,0,0,5,-2.8839663404397835,20260806,10000
stackoverflow,0.5,single_centroid,false_accept_rate,5,-0.2036666666666666,-0.18399999999999994,0.057833093179136354,-0.24826666666666664,-0.15906666666666663,0,0,5,-3.5216284564931524,20260806,10000
stackoverflow,0.5,single_centroid,auroc,5,0.035850822222222176,0.03931444444444432,0.010001312815554182,0.027153866666666616,0.04305866666666665,5,0,0,3.5846116288320147,20260806,10000
stackoverflow,0.5,single_centroid,aupr_oos,5,0.05331209453632568,0.04274748774328163,0.018273924233425255,0.041613630784018564,0.06981972907118192,5,0,0,2.917386208639921,20260806,10000
stackoverflow,0.5,fixed_k2,oos_f1,5,0.24141215790063963,0.23785965820697796,0.031610199739354916,0.21624001811829477,0.2665842976829844,5,0,0,7.637160153723415,20260806,10000
stackoverflow,0.5,fixed_k2,f1_all,5,0.1379194718579801,0.12652548309289846,0.03138694633531722,0.1152772078182643,0.16192579520823772,5,0,0,4.394166618967655,20260806,10000
stackoverflow,0.5,fixed_k2,known_recall,5,-0.029933333333333347,-0.033333333333333326,0.010261578825892263,-0.03626666666666669,-0.020866666666666655,0,0,5,-2.917030004954485,20260806,10000
stackoverflow,0.5,fixed_k2,false_accept_rate,5,-0.37826666666666664,-0.3776666666666667,0.03611586293521943,-0.4068666666666667,-0.3496666666666667,0,0,5,-10.473698699797339,20260806,10000
stackoverflow,0.5,fixed_k2,auroc,5,0.09752508888888886,0.10308166666666663,0.015593754350285156,0.08546606666666665,0.10958411111111108,5,0,0,6.254112171973868,20260806,10000
stackoverflow,0.5,fixed_k2,aupr_oos,5,0.12967077588469905,0.11479941931750937,0.03176138977565292,0.10598496517053643,0.15617605370971427,5,0,0,4.082654342288881,20260806,10000
stackoverflow,0.5,random_partition,oos_f1,5,0.11790698965739935,0.10803426920156944,0.04246416186039891,0.08458727496814258,0.1512267043466561,5,0,0,2.7766234983047355,20260806,10000
stackoverflow,0.5,random_partition,f1_all,5,0.06746682383061849,0.05802117093421855,0.025526696554622336,0.0533410353746598,0.09057038093325735,5,0,0,2.642990787556555,20260806,10000
stackoverflow,0.5,random_partition,known_recall,5,-0.03746666666666667,-0.04266666666666663,0.012876766329754964,-0.04706666666666668,-0.02786666666666666,0,0,5,-2.9096331879604462,20260806,10000
stackoverflow,0.5,random_partition,false_accept_rate,5,-0.21639999999999998,-0.19366666666666665,0.059973790571845265,-0.26206666666666667,-0.1703333333333333,0,0,5,-3.608242833021615,20260806,10000
stackoverflow,0.5,random_partition,auroc,5,0.03538062222222223,0.039213111111111254,0.00950023998611753,0.027036866666666694,0.042042577777777736,5,0,0,3.7241819442375212,20260806,10000
stackoverflow,0.5,random_partition,aupr_oos,5,0.051154643169354586,0.039537491295459914,0.019322670464620138,0.03822182145769746,0.06816393724824006,5,0,0,2.647389927961504,20260806,10000
stackoverflow,0.5,mogb_minilm,oos_f1,5,0.14750723756035314,0.14387130936946435,0.018587290515829497,0.1334273032998056,0.16158717182090068,5,0,0,7.935919301133833,20260806,10000
stackoverflow,0.5,mogb_minilm,f1_all,5,0.43252738126445783,0.4109591319838143,0.04267434671428836,0.40388950554197417,0.46848621849235494,5,0,0,10.135536090576815,20260806,10000
stackoverflow,0.5,mogb_minilm,known_recall,5,0.5680000000000001,0.5606666666666666,0.024869660230891797,0.5546666666666669,0.5900666666666667,5,0,0,22.839073583098656,20260806,10000
stackoverflow,0.5,mogb_minilm,false_accept_rate,5,0.08546666666666672,0.0843333333333334,0.030145572735570236,0.061066666666666714,0.10713333333333339,5,0,0,2.8351316266690274,20260806,10000
stackoverflow,0.5,mogb_minilm,auroc,5,0.07582720000000001,0.06668311111111114,0.03238784173068039,0.05472633333333332,0.10526871111111107,5,0,0,2.341224235641807,20260806,10000
stackoverflow,0.5,mogb_minilm,aupr_oos,5,0.10698941921306997,0.10528919105143375,0.03583081716940496,0.07931753861080851,0.13758048653154228,5,0,0,2.9859609036331314,20260806,10000
stackoverflow,0.5,mogb_partition_ours_boundary,oos_f1,5,0.08423604017447142,0.07884032924650308,0.022986660089490844,0.06731129397107405,0.10191945566005496,5,0,0,3.6645619610037596,20260806,10000
stackoverflow,0.5,mogb_partition_ours_boundary,f1_all,5,0.23206595555377652,0.20581168513461479,0.06257109511903576,0.193252479722903,0.2855303626959115,5,0,0,3.708836406207888,20260806,10000
stackoverflow,0.5,mogb_partition_ours_boundary,known_recall,5,0.33506666666666673,0.31633333333333336,0.05008847727327669,0.3058,0.3801333333333333,5,0,0,6.689495966079851,20260806,10000
stackoverflow,0.5,mogb_partition_ours_boundary,false_accept_rate,5,0.0748,0.0736666666666667,0.025683544234479074,0.053600000000000037,0.09366666666666668,5,0,0,2.9123706337844197,20260806,10000
stackoverflow,0.5,mogb_partition_ours_boundary,auroc,5,0.05717917777777772,0.04245633333333332,0.03518937307639722,0.03853979999999997,0.08898933333333318,5,0,0,1.6248990186224677,20260806,10000
stackoverflow,0.5,mogb_partition_ours_boundary,aupr_oos,5,0.07702289800397437,0.06290306673520996,0.03765002908355723,0.05568924468743801,0.11097481453095173,5,0,0,2.0457593228689515,20260806,10000
stackoverflow,0.5,ours_partition_mogb_boundary,oos_f1,5,0.14318484531961015,0.14934082597322051,0.011703624711784136,0.1337283856064087,0.15197446971199166,5,0,0,12.234230748653475,20260806,10000
stackoverflow,0.5,ours_partition_mogb_boundary,f1_all,5,0.22963825555403972,0.22559837963828888,0.023206188937401572,0.21234991248064547,0.24840122604562023,5,0,0,9.895560885653662,20260806,10000
stackoverflow,0.5,ours_partition_mogb_boundary,known_recall,5,0.29399999999999993,0.29399999999999993,0.011045361017187245,0.2852,0.3024,5,0,0,26.61750933650048,20260806,10000
stackoverflow,0.5,ours_partition_mogb_boundary,false_accept_rate,5,-0.0635333333333333,-0.0693333333333333,0.02104967669321527,-0.07880000000000001,-0.04756666666666707,0,0,5,-3.018256967044599,20260806,10000
stackoverflow,0.5,ours_partition_mogb_boundary,auroc,5,0.19055913333333327,0.1902207777777778,0.025014239650992493,0.17271382222222215,0.2122326666666666,5,0,0,7.618026211952936,20260806,10000
stackoverflow,0.5,ours_partition_mogb_boundary,aupr_oos,5,0.23158540012795942,0.21307791467717274,0.04712202278453506,0.19582578569033882,0.26980715336945665,5,0,0,4.914589536762485,20260806,10000
stackoverflow,0.75,single_centroid,oos_f1,5,0.1069848305862825,0.10048794787778659,0.06385477471495032,0.05547684517957452,0.15081020115293609,5,0,0,1.6754397938739283,20260806,10000
stackoverflow,0.75,single_centroid,f1_all,5,0.06042050272246054,0.05429930390854898,0.015846973392627372,0.0491455800086994,0.07433059361914258,5,0,0,3.8127471552751206,20260806,10000
stackoverflow,0.75,single_centroid,known_recall,5,-0.03506666666666665,-0.03599999999999992,0.007066526902880607,-0.04053333333333329,-0.029600000000000005,0,0,5,-4.962362296020133,20260806,10000
stackoverflow,0.75,single_centroid,false_accept_rate,5,-0.24026666666666668,-0.23066666666666663,0.11104413536968083,-0.32186666666666663,-0.15466666666666665,0,0,5,-2.1637042412621494,20260806,10000
stackoverflow,0.75,single_centroid,auroc,5,0.04733718518518513,0.05337629629629648,0.01829154538557621,0.031773007407407426,0.0593913777777777,5,0,0,2.587927055223713,20260806,10000
stackoverflow,0.75,single_centroid,aupr_oos,5,0.11173274988491302,0.12595156524176732,0.03895984967865703,0.07858759735452234,0.13703914730729508,5,0,0,2.8678947892892515,20260806,10000
stackoverflow,0.75,fixed_k2,oos_f1,5,0.3266908681220603,0.3384698248693119,0.08879571253537319,0.24787129433420327,0.39312860549408546,5,0,0,3.679128854244148,20260806,10000
stackoverflow,0.75,fixed_k2,f1_all,5,0.12814158057714672,0.12262829859915847,0.025033248516390928,0.11285011563011334,0.15050927839723677,5,0,0,5.118855449113763,20260806,10000
