dataset,kir,distance,intent,seed,best_k,best_k_intent_oos_f1,delta_oos_f1_vs_k1,delta_intent_class_f1_vs_k1,delta_known_recall_vs_k1,best_k_intent_known_recall,best_k_false_reject_rate,best_k_false_accept_count,best_k_false_accept_rate,selection_metric_definition,kir_pct,multi_center_oracle,safe_gain_oracle
banking77,0.1,euclidean,Refund_not_showing_up,42,5,0.888888888888889,0.1016548463356974,0.1016548463356974,-0.025,0.9,0.05,5,0.0018115942028985,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,Refund_not_showing_up,87,5,0.8837209302325583,0.0964868876793667,0.0964868876793667,0.0249999999999999,0.95,0.05,8,0.0028985507246376,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,atm_support,42,3,0.9333333333333332,0.3719298245614035,0.3719298245614035,0.0749999999999999,0.875,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,atm_support,123,3,0.9333333333333332,0.3461773700305811,0.3461773700305811,0.0749999999999999,0.875,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,automatic_top_up,100,2,0.8285714285714285,0.1815126050420167,0.1815126050420167,-0.0999999999999999,0.725,0.275,1,0.0003623188405797,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,card_about_to_expire,42,4,0.9473684210526316,0.1122035858877964,0.1122035858877964,-0.0499999999999999,0.9,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,card_acceptance,100,5,0.7272727272727274,0.2237762237762238,0.2237762237762238,-0.3,0.6,0.4,2,0.0007246376811594,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,card_linking,13,5,0.8571428571428571,0.3087557603686636,0.3087557603686636,-0.0999999999999999,0.75,0.25,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,compromised_card,13,3,0.5238095238095238,0.0636325326590813,0.0636325326590813,-0.0999999999999999,0.55,0.45,22,0.0079710144927536,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,compromised_card,100,3,0.5238095238095238,0.103641456582633,0.103641456582633,-0.0749999999999999,0.55,0.45,22,0.0079710144927536,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,compromised_card,123,3,0.5301204819277109,0.0779465688842325,0.0779465688842325,-0.0999999999999999,0.55,0.45,21,0.0076086956521739,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,direct_debit_payment_not_recognised,13,1,0.5346534653465346,0.0,0.0,0.0,0.675,0.325,34,0.0123188405797101,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,euclidean,direct_debit_payment_not_recognised,123,1,0.6842105263157895,0.0,0.0,0.0,0.65,0.325,9,0.0032608695652173,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,euclidean,extra_charge_on_statement,42,5,0.6593406593406592,0.1320679320679318,0.1320679320679318,0.025,0.75,0.25,21,0.0076086956521739,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,getting_spare_card,100,4,0.8918918918918919,0.147705845380264,0.147705845380264,0.0249999999999999,0.825,0.175,1,0.0003623188405797,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,passcode_forgotten,42,3,0.9743589743589745,0.0410256410256409,0.0410256410256409,0.0749999999999999,0.95,0.05,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,pending_card_payment,87,3,0.8450704225352113,0.0883136657784545,0.0883136657784545,0.05,0.75,0.25,1,0.0003623188405797,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,pending_cash_withdrawal,13,5,0.825,0.2391414141414141,0.2391414141414141,0.0999999999999999,0.825,0.175,6,0.0021739130434782,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,pending_cash_withdrawal,42,5,0.8148148148148149,0.2624338624338624,0.2624338624338624,0.0999999999999999,0.825,0.175,8,0.0028985507246376,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,pending_cash_withdrawal,87,5,0.8148148148148149,0.2801613494682803,0.2801613494682803,0.1499999999999999,0.825,0.175,8,0.0028985507246376,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,pending_transfer,13,3,0.5940594059405939,0.0226308345120225,0.0226308345120225,0.05,0.75,0.175,31,0.011231884057971,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,pending_transfer,100,1,0.5166666666666667,0.0,0.0,0.0,0.775,0.2,49,0.0177536231884057,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,euclidean,receiving_money,13,4,0.8947368421052632,0.3716599190283401,0.3716599190283401,0.0,0.85,0.15,2,0.0007246376811594,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,reverted_card_payment?,42,3,0.6534653465346534,0.1872999330008188,0.1872999330008188,0.0499999999999999,0.825,0.175,26,0.0094202898550724,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,reverted_card_payment?,123,5,0.6213592233009708,0.1437472830024633,0.1437472830024633,0.0,0.8,0.2,31,0.011231884057971,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,terminate_account,87,1,0.9189189189189187,0.0,0.0,0.0,0.85,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,euclidean,terminate_account,100,1,0.9189189189189187,0.0,0.0,0.0,0.85,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,euclidean,top_up_limits,123,1,0.902439024390244,0.0,0.0,0.0,0.925,0.075,5,0.0018115942028985,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,euclidean,top_up_reverted,123,4,0.56,0.0902013422818792,0.0902013422818792,-0.175,0.7,0.3,32,0.0115942028985507,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,transaction_charged_twice,100,2,0.8918918918918919,0.0626235992089649,0.0626235992089649,-0.025,0.825,0.175,1,0.0003623188405797,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,transfer_fee_charged,87,2,0.7368421052631579,0.1186602870813395,0.1186602870813395,0.025,0.875,0.125,20,0.0072463768115942,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,transfer_fee_charged,100,2,0.7368421052631579,0.1129888942539835,0.1129888942539835,0.025,0.875,0.125,19,0.0068840579710144,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,transfer_fee_charged,123,2,0.7446808510638299,0.1320682384512173,0.1320682384512173,0.025,0.875,0.125,19,0.0068840579710144,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,transfer_not_received_by_recipient,42,5,0.4592592592592592,0.1400104329681795,0.1400104329681795,-0.0749999999999999,0.775,0.225,64,0.0231884057971014,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,transfer_timing,13,3,0.7951807228915662,0.0793912492073557,0.0793912492073557,-0.025,0.825,0.175,7,0.0025362318840579,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,euclidean,unable_to_verify_identity,87,5,0.66,0.2019847328244274,0.2019847328244274,0.0749999999999999,0.825,0.175,27,0.0097826086956521,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,verify_source_of_funds,87,1,0.9743589743589745,0.0,0.0,0.0,0.95,0.05,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,euclidean,verify_source_of_funds,123,1,0.9743589743589745,0.0,0.0,0.0,0.95,0.05,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,euclidean,wrong_amount_of_cash_received,13,4,0.6521739130434783,0.2060200668896321,0.2060200668896321,0.025,0.75,0.25,22,0.0079710144927536,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,euclidean,wrong_exchange_rate_for_cash_withdrawal,87,5,0.6511627906976744,0.100704075101344,0.100704075101344,-0.05,0.7,0.3,18,0.0065217391304347,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,Refund_not_showing_up,42,5,0.8717948717948718,0.0674470457079151,0.0674470457079151,-0.075,0.85,0.1,4,0.0014492753623188,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,Refund_not_showing_up,87,5,0.8641975308641976,0.0598497047772409,0.0598497047772409,-0.05,0.875,0.125,6,0.0021739130434782,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,atm_support,42,3,0.9189189189189187,0.065260382333553,0.065260382333553,-0.025,0.85,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,atm_support,123,3,0.9189189189189187,0.065260382333553,0.065260382333553,-0.025,0.85,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,automatic_top_up,100,4,0.8571428571428571,0.0137693631669535,0.0137693631669535,-0.125,0.75,0.25,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,card_about_to_expire,42,4,0.9473684210526316,0.0106595602931379,0.0106595602931379,-0.025,0.9,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,card_acceptance,100,4,0.7575757575757575,0.024242424242424,0.024242424242424,-0.1999999999999999,0.625,0.375,1,0.0003623188405797,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,card_linking,13,5,0.8405797101449275,0.1530797101449273,0.1530797101449273,-0.0999999999999999,0.725,0.275,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,compromised_card,13,3,0.525,0.0041666666666666,0.0041666666666666,-0.0999999999999999,0.525,0.475,19,0.0068840579710144,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,compromised_card,100,3,0.525,0.019949494949495,0.019949494949495,-0.0999999999999999,0.525,0.475,19,0.0068840579710144,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,compromised_card,123,3,0.525,0.019949494949495,0.019949494949495,-0.0999999999999999,0.525,0.475,19,0.0068840579710144,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,direct_debit_payment_not_recognised,13,1,0.5894736842105263,0.0,0.0,0.0,0.7,0.3,27,0.0097826086956521,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,mahalanobis_diag,direct_debit_payment_not_recognised,123,1,0.6835443037974683,0.0,0.0,0.0,0.675,0.3,12,0.0043478260869565,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,mahalanobis_diag,extra_charge_on_statement,42,5,0.6933333333333334,0.0115151515151515,0.0115151515151515,-0.0999999999999999,0.65,0.35,9,0.0032608695652173,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,getting_spare_card,100,1,0.88,0.0,0.0,0.0,0.825,0.175,2,0.0007246376811594,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,mahalanobis_diag,passcode_forgotten,42,3,0.9473684210526316,0.0284495021337127,0.0284495021337127,0.05,0.9,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,pending_card_payment,87,3,0.8285714285714285,0.0459627329192546,0.0459627329192546,0.0499999999999999,0.725,0.275,1,0.0003623188405797,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,pending_cash_withdrawal,13,4,0.7999999999999999,0.0727272727272726,0.0727272727272726,0.05,0.75,0.25,5,0.0018115942028985,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,pending_cash_withdrawal,42,4,0.7894736842105262,0.1615667074663401,0.1615667074663401,0.0749999999999999,0.75,0.25,6,0.0021739130434782,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,pending_cash_withdrawal,87,4,0.7894736842105262,0.1687840290381124,0.1687840290381124,0.0749999999999999,0.75,0.25,6,0.0021739130434782,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,pending_transfer,13,3,0.6464646464646464,0.0310800310800309,0.0310800310800309,0.1,0.8,0.175,25,0.0090579710144927,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,pending_transfer,100,3,0.5762711864406781,0.0073056691992988,0.0073056691992988,0.025,0.85,0.15,44,0.0159420289855072,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,receiving_money,13,4,0.88,0.1408695652173912,0.1408695652173912,-0.025,0.825,0.175,2,0.0007246376811594,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,reverted_card_payment?,42,5,0.7469879518072289,0.2707974756167526,0.2707974756167526,0.025,0.775,0.225,10,0.0036231884057971,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,reverted_card_payment?,123,5,0.7209302325581396,0.2209302325581394,0.2209302325581394,-0.025,0.775,0.225,15,0.0054347826086956,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,terminate_account,87,1,0.9041095890410958,0.0,0.0,0.0,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,mahalanobis_diag,terminate_account,100,1,0.9041095890410958,0.0,0.0,0.0,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,mahalanobis_diag,top_up_limits,123,3,0.9210526315789472,0.0074723846653671,0.0074723846653671,-0.05,0.875,0.125,1,0.0003623188405797,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,top_up_reverted,123,5,0.5434782608695652,0.0325293557600762,0.0325293557600762,-0.25,0.625,0.375,27,0.0097826086956521,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,transaction_charged_twice,100,1,0.9473684210526316,0.0,0.0,0.0,0.9,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,mahalanobis_diag,transfer_fee_charged,87,2,0.7865168539325842,0.1065168539325841,0.1065168539325841,0.025,0.875,0.125,14,0.0050724637681159,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,transfer_fee_charged,100,2,0.7865168539325842,0.092639302912176,0.092639302912176,0.025,0.875,0.125,13,0.0047101449275362,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,transfer_fee_charged,123,2,0.823529411764706,0.1435294117647059,0.1435294117647059,0.025,0.875,0.125,10,0.0036231884057971,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,transfer_not_received_by_recipient,42,5,0.4705882352941177,0.1607290803645402,0.1607290803645402,-0.125,0.7,0.3,51,0.0184782608695652,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,transfer_timing,13,3,0.8157894736842106,0.0885167464114834,0.0885167464114834,-0.025,0.775,0.175,4,0.0014492753623188,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,unable_to_verify_identity,87,5,0.7032967032967032,0.1904761904761903,0.1904761904761903,0.05,0.8,0.2,19,0.0068840579710144,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,True
banking77,0.1,mahalanobis_diag,verify_source_of_funds,87,1,0.9743589743589745,0.0,0.0,0.0,0.95,0.05,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,mahalanobis_diag,verify_source_of_funds,123,1,0.9743589743589745,0.0,0.0,0.0,0.95,0.05,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,False,False
banking77,0.1,mahalanobis_diag,wrong_amount_of_cash_received,13,5,0.7058823529411765,0.1704492820750347,0.1704492820750347,-0.0999999999999999,0.75,0.25,15,0.0054347826086956,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.1,mahalanobis_diag,wrong_exchange_rate_for_cash_withdrawal,87,2,0.6444444444444445,0.073015873015873,0.073015873015873,-0.025,0.725,0.275,21,0.0076086956521739,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,10.0,True,False
banking77,0.2,euclidean,Refund_not_showing_up,42,5,0.888888888888889,0.1016548463356974,0.1016548463356974,-0.025,0.9,0.05,5,0.002016129032258,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,Refund_not_showing_up,87,5,0.8837209302325583,0.0964868876793667,0.0964868876793667,0.0249999999999999,0.95,0.05,8,0.0032258064516129,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,activate_my_card,87,1,0.9090909090909092,0.0,0.0,0.0,0.875,0.125,2,0.0008064516129032,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,False,False
banking77,0.2,euclidean,apple_pay_or_google_pay,87,2,0.9473684210526316,0.0263157894736842,0.0263157894736842,0.025,0.9,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,atm_support,13,3,0.9333333333333332,0.1891472868217054,0.1891472868217054,0.0749999999999999,0.875,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,atm_support,42,3,0.9333333333333332,0.3719298245614035,0.3719298245614035,0.0749999999999999,0.875,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,atm_support,123,3,0.9333333333333332,0.3006802721088435,0.3006802721088435,0.0999999999999999,0.875,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,automatic_top_up,87,2,0.8285714285714285,0.1751060820367751,0.1751060820367751,-0.0999999999999999,0.725,0.275,1,0.0004032258064516,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,automatic_top_up,100,5,0.8461538461538461,0.1990950226244343,0.1990950226244343,0.0,0.825,0.175,4,0.0016129032258064,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,balance_not_updated_after_bank_transfer,100,2,0.5517241379310345,0.0374384236453201,0.0374384236453201,-0.0999999999999999,0.8,0.025,40,0.0161290322580645,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,balance_not_updated_after_cheque_or_cash_deposit,87,1,0.8974358974358975,0.0,0.0,0.0,0.875,0.125,3,0.0012096774193548,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,False,False
banking77,0.2,euclidean,beneficiary_not_allowed,123,5,0.6304347826086957,0.1945373467112597,0.1945373467112597,-0.125,0.725,0.275,23,0.009274193548387,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,cancel_transfer,123,4,0.9041095890410958,0.05045105245573,0.05045105245573,-0.05,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,card_about_to_expire,42,4,0.9473684210526316,0.0205391527599487,0.0205391527599487,-0.0499999999999999,0.9,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,card_acceptance,100,5,0.7272727272727274,0.1460761460761462,0.1460761460761462,-0.25,0.6,0.4,2,0.0008064516129032,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,card_arrival,42,4,0.7346938775510204,0.2610096670247046,0.2610096670247046,0.0,0.9,0.1,22,0.0088709677419354,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,card_arrival,87,4,0.6923076923076923,0.239477503628447,0.239477503628447,0.0,0.9,0.1,27,0.0108870967741935,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,card_linking,13,5,0.8571428571428571,0.3087557603686636,0.3087557603686636,-0.0999999999999999,0.75,0.25,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,card_payment_wrong_exchange_rate,42,3,0.85,0.0543010752688171,0.0543010752688171,-0.075,0.85,0.15,6,0.0024193548387096,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,cash_withdrawal_charge,100,1,0.9156626506024096,0.0,0.0,0.0,0.95,0.05,5,0.002016129032258,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,False,False
banking77,0.2,euclidean,compromised_card,13,3,0.5238095238095238,0.0378282153983089,0.0378282153983089,-0.0999999999999999,0.55,0.45,22,0.0088709677419354,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,compromised_card,100,2,0.619718309859155,0.0702677604086056,0.0702677604086056,-0.0749999999999999,0.55,0.45,8,0.0032258064516129,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,compromised_card,123,3,0.5301204819277109,0.0658347676419965,0.0658347676419965,-0.0999999999999999,0.55,0.45,21,0.0084677419354838,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,contactless_not_working,123,1,0.935064935064935,0.0,0.0,0.0,0.9,0.075,1,0.0004032258064516,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,False,False
banking77,0.2,euclidean,country_support,100,4,0.8918918918918919,0.2328009828009828,0.2328009828009828,0.0999999999999999,0.825,0.175,1,0.0004032258064516,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,declined_cash_withdrawal,13,3,0.6458333333333333,0.04032874617737,0.04032874617737,-0.0499999999999999,0.775,0.175,21,0.0084677419354838,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,False
banking77,0.2,euclidean,declined_transfer,42,2,0.6476190476190476,0.1522062035823503,0.1522062035823503,0.1749999999999999,0.85,0.15,29,0.0116935483870967,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,direct_debit_payment_not_recognised,13,1,0.54,0.0,0.0,0.0,0.675,0.325,33,0.0133064516129032,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,False,False
banking77,0.2,euclidean,direct_debit_payment_not_recognised,123,1,0.7123287671232875,0.0,0.0,0.0,0.65,0.325,6,0.0024193548387096,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,False,False
banking77,0.2,euclidean,exchange_rate,13,2,0.9135802469135802,0.0531151306345104,0.0531151306345104,0.0,0.925,0.075,4,0.0016129032258064,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,exchange_via_app,87,2,0.8048780487804876,0.2628219740141325,0.2628219740141325,0.0999999999999999,0.825,0.175,9,0.0036290322580645,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
banking77,0.2,euclidean,extra_charge_on_statement,42,5,0.6593406593406592,0.1172845845743041,0.1172845845743041,0.025,0.75,0.25,21,0.0084677419354838,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level,20.0,True,True
