dataset,seed,k,radius_lambda,threshold,acceptance_mode,split,full_pipeline_evaluation_mode,direct_pipeline_verified,oos_f1,f1_all,known_macro_f1,overall_accuracy,known_recall,false_accept_rate,false_reject_rate,router_error_rate,expert_error_rate,stage_count_correct_oos_rejection,stage_count_oos_accepted_by_gate,stage_count_known_rejected_by_gate,stage_count_known_wrong_domain,stage_count_known_wrong_expert,stage_count_correct_known_prediction,selected_by_validation,paper_known_f1,paper_accuracy
banking77_oos,13,1,0.75,0.95,normalized_union,test,direct_pipeline,True,0.9157175398633257,0.7059548334598714,0.7883979492461413,0.8590686274509803,0.748,0.08636363636363636,0.252,0.0,0.07620320855614973,2814,266,252,0,57,691,True,74.9,78.98
banking77_oos,42,1,0.75,0.95,normalized_union,test,direct_pipeline,True,0.9146341463414634,0.6766175973920855,0.748049542669147,0.8551470588235294,0.698,0.07467532467532467,0.302,0.0,0.08452722063037249,2850,230,302,0,59,639,True,74.9,78.98
banking77_oos,87,1,0.75,0.95,normalized_union,test,direct_pipeline,True,0.9155427103403982,0.6688777958806058,0.7388685611389788,0.8534313725490196,0.703,0.07435064935064935,0.297,0.0,0.10241820768136557,2851,229,297,0,72,631,True,74.9,78.98
