run_id,dataset,kir,seed,representation,k_gate,distance,boundary,oos_precision,oos_recall,oos_f1,id_recall,auroc,aupr_oos,fpr95,false_accept_rate,false_reject_rate,scoring_seconds,samples_per_second,peak_rss_kib,effective_cluster_count,minimum_cluster_size,run_relative_path,manifest_sha256
protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,clinc150,0.10,0,frozen_minilm,1,euclidean,mean_std,0.9824293353705118,0.9798095238095238,0.9811176807171467,0.7955555555555556,0.9718535449735449,0.9968660005261967,0.10222222222222223,0.02019047619047619,0.20444444444444446,0.15783940197434276,36112.6558305546,1663160,15,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,81e3eeea63eac8a7e34a6f699443326069fbf71aa0dcc0f9dedf713c5b035a2a
protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,0,frozen_minilm,1,mahalanobis_diag,mean_std,0.9810713609691463,0.9872380952380952,0.984145067881895,0.7777777777777778,0.9738713227513227,0.9970518064645111,0.10222222222222223,0.012761904761904763,0.2222222222222222,0.25922858400736004,21988.31591749992,1664060,15,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,a66cdc91d2779678d711f37258997dccdf1207ecc2b4ab4f95693068ff19fa2b
protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,clinc150,0.10,0,frozen_minilm,2,euclidean,mean_std,0.9815834440858173,0.9847619047619047,0.9831701055434059,0.7844444444444445,0.9669460317460318,0.9958503872847323,0.12444444444444444,0.015238095238095238,0.21555555555555556,0.30885523196775466,18455.248317098594,1667572,30,20,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,69713b121db58eadc6d722e8cf9e6daf95546b8b5dc530b82ec9b75e38d19018
protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,0,frozen_minilm,2,mahalanobis_diag,mean_std,0.9801399659542274,0.9870476190476191,0.9835816646104204,0.7666666666666666,0.9717756613756614,0.9964838593960779,0.11333333333333333,0.012952380952380953,0.23333333333333334,0.5128922599833459,11113.445151590091,1669608,30,20,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,76c38ac85b03a7c01a150b66f99e16a26be39bb873c57fd3064cb3b5f2f12a10
protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,clinc150,0.10,0,frozen_minilm,3,euclidean,mean_std,0.9789971617786187,0.9855238095238095,0.982249644043664,0.7533333333333333,0.9576766137566137,0.9947981260836929,0.1622222222222222,0.014476190476190476,0.24666666666666667,0.40973378089256585,13911.471950355412,1669608,45,9,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,bedd9b3f29dd8e76bfce0a34f6048440cda2754e1b8c39261ebe1cfcbefae440
protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,0,frozen_minilm,3,mahalanobis_diag,mean_std,0.9756326148078726,0.9914285714285714,0.9834671705243269,0.7111111111111111,0.9645697354497353,0.9954015510957872,0.13333333333333333,0.008571428571428572,0.28888888888888886,0.8292550189653412,6873.639434961602,1669608,45,9,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,340d94f9b9847ab8e29da47c497384ba1d4c99e06beaa31156be000fea4cbc68
protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,clinc150,0.10,0,frozen_minilm,4,euclidean,mean_std,0.9776021080368906,0.9893333333333333,0.9834327369118622,0.7355555555555555,0.962575238095238,0.9955421546890639,0.14888888888888888,0.010666666666666666,0.2644444444444444,0.5382412889739498,10590.045982659409,1669608,60,4,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,a276ab9b7ba6e7e71c3e8b56203d41ebfed87594f1bd76c8595c2786aba1e74f
protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,0,frozen_minilm,4,mahalanobis_diag,mean_std,0.9729427131927598,0.9931428571428571,0.9829390140446791,0.6777777777777778,0.9629439153439154,0.9957891387225764,0.14222222222222222,0.006857142857142857,0.32222222222222224,1.0144178840564564,5618.986109754717,1669608,60,4,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,e6bade4aa9a3be52b6569921c80909224f6112b32637f297510a02cdfba8c4b6
protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,clinc150,0.10,0,frozen_minilm,5,euclidean,mean_std,0.974103959467067,0.9887619047619047,0.981378202098497,0.6933333333333334,0.9556287830687831,0.9944845244487415,0.14888888888888888,0.011238095238095238,0.30666666666666664,0.6610571730416268,8622.552227628685,1669608,75,4,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,d7a7748f64d0b2592a1f8e91fd58e6f1f5335c9d4bea1f88b4cef71bbdf20f7d
protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,0,frozen_minilm,5,mahalanobis_diag,mean_std,0.9678016284233901,0.9961904761904762,0.9817908766660409,0.6133333333333333,0.945411216931217,0.9922925014750743,0.16666666666666666,0.0038095238095238095,0.38666666666666666,1.2597480720141903,4524.714208045078,1669608,75,4,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_0__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,59c8055cb582c0912a23dc200f58b26651526dad8474683fe017b1667dcc1b7e
protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,clinc150,0.10,1,frozen_minilm,1,euclidean,mean_std,0.9819150961355416,0.9824761904761905,0.982195563172427,0.7888888888888889,0.9885621164021162,0.9990092939151397,0.042222222222222223,0.017523809523809525,0.2111111111111111,0.139728652080521,40793.35136443798,1673612,15,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,2a198166d8928322ec6e2f4f3365d1e4db67808081dd69a80ccc32726219f7c2
protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,1,frozen_minilm,1,mahalanobis_diag,mean_std,0.9799242424242425,0.9855238095238095,0.9827160493827161,0.7644444444444445,0.9880296296296296,0.9988804280433284,0.042222222222222223,0.014476190476190476,0.23555555555555555,0.27315267303492874,20867.45092650485,1674696,15,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,35223df6522e8a309bdb9c98f595b785cd8b5692594cf1b9a6e4976d70a73395
protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,clinc150,0.10,1,frozen_minilm,2,euclidean,mean_std,0.9811320754716981,0.9904761904761905,0.985781990521327,0.7777777777777778,0.9825985185185185,0.998181002257377,0.07111111111111111,0.009523809523809525,0.2222222222222222,0.2819465670036152,20216.596572097693,1674696,30,16,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,d0859f9d3bbaf8697f190613ec5b652778bdd526ddd245e9f7d68068ebad9b82
protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,1,frozen_minilm,2,mahalanobis_diag,mean_std,0.9791039156626506,0.9906666666666667,0.9848513539102443,0.7533333333333333,0.9843013756613757,0.9985082225172999,0.06444444444444444,0.009333333333333334,0.24666666666666667,0.5715216340031475,9973.375740958581,1674776,30,16,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,b8b6db3b838295a6dab30ef6cf22327b964351972345e1395e9358d4aa2ef8fe
protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,clinc150,0.10,1,frozen_minilm,3,euclidean,mean_std,0.9785512699905926,0.9906666666666667,0.9845716990061524,0.7466666666666666,0.9704926984126984,0.9966504817991819,0.08666666666666667,0.009333333333333334,0.25333333333333335,0.43785146600566804,13018.11331591205,1674776,45,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,f8a6ac9f88d2ec38584f86f1ae2d799b218dd2345322bca109f32e8f1f8f531b
protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,1,frozen_minilm,3,mahalanobis_diag,mean_std,0.9763956538029225,0.9927619047619047,0.9845107669059312,0.72,0.9800719576719576,0.9975538049094386,0.06,0.007238095238095238,0.28,0.8287522769533098,6877.809157827661,1674776,45,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,0d84a719a33c8c7a699882d8d61c53350b84f14f067e61df0246faa5528f7e2f
protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,clinc150,0.10,1,frozen_minilm,4,euclidean,mean_std,0.9787474139552379,0.9912380952380953,0.9849531560518595,0.7488888888888889,0.9640486772486772,0.9956025119704659,0.10222222222222223,0.008761904761904762,0.2511111111111111,0.5468784190015867,10422.791980722614,1674776,60,4,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,2311305f665c8bba5a835af610473326d173b823c04314b748e3e390b134c3f1
protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,1,frozen_minilm,4,mahalanobis_diag,mean_std,0.9740089753178759,0.9921904761904762,0.9830156633327043,0.6911111111111111,0.9747081481481481,0.9971653295946454,0.08,0.00780952380952381,0.3088888888888889,1.0426279839593917,5466.95474099418,1674776,60,4,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,fb0297fcac0be979020da6a3d8e8af8a53d14a26aa97fd4e0b22bc9a0d536e20
protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,clinc150,0.10,1,frozen_minilm,5,euclidean,mean_std,0.9752901535005616,0.9923809523809524,0.9837613293051359,0.7066666666666667,0.9636402116402116,0.9953973177829911,0.10888888888888888,0.007619047619047619,0.29333333333333333,0.6491857969667763,8780.22906020495,1674776,75,1,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,99e90de44e82026e598bfaf414cea30e0a5345a2284f7ce6d448b8f46ca0d482
protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,1,frozen_minilm,5,mahalanobis_diag,mean_std,0.9691965114121358,0.9948571428571429,0.9818591972929787,0.6311111111111112,0.9753858201058201,0.9973108870012957,0.07777777777777778,0.005142857142857143,0.3688888888888889,1.2319247981067747,4626.905805256762,1674776,75,1,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_1__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,a112547337ef80be9616b068e0bb1d2bfa3d4b3567090cc39bafc7ca6a36bbdc
protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,clinc150,0.10,2,frozen_minilm,1,euclidean,mean_std,0.984909264565425,0.9820952380952381,0.9835002384358608,0.8244444444444444,0.9665261375661376,0.9958107583747561,0.11555555555555555,0.017904761904761906,0.17555555555555555,0.15742006502114236,36208.853040649294,1674776,15,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,ce103a3ecfc9c839e1a3ce699003a390a0fd8490926759dfa026ef322a52ef4b
protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,2,frozen_minilm,1,mahalanobis_diag,mean_std,0.9824495187771277,0.9916190476190476,0.987012987012987,0.7933333333333333,0.9536025396825397,0.9926926056583187,0.10666666666666667,0.008380952380952381,0.20666666666666667,0.2621719789458439,21741.45392241721,1675240,15,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,373a70f66f61120c02e68dcad4edda71c94c094717721f79cf856036d1e7b5b2
protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,clinc150,0.10,2,frozen_minilm,2,euclidean,mean_std,0.9799697656840514,0.9878095238095238,0.9838740276987289,0.7644444444444445,0.9555712169312169,0.9944103955895265,0.11333333333333333,0.01219047619047619,0.23555555555555555,0.3360822780523449,16960.1325991733,1675264,30,16,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,ab978d2b2491572c7d6bef4d35144dc63b3b35dc4632f878e49b7127984f0039
protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,2,frozen_minilm,2,mahalanobis_diag,mean_std,0.9780693533270853,0.993904761904762,0.9859234766178555,0.74,0.9540220105820105,0.9914554225524332,0.09777777777777778,0.006095238095238095,0.26,0.5572079629637301,10229.5738375351,1675264,30,16,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,a68011b0a30d39b881fc010157fb1f8bbc02950b1bd17d8780ee016638415874
protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,clinc150,0.10,2,frozen_minilm,3,euclidean,mean_std,0.9807474518686297,0.9897142857142858,0.9852104664391353,0.7733333333333333,0.9514700529100528,0.9937715441244213,0.13333333333333333,0.010285714285714285,0.22666666666666666,0.40942804503720254,13921.860187867862,1675264,45,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,4903d6db7a96ca46ad703c5215a3c4bafbb92a46c036d444d156ca79ff68733e
protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,2,frozen_minilm,3,mahalanobis_diag,mean_std,0.9748228273032451,0.9956190476190476,0.9851111948737279,0.7,0.9538213756613757,0.9924212384813019,0.09777777777777778,0.004380952380952381,0.3,0.7661263180198148,7440.02635848959,1675264,45,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,b86566fb909d4865108a30aa4b76f3a610810edbc81b5608cdc9fcaef89419c2
protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,clinc150,0.10,2,frozen_minilm,4,euclidean,mean_std,0.9770978036418246,0.9914285714285714,0.9842110239198261,0.7288888888888889,0.9390251851851852,0.9914610068087767,0.14444444444444443,0.008571428571428572,0.27111111111111114,0.49698045605327934,11469.263892721216,1675332,60,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,af318bef07f38614a7f41344f5766efa78d0295c90e0ed93a72a52661cebec0a
protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,2,frozen_minilm,4,mahalanobis_diag,mean_std,0.9696240044452676,0.9971428571428571,0.9831909099445957,0.6355555555555555,0.9628507936507937,0.994822485885513,0.08666666666666667,0.002857142857142857,0.36444444444444446,0.9993510550120845,5703.701388428587,1675332,60,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,c47f1fd998978d609be77d18ef8487b7863d4927b8dda8e18e31a28ed6be82bb
protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,clinc150,0.10,2,frozen_minilm,5,euclidean,mean_std,0.9745699326851159,0.9927619047619047,0.9835818078882808,0.6977777777777778,0.9380986243386243,0.9913340956714578,0.15333333333333332,0.007238095238095238,0.3022222222222222,0.6248017470352352,9122.893825196928,1675332,75,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,aa71b8bc9d2080b931f20204abf02c3899dd3bc79980358ae88b6e474cfbc3bc
protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,2,frozen_minilm,5,mahalanobis_diag,mean_std,0.9678313921242374,0.9971428571428571,0.9822685054883197,0.6133333333333333,0.9413502645502646,0.9901018799778245,0.13111111111111112,0.002857142857142857,0.38666666666666666,1.2636497430503368,4510.743607038381,1675332,75,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_2__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,57e7402075c70b4a9c8168b327e6cd24d9a3dc260e350a7a9ded8099570eb4f5
protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,clinc150,0.10,3,frozen_minilm,1,euclidean,mean_std,0.98125,0.956952380952381,0.9689488910318226,0.7866666666666666,0.9600503703703704,0.9958450694694168,0.16666666666666666,0.04304761904761905,0.21333333333333335,0.13904069201089442,40995.19297238093,1675472,15,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,935a530a0fb53f7d3e6d08bc634f1c349eaf31230127d41431ead4fd01226226
protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,3,frozen_minilm,1,mahalanobis_diag,mean_std,0.9798527702440915,0.9634285714285714,0.9715712639262389,0.768888888888889,0.9578679365079366,0.9947576632253999,0.13777777777777778,0.036571428571428574,0.2311111111111111,0.275489459047094,20690.44681315957,1675556,15,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,a9f4ecf0197ccc70d9cdfedd910d0ee7ab4ccf61ddca4c84bd7073f212cd6c26
protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,clinc150,0.10,3,frozen_minilm,2,euclidean,mean_std,0.9817864754892462,0.9651428571428572,0.9733935260781865,0.7911111111111111,0.9617595767195768,0.9958463050774695,0.12666666666666668,0.03485714285714286,0.2088888888888889,0.30749853898305446,18536.6734386797,1675576,30,13,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,328891c48dfca2f1d7db09b3fbe14920291c9879aa8e445b9a3f084ceea9841a
protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,3,frozen_minilm,2,mahalanobis_diag,mean_std,0.9780769230769231,0.9687619047619047,0.9733971291866028,0.7466666666666666,0.9553434920634921,0.9939657734387624,0.1288888888888889,0.03123809523809524,0.25333333333333335,0.5623863360378891,10135.381382409652,1675576,30,13,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,474eeea0ac48be2a80dd7931a71796827e2b6c5cc427fa83fb02f9b78fa245c1
protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,clinc150,0.10,3,frozen_minilm,3,euclidean,mean_std,0.9807395993836672,0.9699047619047619,0.9752920896380004,0.7777777777777778,0.9565710052910052,0.992967298476777,0.1288888888888889,0.030095238095238095,0.2222222222222222,0.42771762202028185,13326.549355335454,1675576,45,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,e68eb9299713bd39c99f254240652317fbf58fa240896946b1f54fa44cfdbf95
protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,3,frozen_minilm,3,mahalanobis_diag,mean_std,0.9763539282990084,0.9752380952380952,0.9757956927768249,0.7244444444444444,0.9676914285714285,0.9959183496501933,0.12222222222222222,0.024761904761904763,0.27555555555555555,0.7735266289673746,7368.8478024463875,1675576,45,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,25c020ad36cdc6157c98ee7b1dd0b720cafa2d6208750dd91be680b4f783e589
protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,clinc150,0.10,3,frozen_minilm,4,euclidean,mean_std,0.9766417767566533,0.9716190476190476,0.9741239377446768,0.7288888888888889,0.9521125925925926,0.9940944602835345,0.1511111111111111,0.02838095238095238,0.27111111111111114,0.5112342690117657,11149.487320203134,1675576,60,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,0080bc4357b1c557f5cd99e6ce74d658437b0857f45f8df99ea8fc55c0811741
protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,3,frozen_minilm,4,mahalanobis_diag,mean_std,0.9683675390698551,0.9796190476190476,0.9739607991667456,0.6266666666666667,0.9504351322751323,0.9939301752595522,0.14222222222222222,0.02038095238095238,0.37333333333333335,1.012601927970536,5629.062954110685,1675576,60,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,e7513b07ba68ac19b7c6d8df75bb1937d2e4c365414b1cb0cdd6272c0270a980
protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,clinc150,0.10,3,frozen_minilm,5,euclidean,mean_std,0.9728343465045592,0.9754285714285714,0.9741297317861899,0.6822222222222223,0.9410222222222222,0.991212856931661,0.17555555555555555,0.02457142857142857,0.31777777777777777,0.6525293339509517,8735.239480327253,1675576,75,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,77e16eeebd01d19dedfe21a4e04d10b7ae61708053407dc443663787d9b4aec7
protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,3,frozen_minilm,5,mahalanobis_diag,mean_std,0.9627967844456908,0.9809523809523809,0.9717897914897632,0.5577777777777777,0.9507640211640211,0.9944184056414087,0.17333333333333334,0.01904761904761905,0.44222222222222224,1.241708538029343,4590.449228162835,1675576,75,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_3__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,52bffa2875ef94e7def33ab591843349c36e56287ba789a41585132ec73517bc
protocol_v2__clinc150__kir_0.10__seed_4__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,clinc150,0.10,4,frozen_minilm,1,euclidean,mean_std,0.9795879067976122,0.9689523809523809,0.9742411184525519,0.7644444444444445,0.9570251851851851,0.9948129351629408,0.15777777777777777,0.031047619047619046,0.23555555555555555,0.1358432110864669,41960.13885722884,1675716,15,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_4__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,31d97af9afc01e75dd4aaae85ba0ff77765f5cac53eac2e2bb206a9935ea3371
protocol_v2__clinc150__kir_0.10__seed_4__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.10,4,frozen_minilm,1,mahalanobis_diag,mean_std,0.9764303364379395,0.9784761904761905,0.9774521929407287,0.7244444444444444,0.9486095238095239,0.9933321119341335,0.15555555555555556,0.021523809523809525,0.27555555555555555,0.258607467985712,22041.12682590792,1676688,15,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.10__seed_4__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,f519de27e8d77c38fb86be18de295e8a03706ae9171da8bde785bee6ab1bf576
