dataset,kir,representation,k_gate,distance,boundary,seed_count,oos_precision_mean,oos_precision_std,oos_recall_mean,oos_recall_std,oos_f1_mean,oos_f1_std,id_recall_mean,id_recall_std,auroc_mean,auroc_std,aupr_oos_mean,aupr_oos_std,fpr95_mean,fpr95_std,false_accept_rate_mean,false_accept_rate_std,false_reject_rate_mean,false_reject_rate_std,scoring_seconds_mean,scoring_seconds_std,samples_per_second_mean,samples_per_second_std,peak_rss_kib_mean,peak_rss_kib_std,effective_cluster_count_mean,effective_cluster_count_std,minimum_cluster_size_mean,minimum_cluster_size_std
banking77,0.40,frozen_minilm,3,euclidean,mean_std,10,0.8577515555891655,0.010289426221183695,0.8008152173913043,0.03651452259332499,0.8280069520340276,0.022612245008809227,0.8031451612903227,0.013199171099030006,0.8834620441795231,0.016282684473719614,0.9027073848647618,0.013283545247087745,0.42362903225806453,0.051195458472450626,0.19918478260869565,0.036514522593324994,0.19685483870967743,0.013199171099029983,0.5394139472977258,0.13164567422408835,5948.426284395248,1103.0481636734226,1702608.0,0.0,93.0,0.0,8.0,0.9428090415820634
banking77,0.40,frozen_minilm,3,mahalanobis_diag,mean_std,10,0.8526067462032901,0.007880207326202237,0.8508152173913044,0.0421032966867496,0.8512344328893103,0.022102432270883095,0.7816935483870968,0.016280871313444453,0.8880047773492286,0.016726084706595423,0.8994098004965931,0.014689700223671604,0.3875,0.05345374512027678,0.14918478260869564,0.04210329668674959,0.21830645161290324,0.016280871313444474,1.0067712751799263,0.21228698247471986,3161.158831747925,541.1856205131432,1702608.0,0.0,93.0,0.0,8.0,0.9428090415820634
banking77,0.40,frozen_minilm,4,euclidean,mean_std,10,0.8542653131984961,0.00838809814953214,0.8363586956521739,0.027543918168287735,0.8450607602198118,0.016601762434736683,0.7883870967741935,0.01179246875523852,0.8877023579943899,0.012416358447810524,0.9034521053464157,0.011168286045067742,0.3950806451612903,0.040432556120086914,0.1636413043478261,0.027543918168287742,0.21161290322580645,0.011792468755238518,0.6909372541005723,0.10621957180496255,4557.361883301533,722.3302870559303,1702608.0,0.0,124.0,0.0,3.3,1.8287822299126937
banking77,0.40,frozen_minilm,4,mahalanobis_diag,mean_std,10,0.843060605674372,0.005463479572164661,0.8913043478260869,0.01911897164244371,0.8664285410347633,0.01019132765754857,0.7537903225806452,0.009993711168558388,0.8926682591164095,0.010209326330638169,0.9015853075687092,0.01143414282427267,0.35806451612903223,0.03739169042879586,0.10869565217391304,0.019118971642443697,0.24620967741935484,0.009993711168558394,1.2909085074905307,0.19520337459794102,2427.7874590294205,308.6450433687834,1702608.0,0.0,124.0,0.0,3.3,1.8287822299126937
banking77,0.40,frozen_minilm,5,euclidean,mean_std,10,0.8489455843158706,0.006902769947412594,0.8653260869565218,0.025751160036515102,0.856899704871377,0.014021175237791028,0.7715322580645161,0.011955869929043376,0.8936690042075736,0.010373176938482514,0.9065597147210014,0.010552475366240321,0.38379032258064516,0.040552124417519264,0.13467391304347825,0.02575116003651511,0.22846774193548386,0.011955869929043366,0.7764486778876745,0.10209196078727562,4023.20783268358,477.9842479155383,1702608.0,0.0,155.0,0.0,2.0,0.9428090415820634
banking77,0.40,frozen_minilm,5,mahalanobis_diag,mean_std,10,0.825373546109192,0.007324795915739421,0.9221195652173912,0.016615489321781262,0.8710152026500673,0.009828218692993086,0.7104838709677419,0.013473079662517932,0.8975515427769986,0.009823049924399137,0.9075611925582013,0.01041572165380536,0.3470161290322581,0.03953358914973743,0.0778804347826087,0.01661548932178124,0.28951612903225804,0.013473079662517923,1.634358364401851,0.2100712917112966,1911.2136786646213,232.40979581926214,1702608.0,0.0,155.0,0.0,2.0,0.9428090415820634
banking77,0.50,frozen_minilm,1,euclidean,mean_std,10,0.8280857655362355,0.01571841546265077,0.6779487179487179,0.05258251362648724,0.7449028960063439,0.03745815495938058,0.85625,0.008183380770633903,0.8638164642375169,0.021514187895987146,0.8444029963889206,0.02950265151048131,0.46980263157894736,0.05272784507594374,0.32205128205128203,0.05258251362648722,0.14375,0.008183380770633897,0.18499351150821894,0.04063768540155998,17215.825357155925,2895.8295663131553,1702608.0,0.0,38.0,0.0,44.9,9.527154174603593
banking77,0.50,frozen_minilm,1,mahalanobis_diag,mean_std,10,0.8354961678341406,0.01346322946935191,0.7668589743589743,0.03918601855212044,0.799410532509942,0.026100299961908484,0.845328947368421,0.010664525769107742,0.8842994264507422,0.019940415539156785,0.8672166988366892,0.02614341999441233,0.4218421052631579,0.057573871613091784,0.23314102564102565,0.03918601855212044,0.15467105263157893,0.01066452576910774,0.3946771400165744,0.054561662388390844,7932.618735729392,1042.153935932341,1702608.0,0.0,38.0,0.0,44.9,9.527154174603593
banking77,0.50,frozen_minilm,2,euclidean,mean_std,10,0.8123186740780669,0.01311303993448515,0.7330128205128205,0.05300545203840728,0.7699449778964098,0.033168861689417024,0.8265789473684211,0.011956079211077934,0.8688178559379217,0.021561577348146573,0.8514623460990596,0.025140584354097686,0.44782894736842105,0.06016214656788171,0.2669871794871795,0.05300545203840727,0.17342105263157895,0.011956079211077922,0.44177417060127483,0.08244957460253824,7160.11629517733,1130.1923282432288,1702608.0,0.0,76.0,0.0,12.3,3.945461527713414
banking77,0.50,frozen_minilm,2,mahalanobis_diag,mean_std,10,0.81513597986947,0.013025498546788606,0.7783333333333333,0.05523312086457935,0.7956018834813096,0.03315803207804457,0.8192105263157895,0.01301752612662527,0.8812731528340081,0.02010892279790962,0.862290322281779,0.024915582449474383,0.40151315789473685,0.05583373816366237,0.22166666666666665,0.05523312086457935,0.18078947368421053,0.013017526126625264,0.8051608457928523,0.07481650700561775,3853.1279936777996,333.9599054819915,1702608.0,0.0,76.0,0.0,12.3,3.945461527713414
banking77,0.50,frozen_minilm,3,euclidean,mean_std,10,0.8106276350159556,0.012566092638719583,0.780448717948718,0.04941328828018063,0.7947032334873495,0.030262521226217205,0.8132236842105263,0.011928897345288169,0.8784997047908232,0.019569298261727996,0.8614776725134817,0.021883337738186584,0.4315131578947369,0.056306676928480036,0.21955128205128205,0.049413288280180656,0.18677631578947368,0.011928897345288157,0.7030816616257652,0.09990283213925628,4465.5006913009565,669.5594859748168,1702608.0,0.0,114.0,0.0,9.1,1.728840330651992
banking77,0.50,frozen_minilm,3,mahalanobis_diag,mean_std,10,0.8017107427695191,0.011485436816947508,0.823076923076923,0.05239619489000114,0.8116853938617429,0.03009489443746534,0.7914473684210527,0.011914980444917659,0.882277201417004,0.02180488197926245,0.8597660342183052,0.026461853792129477,0.3960526315789474,0.06189496310178639,0.17692307692307693,0.05239619489000115,0.20855263157894738,0.011914980444917657,1.2760131309041753,0.234615340430312,2480.2862484057764,406.88920230024155,1702608.0,0.0,114.0,0.0,9.1,1.728840330651992
banking77,0.50,frozen_minilm,4,euclidean,mean_std,10,0.799457888334453,0.009833691274406328,0.8194871794871794,0.030815492288444473,0.809162966484243,0.018590332349478406,0.7891447368421053,0.010263767038453131,0.880940536437247,0.015175114448823634,0.8626803340429922,0.021640089989865427,0.41348684210526315,0.04064094112741191,0.18051282051282053,0.030815492288444466,0.21085526315789474,0.01026376703845312,0.8837400578195229,0.20508245396580146,3635.0142724110888,727.5926380748975,1702608.0,0.0,152.0,0.0,3.2,1.6193277068654826
banking77,0.50,frozen_minilm,4,mahalanobis_diag,mean_std,10,0.7869630733257154,0.00971838599002394,0.8704487179487179,0.028041890358412976,0.8264380505496571,0.015397575080096858,0.7581578947368421,0.013103689517771216,0.8875458417678812,0.01590706933978554,0.8647177315677186,0.019491264450224973,0.3746052631578948,0.049279394847547335,0.12955128205128205,0.028041890358413,0.24184210526315789,0.013103689517771216,1.5689621742116286,0.15793493506451317,1979.1650475438753,178.85381196243992,1702608.0,0.0,152.0,0.0,3.2,1.6193277068654826
banking77,0.50,frozen_minilm,5,euclidean,mean_std,10,0.7941984516788535,0.007779057419739412,0.8444230769230769,0.026958750616210978,0.8183620522079695,0.013957016599227457,0.7753947368421052,0.011463237639276055,0.8843936825236167,0.012109796771486388,0.8608950167133553,0.017151387813901978,0.4005921052631579,0.037199925390533364,0.15557692307692308,0.026958750616210964,0.22460526315789475,0.01146323763927606,1.1157880931044928,0.1730928179570078,2819.9539578729446,435.6517458987003,1702608.0,0.0,190.0,0.0,1.6,0.8432740427115678
banking77,0.50,frozen_minilm,5,mahalanobis_diag,mean_std,10,0.7691515634721785,0.009091825098254354,0.9069230769230769,0.019883968332660568,0.8322737638073872,0.010477098234542178,0.7205263157894737,0.014674313879783749,0.8918495698380566,0.015236599572481684,0.8680440792193467,0.0193113987350573,0.375,0.048767117647238234,0.09307692307692307,0.019883968332660557,0.2794736842105263,0.01467431387978371,1.935437693214044,0.10585224358405922,1595.6952190119455,87.99748056238163,1702608.0,0.0,190.0,0.0,1.6,0.8432740427115678
banking77,0.60,frozen_minilm,1,euclidean,mean_std,10,0.7530803780051778,0.013125492547353358,0.6262903225806452,0.02954593359772108,0.68360908582917,0.02103070445188592,0.8616847826086956,0.008334317837245244,0.8506553295932678,0.011683080466033726,0.7589712637254287,0.021082483522743035,0.48125,0.04322180554882257,0.37370967741935485,0.029545933597721084,0.13831521739130434,0.008334317837245248,0.2571211618022062,0.07989346573421192,12847.922669202515,3170.5544054387115,1702608.0,0.0,46.0,0.0,35.6,6.552353266829662
banking77,0.60,frozen_minilm,1,mahalanobis_diag,mean_std,10,0.7636177091544265,0.01067893608097571,0.7266935483870968,0.03236865005373729,0.7444750499762904,0.02079123525310041,0.8485326086956522,0.006641661122480474,0.8716439340813464,0.010952630683667707,0.7905242645537037,0.02047275950403826,0.4547282608695652,0.034903219706091754,0.27330645161290323,0.032368650053737284,0.15146739130434783,0.006641661122480473,0.4844715793384239,0.08962318972061287,6527.20650528149,1033.1721119277022,1702608.0,0.0,46.0,0.0,35.6,6.552353266829662
banking77,0.60,frozen_minilm,2,euclidean,mean_std,10,0.7295184123484385,0.012682134897577177,0.685725806451613,0.04207491639245768,0.7065394719348084,0.026746325135555468,0.8289130434782609,0.008261346286778522,0.8520774894810659,0.015408553449678576,0.7613650308761696,0.023358896933686056,0.47353260869565217,0.05362627904332694,0.3142741935483871,0.04207491639245768,0.17108695652173914,0.008261346286778524,0.5520658259047195,0.0784871130128768,5685.478716990318,840.7967202827593,1702608.0,0.0,92.0,0.0,9.9,4.254409477236529
banking77,0.60,frozen_minilm,2,mahalanobis_diag,mean_std,10,0.7402662354899734,0.010845963747790231,0.7424193548387097,0.04086056875908029,0.7409926300226811,0.02452330137771566,0.8246739130434783,0.007350698349516366,0.8686387622720898,0.0143490954504395,0.7831479794681765,0.023446499975932792,0.43923913043478263,0.04748782441593712,0.2575806451612903,0.04086056875908029,0.17532608695652174,0.00735069834951638,1.0341741298907436,0.1942921739211477,3055.443973279027,462.43111354740546,1702608.0,0.0,92.0,0.0,9.9,4.254409477236529
banking77,0.60,frozen_minilm,3,euclidean,mean_std,10,0.7251934163123341,0.01253971742659922,0.7429838709677419,0.041832051241144495,0.7336293407203505,0.025184784009114523,0.8104891304347825,0.009054528331273109,0.8639513061009818,0.013519384837374849,0.782777055648527,0.020446904623243587,0.46010869565217394,0.03157396140583855,0.25701612903225807,0.0418320512411445,0.1895108695652174,0.00905452833127311,0.7214619614882395,0.048589375307995064,4285.892133010347,277.37574836138845,1702608.0,0.0,138.0,0.0,7.7,0.9486832980505138
banking77,0.60,frozen_minilm,3,mahalanobis_diag,mean_std,10,0.7251735352495935,0.009026128577707031,0.8016935483870968,0.034990563285256494,0.7612601165094163,0.018671653510907334,0.7953260869565217,0.009184621814903317,0.8715630259467041,0.013101671233882834,0.7828836558979195,0.023755916820928886,0.4278804347826087,0.0383048732053657,0.19830645161290322,0.0349905632852565,0.20467391304347826,0.00918462181490331,1.4004660909296944,0.12734374866614243,2215.7410486812214,202.04862146289727,1702608.0,0.0,138.0,0.0,7.7,0.9486832980505138
banking77,0.60,frozen_minilm,4,euclidean,mean_std,10,0.7174405525997538,0.009638574893216366,0.7847580645161291,0.03494716706784333,0.7493864875105566,0.02026863352868249,0.7919021739130435,0.006432817708228389,0.8660024105890604,0.013517785070047722,0.779613599410935,0.020981442142790147,0.4433695652173913,0.04289601074540843,0.21524193548387097,0.03494716706784333,0.2080978260869565,0.006432817708228396,0.9942708679824136,0.15014596613561387,3164.2562057854784,491.46020001164874,1702608.0,0.0,184.0,0.0,2.2,0.6324555320336759
banking77,0.60,frozen_minilm,4,mahalanobis_diag,mean_std,10,0.7042473985847169,0.007211003767855759,0.8491935483870968,0.030210557198035053,0.7698142116794757,0.01581889892083731,0.7597826086956522,0.0063120476051392515,0.8759119915848528,0.01284218095303525,0.787764178533239,0.02645584992967281,0.41679347826086954,0.04968489899552737,0.15080645161290324,0.03021055719803505,0.24021739130434783,0.006312047605139258,1.9331821263884195,0.16543684368703282,1603.2495355360707,130.45412597983713,1702608.0,0.0,184.0,0.0,2.2,0.6324555320336759
banking77,0.60,frozen_minilm,5,euclidean,mean_std,10,0.7107875953702557,0.0116068160976344,0.8171774193548387,0.03662046169592244,0.7600371601760553,0.020398542066103743,0.7760326086956522,0.010648260397144805,0.8695169179523142,0.01361389851836425,0.7818062458085148,0.020924802276257017,0.44478260869565217,0.05638000158628931,0.1828225806451613,0.03662046169592244,0.2239673913043478,0.0106482603971448,1.253727682097815,0.2153382629138883,2521.161530795411,421.04806684404224,1702608.0,0.0,230.0,0.0,1.4,0.5163977794943223
banking77,0.60,frozen_minilm,5,mahalanobis_diag,mean_std,10,0.6801135052220229,0.006775880594512605,0.8879838709677419,0.021334841312034374,0.7702119179554155,0.011455666324070092,0.7185869565217391,0.006424394278058389,0.8762837482468443,0.010682137633730987,0.7860033416203279,0.02042202114686004,0.4236413043478261,0.049574996121993745,0.11201612903225806,0.02133484131203438,0.28141304347826085,0.006424394278058401,2.353929000988137,0.24512109067384139,1320.328197117847,127.2747458882766,1702608.0,0.0,230.0,0.0,1.4,0.5163977794943223
banking77,0.70,frozen_minilm,1,euclidean,mean_std,10,0.6571713123972841,0.028703955105365934,0.6139130434782609,0.06343953553729052,0.6341290201126417,0.04651568558912275,0.8643518518518518,0.00833904696673228,0.847331672705314,0.02065384427368527,0.6709136298057377,0.04323776660484205,0.49453703703703705,0.05373863629020318,0.38608695652173913,0.06343953553729051,0.13564814814814816,0.00833904696673228,0.2402886300929822,0.02668920156511643,12950.779883057143,1333.595600670168,1702608.0,0.0,54.0,0.0,33.5,2.41522945769824
banking77,0.70,frozen_minilm,1,mahalanobis_diag,mean_std,10,0.6789100969055261,0.020754398805110142,0.7238043478260869,0.060196088769367696,0.7000779437559856,0.037705047304646744,0.8546759259259259,0.0076865175601444026,0.8695520833333333,0.01995231267673943,0.710192986540932,0.04194397029732978,0.4614814814814815,0.06976974563435966,0.27619565217391306,0.06019608876936769,0.14532407407407408,0.007686517560144395,0.6130939480965025,0.14745883234354099,5274.492262573056,1177.1184356889066,1702608.0,0.0,54.0,0.0,33.5,2.41522945769824
banking77,0.70,frozen_minilm,2,euclidean,mean_std,10,0.6317560533071446,0.01668402300435301,0.693695652173913,0.06479897987222154,0.660551163589319,0.03702594946339655,0.8283796296296296,0.007582328955631235,0.8521458836553946,0.02197085251808612,0.6812578656847306,0.035147764088654304,0.4902314814814815,0.08480200149856054,0.30630434782608695,0.06479897987222154,0.17162037037037037,0.007582328955631226,0.5991186389932409,0.125151651907345,5313.257031400813,926.1989676199763,1702608.0,0.0,108.0,0.0,8.3,2.8303906287138374
banking77,0.70,frozen_minilm,2,mahalanobis_diag,mean_std,10,0.640365693825306,0.016609218378819037,0.73,0.07311877876170694,0.6812785985033896,0.03894994876785315,0.8259722222222222,0.01057622425941455,0.8637106481481481,0.023829858301425554,0.6994048566251913,0.04891741941212176,0.454212962962963,0.08747902670668989,0.27,0.07311877876170693,0.17402777777777778,0.01057622425941456,1.1556797885918058,0.15731584816039354,2706.405700326037,339.7255120865156,1702608.0,0.0,108.0,0.0,8.3,2.8303906287138374
banking77,0.70,frozen_minilm,3,euclidean,mean_std,10,0.6288301886161051,0.013883314976747984,0.7339130434782609,0.05066715169071066,0.6769547140560694,0.028671817195541453,0.8158796296296297,0.005310301563730603,0.8621379830917875,0.017350006317120532,0.7053661981147039,0.030072679035595243,0.4681018518518518,0.0643925286664276,0.26608695652173914,0.05066715169071067,0.18412037037037038,0.005310301563730586,0.8404851528117433,0.11720699955555747,3726.8576174556333,497.01859545193054,1702608.0,0.0,162.0,0.0,7.4,0.699205898780101
banking77,0.70,frozen_minilm,3,mahalanobis_diag,mean_std,10,0.6238340394529571,0.012975644303906539,0.7822826086956521,0.06243890103219949,0.6934819711258828,0.030978291086506793,0.7994907407407408,0.010364696603400237,0.8683925120772946,0.020513358404121655,0.7008456745050651,0.04624235933600881,0.4401851851851852,0.0634898374340318,0.21771739130434783,0.06243890103219948,0.20050925925925928,0.010364696603400243,1.7550668003386818,0.22965243603902005,1782.14831606613,232.6045378132561,1702608.0,0.0,162.0,0.0,7.4,0.699205898780101
banking77,0.70,frozen_minilm,4,euclidean,mean_std,10,0.6178672389809737,0.015033308946832186,0.7782608695652173,0.05169872168619412,0.68851031673154,0.028552455447142765,0.7953703703703704,0.007105471872358859,0.8651989231078905,0.018667136262441365,0.7038963714486574,0.03329030711005441,0.46879629629629627,0.06582407921159443,0.2217391304347826,0.05169872168619411,0.20462962962962963,0.007105471872358849,1.1069671705015935,0.162255611248453,2833.923245444117,393.53347470998904,1702608.0,0.0,216.0,0.0,2.0,0.0
banking77,0.70,frozen_minilm,4,mahalanobis_diag,mean_std,10,0.6031219901563516,0.012955237905772781,0.841304347826087,0.04656325746787635,0.7023611290990102,0.024588511356897665,0.764537037037037,0.0055606972091831785,0.8742924718196458,0.01950925591260058,0.7073624849859018,0.04313477417991421,0.43513888888888885,0.06298052965426036,0.15869565217391304,0.046563257467876366,0.23546296296296296,0.005560697209183183,2.204688325780444,0.12769834767721366,1401.32648415549,82.83165778392006,1702608.0,0.0,216.0,0.0,2.0,0.0
banking77,0.70,frozen_minilm,5,euclidean,mean_std,10,0.6088848213016522,0.013307672652371929,0.8064130434782608,0.047742158461908435,0.6936193270375018,0.02558374502037375,0.7797222222222222,0.005340487314409842,0.8691850342190015,0.017765347863193438,0.6981891849493408,0.03175713222766397,0.4394444444444444,0.05798848029543925,0.19358695652173913,0.04774215846190843,0.22027777777777777,0.0053404873144098615,1.4011213368969038,0.2225771700735227,2244.612592437702,325.8125196516157,1702608.0,0.0,270.0,0.0,1.5,0.5270462766947299
banking77,0.70,frozen_minilm,5,mahalanobis_diag,mean_std,10,0.5769728822680776,0.00987375257522219,0.8847826086956522,0.03963708501790535,0.6983345363513627,0.019113071971538314,0.7239351851851852,0.005062339996173129,0.8800686392914654,0.017595464744719444,0.7136039098618157,0.037052274039774125,0.4022685185185185,0.06324353864111838,0.11521739130434783,0.03963708501790534,0.2760648148148148,0.00506233999617313,2.7547441935981625,0.2348017538106894,1125.327664044365,95.0017920540489,1702608.0,0.0,270.0,0.0,1.5,0.5270462766947299
banking77,0.75,frozen_minilm,1,euclidean,mean_std,10,0.5948419727793615,0.03648378516184529,0.6127631578947369,0.0665715214405747,0.6032295189131119,0.05121067624336827,0.8641810344827586,0.006339610600897603,0.8476703153357532,0.02807558144729671,0.6134390987235343,0.046544857637128,0.4785344827586207,0.07915161944738805,0.38723684210526316,0.0665715214405747,0.13581896551724137,0.006339610600897609,0.2878931238898076,0.06864925128557131,11179.908203992944,2254.0389473558685,1702608.0,0.0,58.0,0.0,34.1,6.640783086353596
banking77,0.75,frozen_minilm,1,mahalanobis_diag,mean_std,10,0.6172078132270272,0.02704002186665445,0.7172368421052632,0.05748944394385666,0.6631486759567434,0.03953711209706718,0.8547413793103449,0.00740186601861567,0.8698394396551724,0.02581287384482101,0.6576456583746051,0.04908206300604871,0.4456896551724138,0.07697824809910214,0.2827631578947368,0.05748944394385667,0.14525862068965517,0.007401866018615662,0.6255414862884209,0.11032992888714724,5062.549263296973,879.4202822153906,1702608.0,0.0,58.0,0.0,34.1,6.640783086353596
banking77,0.75,frozen_minilm,2,euclidean,mean_std,10,0.5579663732552655,0.025188185275952978,0.6589473684210526,0.06336709990657144,0.6038423759820268,0.04123412327167435,0.8297413793103449,0.005379783111163514,0.844157554446461,0.027669781699089166,0.6129708871120589,0.04456482713031929,0.507801724137931,0.09971542818000871,0.3410526315789474,0.06336709990657144,0.17025862068965517,0.005379783111163519,0.7129606064874678,0.12992784702363785,4448.937088113012,797.6822571807264,1702608.0,0.0,116.0,0.0,7.9,2.8460498941515415
banking77,0.75,frozen_minilm,2,mahalanobis_diag,mean_std,10,0.5746331711011838,0.023240206741258772,0.7259210526315789,0.06334356844934286,0.6409697945313722,0.03740185241089214,0.8244396551724138,0.009702372485139998,0.8630788906533575,0.02526438411099821,0.6487052660338991,0.052035316483759815,0.46599137931034484,0.0931454447109057,0.27407894736842103,0.06334356844934286,0.1755603448275862,0.009702372485139997,1.2725202603964134,0.2620969544481891,2494.6694014034942,405.72989521339895,1702608.0,0.0,116.0,0.0,7.9,2.8460498941515415
banking77,0.75,frozen_minilm,3,euclidean,mean_std,10,0.5621733362788872,0.022474759858194186,0.7264473684210526,0.0598694653208842,0.6335277760145303,0.03670656322672188,0.8152586206896552,0.005193125836325268,0.8603230490018149,0.024915604627051464,0.6523707358674654,0.046158960654881474,0.4679741379310345,0.06904211801967039,0.2735526315789474,0.059869465320884205,0.18474137931034482,0.005193125836325278,0.906751052592881,0.12453080543782688,3457.888525045789,495.50981659096954,1702608.0,0.0,174.0,0.0,7.2,0.6324555320336759
banking77,0.75,frozen_minilm,3,mahalanobis_diag,mean_std,10,0.5600140394091158,0.02307450067153184,0.7918421052631579,0.06409454101364699,0.6556868771988135,0.03670959215241096,0.7967241379310345,0.009132778855499783,0.8689381805807622,0.026804591751889,0.6451813722583893,0.05956570743857283,0.4409051724137931,0.07827848082864325,0.2081578947368421,0.06409454101364699,0.20327586206896553,0.009132778855499792,1.7849946871749125,0.13537899063261896,1734.2555567968577,128.62813676141153,1702608.0,0.0,174.0,0.0,7.2,0.6324555320336759
banking77,0.75,frozen_minilm,4,euclidean,mean_std,10,0.5480536324548402,0.021147948361221285,0.7647368421052632,0.0606590205525289,0.6382477773222842,0.03546342812328888,0.794051724137931,0.003610869733896478,0.8595976066243195,0.02400899756979237,0.6383569206196882,0.047417380573091965,0.46336206896551724,0.0631465108600289,0.23526315789473684,0.06065902055252887,0.20594827586206896,0.0036108697338964988,1.26028032990871,0.14411459387939068,2472.2077892881207,275.9708599523384,1702608.0,0.0,232.0,0.0,2.2,0.6324555320336759
banking77,0.75,frozen_minilm,4,mahalanobis_diag,mean_std,10,0.5366934220327492,0.021183342501309585,0.8388157894736842,0.04919031232586264,0.6544857161364223,0.03044221535380946,0.7631034482758621,0.007904127270185461,0.8728453380217787,0.023352998509127358,0.6525211985549292,0.058614222721513384,0.43439655172413794,0.07301192040033139,0.1611842105263158,0.04919031232586263,0.23689655172413793,0.007904127270185475,2.4189997712965123,0.2170445554002105,1282.4983268033598,114.85757206401179,1702608.0,0.0,232.0,0.0,2.2,0.6324555320336759
banking77,0.75,frozen_minilm,5,euclidean,mean_std,10,0.5433952640560236,0.0158817371131595,0.8068421052631579,0.05021805330564455,0.6492408525913562,0.02758989011458415,0.7783189655172413,0.0033204890268544287,0.8690209845735027,0.021406351008653426,0.6447419967804603,0.037207913534809824,0.4216810344827586,0.07428926515160691,0.1931578947368421,0.05021805330564454,0.2216810344827586,0.0033204890268544317,1.5380969999940135,0.22546518930992274,2040.209115970486,287.99564981991097,1702608.0,0.0,290.0,0.0,1.2,0.4216370213557839
banking77,0.75,frozen_minilm,5,mahalanobis_diag,mean_std,10,0.5117884683922194,0.013959735450086379,0.8855263157894737,0.03239681633792873,0.6486375860695678,0.01941981721396804,0.7233620689655172,0.007490029484800537,0.8771891447368421,0.02348016718250631,0.655762274306677,0.062136768698092475,0.40336206896551724,0.0731647230187569,0.11447368421052631,0.03239681633792875,0.27663793103448275,0.007490029484800539,2.992698221898172,0.1890947623026012,1032.7143131755706,62.37660750467193,1702608.0,0.0,290.0,0.0,1.2,0.4216370213557839
banking77,0.80,frozen_minilm,1,euclidean,mean_std,10,0.5077633534833803,0.017540571922425134,0.5643333333333334,0.03893013685508383,0.5343498374937604,0.026269812914558644,0.8678629032258065,0.004338921195094623,0.8314186155913978,0.015159387390197641,0.5219562598192296,0.022728441622636167,0.5383064516129032,0.06901197864792297,0.43566666666666665,0.03893013685508381,0.13213709677419355,0.0043389211950946175,0.2669917774968781,0.031109329754724278,11646.794685064291,1058.2954925257457,1702608.0,0.0,62.0,0.0,33.0,2.1081851067789197
banking77,0.80,frozen_minilm,1,mahalanobis_diag,mean_std,10,0.5260483391577659,0.014738869745840823,0.6631666666666667,0.03829265152080523,0.5865361625122552,0.023001303527075034,0.8556048387096774,0.004369623449195133,0.8540097446236559,0.014511727777099189,0.5674802110698757,0.025591685615802405,0.49798387096774194,0.07059919782636657,0.3368333333333333,0.03829265152080523,0.1443951612903226,0.004369623449195116,0.6380445932154544,0.12859108242825307,4981.763370899747,861.4091116468506,1702608.0,0.0,62.0,0.0,33.0,2.1081851067789197
banking77,0.80,frozen_minilm,2,euclidean,mean_std,10,0.4750327949193396,0.01376061354221938,0.6418333333333334,0.031607644801163896,0.545880085260764,0.01976339251273214,0.828508064516129,0.004805178020386745,0.8371959005376344,0.018237334539180885,0.5335152879517161,0.02985568363006847,0.5174193548387097,0.08607353097451134,0.35816666666666663,0.0316076448011639,0.17149193548387096,0.0048051780203867385,0.6674152182997204,0.13426300465161706,4756.209065447134,787.4899947316668,1702608.0,0.0,124.0,0.0,7.4,0.8432740427115678
banking77,0.80,frozen_minilm,2,mahalanobis_diag,mean_std,10,0.48706978226993314,0.015102965096331515,0.6778333333333333,0.04144794444559864,0.5666663268064129,0.023607379306265282,0.8275,0.005180575529466835,0.8505065860215054,0.016980744743376304,0.5612390048259911,0.034405592238831,0.4881451612903226,0.08119463347432194,0.32216666666666666,0.04144794444559865,0.17250000000000001,0.005180575529466831,1.2137960269930772,0.11565506590367734,2556.236762191713,219.2513622967017,1702608.0,0.0,124.0,0.0,7.4,0.8432740427115678
banking77,0.80,frozen_minilm,3,euclidean,mean_std,10,0.4835088861298113,0.016162259057114735,0.7093333333333334,0.04155317877932646,0.5749559580514734,0.024943596794951915,0.8169354838709677,0.002578404044791795,0.8539099462365591,0.016364260387758855,0.57803906353383,0.03679530308868182,0.47931451612903225,0.0712495043015822,0.2906666666666667,0.04155317877932646,0.18306451612903227,0.0025784040447917856,0.9269807588192635,0.16054962245717885,3399.28839288503,493.82279503573295,1702608.0,0.0,186.0,0.0,7.2,0.4216370213557839
banking77,0.80,frozen_minilm,3,mahalanobis_diag,mean_std,10,0.4781782101119784,0.01370917609246533,0.7528333333333334,0.04039962412733105,0.5847425054404172,0.021512975434678883,0.8014112903225806,0.0054039947561759834,0.8577631048387097,0.015268013943384482,0.5657782056958357,0.032897148181335205,0.4670161290322581,0.06391685157220633,0.24716666666666667,0.04039962412733106,0.19858870967741934,0.005403994756175971,1.8950766546069644,0.21633323480637795,1643.0598079633821,174.20075788341956,1702608.0,0.0,186.0,0.0,7.2,0.4216370213557839
banking77,0.80,frozen_minilm,4,euclidean,mean_std,10,0.468138026015616,0.013318383222834787,0.7478333333333333,0.03353687854023123,0.5757793174180655,0.019896799480044358,0.7945967741935483,0.0026827903118010104,0.8533352822580645,0.015134716683220096,0.5699336877043808,0.036405401661553954,0.4956451612903226,0.059815542955789086,0.25216666666666665,0.03353687854023124,0.20540322580645162,0.002682790311800995,1.1581214862293563,0.11366943884586661,2680.709179956573,241.16926718909548,1702608.0,0.0,248.0,0.0,2.0,0.0
