dataset,seed,split,intent,is_known,count,accepted_count,rejected_count,near_boundary_count,median_score
clinc150,87,val,gas,True,20,18,2,2,0.8786776673023966
clinc150,87,val,gas_type,True,20,19,1,1,0.7801521502823134
clinc150,87,val,goodbye,False,20,2,18,3,1.2134912085471254
clinc150,87,val,greeting,True,20,18,2,1,0.8572864683164483
clinc150,87,val,how_busy,False,20,10,10,5,1.090928772576873
clinc150,87,val,how_old_are_you,True,20,18,2,1,0.8079023624970122
clinc150,87,val,improve_credit_score,True,20,19,1,0,0.7342370072969051
clinc150,87,val,income,False,20,0,20,2,1.300406835986232
clinc150,87,val,ingredient_substitution,True,20,17,3,3,1.0050039145474323
clinc150,87,val,ingredients_list,False,20,4,16,8,1.162223584659987
clinc150,87,val,insurance,True,20,15,5,6,0.9450615304970954
clinc150,87,val,insurance_change,False,20,0,20,0,1.3157669498250606
clinc150,87,val,interest_rate,True,20,16,4,5,0.9682368001768711
clinc150,87,val,international_fees,True,20,20,0,0,0.8501717644304252
clinc150,87,val,international_visa,False,20,0,20,0,1.4082394959335034
clinc150,87,val,jump_start,True,20,17,3,1,0.6896510014855316
clinc150,87,val,last_maintenance,False,20,1,19,0,1.2580872758939923
clinc150,87,val,lost_luggage,True,20,20,0,0,0.811744245944219
clinc150,87,val,make_call,True,20,20,0,2,0.9030145654354547
clinc150,87,val,maybe,True,20,17,3,2,0.8181506363540209
clinc150,87,val,meal_suggestion,True,20,20,0,0,0.9159335512959608
clinc150,87,val,meaning_of_life,False,20,2,18,4,1.2325420041770725
clinc150,87,val,measurement_conversion,True,20,18,2,1,0.9796096047593854
clinc150,87,val,meeting_schedule,True,20,20,0,1,0.7676482888031817
clinc150,87,val,min_payment,True,20,18,2,2,0.8610700571278158
clinc150,87,val,mpg,False,20,6,14,8,1.1466429907634614
clinc150,87,val,new_card,False,20,0,20,0,1.3854454940174494
clinc150,87,val,next_holiday,True,20,16,4,1,0.7364614846593324
clinc150,87,val,next_song,False,20,3,17,7,1.2277353292489779
clinc150,87,val,no,False,20,9,11,4,1.134237149331697
clinc150,87,val,nutrition_info,True,20,6,14,4,1.173184730723831
clinc150,87,val,oil_change_how,True,20,17,3,2,0.8061011055785556
clinc150,87,val,oil_change_when,False,20,0,20,0,1.321967753644732
clinc150,87,val,oos,False,100,3,97,3,1.3449379237827788
clinc150,87,val,order,False,20,3,17,2,1.3004068279277654
clinc150,87,val,order_checks,False,20,0,20,0,1.2583335374608358
clinc150,87,val,order_status,True,20,16,4,2,0.8850243619954774
clinc150,87,val,pay_bill,False,20,0,20,1,1.2387169992467357
clinc150,87,val,payday,True,20,13,7,2,1.0041388561921551
clinc150,87,val,pin_change,False,20,0,20,0,1.2889136585138035
clinc150,87,val,play_music,False,20,0,20,0,1.2456486708572885
clinc150,87,val,plug_type,True,20,17,3,2,0.9375560042471531
clinc150,87,val,pto_balance,False,20,0,20,1,1.2673038857406969
clinc150,87,val,pto_request,True,20,20,0,0,0.7485230534949887
clinc150,87,val,pto_request_status,True,20,13,7,3,1.040461633046578
clinc150,87,val,pto_used,False,20,0,20,2,1.2572711380080737
clinc150,87,val,recipe,True,20,17,3,4,0.9596613616316103
clinc150,87,val,redeem_rewards,False,20,0,20,0,1.3475901409894395
clinc150,87,val,reminder,True,20,18,2,3,0.865564478905382
clinc150,87,val,reminder_update,False,20,5,15,6,1.188400866512863
clinc150,87,val,repeat,True,20,18,2,2,0.9008586200431994
clinc150,87,val,replacement_card_duration,False,20,0,20,2,1.2932471297542643
clinc150,87,val,report_fraud,False,20,0,20,2,1.2887966245259797
clinc150,87,val,report_lost_card,True,20,19,1,1,0.6790100839052153
clinc150,87,val,reset_settings,True,20,15,5,2,0.8744215623770291
clinc150,87,val,restaurant_reservation,False,20,2,18,4,1.2274916437753451
clinc150,87,val,restaurant_reviews,True,20,16,4,2,0.8321011275756856
clinc150,87,val,restaurant_suggestion,True,20,19,1,3,0.969916349379816
clinc150,87,val,rewards_balance,False,20,1,19,6,1.2851670006699203
clinc150,87,val,roll_dice,False,20,0,20,0,1.287838665213395
clinc150,87,val,rollover_401k,False,20,0,20,0,1.3512491896459877
clinc150,87,val,routing,True,20,16,4,2,0.9760563510806843
clinc150,87,val,schedule_maintenance,False,20,0,20,1,1.2847880545787655
clinc150,87,val,schedule_meeting,True,20,20,0,2,0.8732231249759772
clinc150,87,val,share_location,False,20,0,20,3,1.2223870339017435
clinc150,87,val,shopping_list,True,20,14,6,6,0.9690978533305459
clinc150,87,val,shopping_list_update,False,20,5,15,5,1.1802791564194939
clinc150,87,val,smart_home,False,20,1,19,4,1.306211911943174
clinc150,87,val,spelling,True,20,20,0,2,0.983872452063672
clinc150,87,val,spending_history,True,20,20,0,2,0.7253269610454142
clinc150,87,val,sync_device,False,20,0,20,0,1.2825332320927085
clinc150,87,val,taxes,False,20,0,20,0,1.321459462156088
clinc150,87,val,tell_joke,False,20,0,20,0,1.293849387722921
clinc150,87,val,text,False,20,1,19,1,1.251210040107757
clinc150,87,val,thank_you,False,20,0,20,0,1.249302597682941
clinc150,87,val,time,False,20,3,17,6,1.1977027743980546
clinc150,87,val,timer,False,20,0,20,1,1.314573327838588
clinc150,87,val,timezone,True,20,18,2,3,0.9420205773586411
clinc150,87,val,tire_change,True,20,20,0,1,0.7671272681375669
clinc150,87,val,tire_pressure,False,20,0,20,4,1.3041090516800167
clinc150,87,val,todo_list,True,20,17,3,2,0.8528658588876947
clinc150,87,val,todo_list_update,False,20,17,3,4,0.9804770514878421
clinc150,87,val,traffic,True,20,19,1,0,0.8408806873376351
clinc150,87,val,transactions,False,20,4,16,5,1.2852741856890582
clinc150,87,val,transfer,True,20,19,1,1,0.9275734422666047
clinc150,87,val,translate,False,20,2,18,6,1.1936915577245095
clinc150,87,val,travel_alert,True,20,17,3,7,0.9686276444314692
clinc150,87,val,travel_notification,True,20,16,4,1,0.9389517247792446
clinc150,87,val,travel_suggestion,False,20,1,19,1,1.276280078781676
clinc150,87,val,uber,False,20,3,17,9,1.1605470436871674
clinc150,87,val,update_playlist,True,20,15,5,1,0.9412986690877057
clinc150,87,val,user_name,True,20,18,2,4,0.998068852223061
clinc150,87,val,vaccines,False,20,0,20,0,1.4215484516507666
clinc150,87,val,w2,False,20,0,20,0,1.3694525918845823
clinc150,87,val,weather,True,20,19,1,0,0.8205320164535874
clinc150,87,val,what_are_your_hobbies,False,20,0,20,0,1.3211483112424034
clinc150,87,val,what_can_i_ask_you,False,20,0,20,1,1.283164404161424
clinc150,87,val,what_is_your_name,True,20,18,2,4,0.8870104525238727
clinc150,87,val,what_song,True,20,18,2,0,0.8624913850077522
clinc150,87,val,where_are_you_from,False,20,6,14,4,1.1851847421502155
clinc150,87,val,whisper_mode,True,20,20,0,0,0.7038184911947425
clinc150,87,val,who_do_you_work_for,True,20,18,2,0,0.8179588069994628
clinc150,87,val,who_made_you,True,20,18,2,1,0.9389540268161245
clinc150,87,val,yes,True,20,11,9,1,1.028634923136896
clinc150,87,test,accept_reservations,False,30,10,20,11,1.160988160787526
clinc150,87,test,account_blocked,True,30,25,5,6,0.9717048393981285
clinc150,87,test,alarm,True,30,27,3,1,0.8129901994393578
clinc150,87,test,application_status,False,30,0,30,0,1.3494806479958366
clinc150,87,test,apr,True,30,23,7,4,0.8805665389584338
clinc150,87,test,are_you_a_bot,True,30,27,3,1,0.8826520130081439
clinc150,87,test,balance,True,30,26,4,5,0.7740052336262182
clinc150,87,test,bill_balance,False,30,5,25,10,1.2566164339101267
clinc150,87,test,bill_due,False,30,0,30,1,1.3231770832874874
clinc150,87,test,book_flight,True,30,26,4,5,0.9450836859733344
clinc150,87,test,book_hotel,True,30,27,3,2,0.8932227365835854
clinc150,87,test,calculator,False,30,3,27,1,1.2607373867393217
clinc150,87,test,calendar,True,30,28,2,2,0.9201512515210176
clinc150,87,test,calendar_update,True,30,26,4,3,0.9171706591225102
clinc150,87,test,calories,False,30,3,27,5,1.2582786623528217
clinc150,87,test,cancel,False,30,0,30,1,1.2663963518865504
clinc150,87,test,cancel_reservation,False,30,10,20,15,1.1311233953227453
clinc150,87,test,car_rental,False,30,2,28,8,1.1862295937842364
clinc150,87,test,card_declined,True,30,21,9,4,0.9100713665264613
clinc150,87,test,carry_on,False,30,0,30,0,1.3295383054111902
clinc150,87,test,change_accent,False,30,0,30,0,1.305846722678023
clinc150,87,test,change_ai_name,False,30,13,17,7,1.1192945885080237
clinc150,87,test,change_language,False,30,3,27,5,1.2223057905101782
clinc150,87,test,change_speed,True,30,27,3,2,0.8717152495706313
clinc150,87,test,change_user_name,False,30,15,15,6,1.0846221247280896
clinc150,87,test,change_volume,False,30,3,27,5,1.2967359273358203
clinc150,87,test,confirm_reservation,True,30,28,2,7,0.9846270531562573
clinc150,87,test,cook_time,False,30,1,29,3,1.2649822487219233
clinc150,87,test,credit_limit,True,30,24,6,4,0.9979745396035979
clinc150,87,test,credit_limit_change,True,30,27,3,2,0.764444231824648
clinc150,87,test,credit_score,False,30,9,21,17,1.1232320152091253
clinc150,87,test,current_location,False,30,2,28,11,1.166833310037852
clinc150,87,test,damaged_card,False,30,3,27,1,1.3074250809066594
clinc150,87,test,date,False,30,1,29,10,1.1927257275601781
clinc150,87,test,definition,True,30,26,4,15,1.045558949039195
clinc150,87,test,direct_deposit,False,30,2,28,5,1.2172867792573387
clinc150,87,test,directions,True,30,22,8,8,0.9688411776540797
clinc150,87,test,distance,True,30,28,2,8,0.9684485944944647
clinc150,87,test,do_you_have_pets,True,30,30,0,3,0.7822328270603149
clinc150,87,test,exchange_rate,False,30,0,30,1,1.3092752063731818
clinc150,87,test,expiration_date,True,30,27,3,2,0.7956584725136242
clinc150,87,test,find_phone,True,30,29,1,0,0.8552482863003208
clinc150,87,test,flight_status,False,30,0,30,7,1.2182606400161013
clinc150,87,test,flip_coin,False,30,0,30,0,1.2870607567725876
clinc150,87,test,food_last,True,30,29,1,5,0.912045822911957
clinc150,87,test,freeze_account,True,30,28,2,1,0.8133606254679289
clinc150,87,test,fun_fact,False,30,1,29,0,1.3161290172117606
clinc150,87,test,gas,True,30,23,7,7,0.9254273193657233
clinc150,87,test,gas_type,True,30,29,1,1,0.7246441554996076
clinc150,87,test,goodbye,False,30,1,29,6,1.2150834005209794
clinc150,87,test,greeting,True,30,29,1,3,0.826282273711332
clinc150,87,test,how_busy,False,30,9,21,14,1.1441737667524707
clinc150,87,test,how_old_are_you,True,30,28,2,2,0.8663928750399523
clinc150,87,test,improve_credit_score,True,30,23,7,5,0.8191433537548266
clinc150,87,test,income,False,30,1,29,2,1.3147097830125754
clinc150,87,test,ingredient_substitution,True,30,26,4,5,0.9684905004905537
clinc150,87,test,ingredients_list,False,30,14,16,12,1.1138634349269996
clinc150,87,test,insurance,True,30,30,0,0,0.8782295528113779
clinc150,87,test,insurance_change,False,30,3,27,4,1.3001968187987472
clinc150,87,test,interest_rate,True,30,26,4,2,0.8596158914145418
clinc150,87,test,international_fees,True,30,28,2,5,0.9208015047011073
clinc150,87,test,international_visa,False,30,0,30,0,1.3995737686992376
clinc150,87,test,jump_start,True,30,30,0,3,0.7578789557848153
clinc150,87,test,last_maintenance,False,30,3,27,6,1.2199988070350751
clinc150,87,test,lost_luggage,True,30,29,1,2,0.832322755580541
clinc150,87,test,make_call,True,30,28,2,5,0.8725414980710149
clinc150,87,test,maybe,True,30,25,5,2,0.8241073607344016
clinc150,87,test,meal_suggestion,True,30,22,8,6,0.9805982317054571
clinc150,87,test,meaning_of_life,False,30,6,24,13,1.170841595593522
clinc150,87,test,measurement_conversion,True,30,27,3,1,0.8899440426237035
clinc150,87,test,meeting_schedule,True,30,29,1,4,0.9540573401201009
clinc150,87,test,min_payment,True,30,30,0,0,0.8406067970280073
clinc150,87,test,mpg,False,30,6,24,3,1.2074304482445437
clinc150,87,test,new_card,False,30,0,30,0,1.3839985160773738
clinc150,87,test,next_holiday,True,30,29,1,1,0.8480745546020791
clinc150,87,test,next_song,False,30,0,30,6,1.2417427714316847
clinc150,87,test,no,False,30,23,7,6,1.0232039962930797
clinc150,87,test,nutrition_info,True,30,29,1,3,0.884193312559486
clinc150,87,test,oil_change_how,True,30,28,2,1,0.7619585791032021
clinc150,87,test,oil_change_when,False,30,0,30,0,1.2788911464989414
clinc150,87,test,oos,False,1000,29,971,37,1.3407093688867222
clinc150,87,test,order,False,30,2,28,2,1.2744889516894813
clinc150,87,test,order_checks,False,30,0,30,0,1.296463079288647
clinc150,87,test,order_status,True,30,26,4,3,0.9458370130991464
clinc150,87,test,pay_bill,False,30,1,29,1,1.2575888768551118
clinc150,87,test,payday,True,30,26,4,2,0.885081209896625
clinc150,87,test,pin_change,False,30,0,30,2,1.2493816242800664
clinc150,87,test,play_music,False,30,2,28,2,1.3107437837314517
clinc150,87,test,plug_type,True,30,26,4,3,0.9117777729912635
clinc150,87,test,pto_balance,False,30,3,27,5,1.2411744225903765
clinc150,87,test,pto_request,True,30,22,8,3,0.9229323882515685
clinc150,87,test,pto_request_status,True,30,25,5,3,0.9223262946706796
clinc150,87,test,pto_used,False,30,0,30,4,1.2674647697267472
clinc150,87,test,recipe,True,30,29,1,6,0.9656317990592914
clinc150,87,test,redeem_rewards,False,30,0,30,1,1.3274213955501555
clinc150,87,test,reminder,True,30,27,3,4,0.9322625093206418
clinc150,87,test,reminder_update,False,30,8,22,4,1.19139212534071
clinc150,87,test,repeat,True,30,28,2,1,0.8491639776109074
clinc150,87,test,replacement_card_duration,False,30,0,30,3,1.3522551720117406
clinc150,87,test,report_fraud,False,30,0,30,2,1.312704529230953
clinc150,87,test,report_lost_card,True,30,26,4,0,0.7241208891575377
clinc150,87,test,reset_settings,True,30,25,5,3,0.8327999685571129
clinc150,87,test,restaurant_reservation,False,30,4,26,5,1.2731391534546228
clinc150,87,test,restaurant_reviews,True,30,18,12,5,1.0130454849662232
clinc150,87,test,restaurant_suggestion,True,30,26,4,6,0.9404085446327394
clinc150,87,test,rewards_balance,False,30,5,25,0,1.2856993905700835
clinc150,87,test,roll_dice,False,30,0,30,0,1.2803995993730306
clinc150,87,test,rollover_401k,False,30,6,24,10,1.2969530899002795
clinc150,87,test,routing,True,30,24,6,4,0.9552661022354644
clinc150,87,test,schedule_maintenance,False,30,0,30,1,1.2841200878670622
clinc150,87,test,schedule_meeting,True,30,28,2,2,0.8984665714823067
clinc150,87,test,share_location,False,30,2,28,6,1.209304685465923
clinc150,87,test,shopping_list,True,30,20,10,3,0.8745808720078663
clinc150,87,test,shopping_list_update,False,30,5,25,5,1.227982199747631
clinc150,87,test,smart_home,False,30,1,29,2,1.2773184810484728
clinc150,87,test,spelling,True,30,29,1,6,0.9828101912087777
clinc150,87,test,spending_history,True,30,25,5,3,0.809368803948277
clinc150,87,test,sync_device,False,30,0,30,4,1.2635573018880977
clinc150,87,test,taxes,False,30,0,30,0,1.3414032888679368
clinc150,87,test,tell_joke,False,30,0,30,0,1.2934894327817457
clinc150,87,test,text,False,30,2,28,6,1.215503937639774
clinc150,87,test,thank_you,False,30,4,26,7,1.1900373320252045
clinc150,87,test,time,False,30,8,22,14,1.1351940948735169
clinc150,87,test,timer,False,30,0,30,0,1.332859821304431
clinc150,87,test,timezone,True,30,28,2,7,0.9135578633539321
clinc150,87,test,tire_change,True,30,26,4,2,0.8014089817018708
clinc150,87,test,tire_pressure,False,30,0,30,0,1.2967836268696433
clinc150,87,test,todo_list,True,30,30,0,1,0.793082564640992
clinc150,87,test,todo_list_update,False,30,21,9,6,1.0375546677308825
clinc150,87,test,traffic,True,30,28,2,3,0.8732951086441123
clinc150,87,test,transactions,False,30,5,25,3,1.254849720133604
clinc150,87,test,transfer,True,30,29,1,1,0.8494245999022707
clinc150,87,test,translate,False,30,0,30,9,1.1957147346078734
clinc150,87,test,travel_alert,True,30,22,8,7,1.0252882167779847
clinc150,87,test,travel_notification,True,30,26,4,2,0.9636256258877542
clinc150,87,test,travel_suggestion,False,30,0,30,1,1.295844862952067
clinc150,87,test,uber,False,30,5,25,14,1.1548580673353985
clinc150,87,test,update_playlist,True,30,28,2,5,0.8845083949213776
clinc150,87,test,user_name,True,30,28,2,4,0.8586782134423412
clinc150,87,test,vaccines,False,30,0,30,0,1.4126827972912666
clinc150,87,test,w2,False,30,0,30,0,1.3699478242702985
clinc150,87,test,weather,True,30,30,0,0,0.7715555690027636
clinc150,87,test,what_are_your_hobbies,False,30,0,30,1,1.3378485951459207
clinc150,87,test,what_can_i_ask_you,False,30,1,29,2,1.274819390263758
clinc150,87,test,what_is_your_name,True,30,27,3,1,0.9087928074640484
clinc150,87,test,what_song,True,30,28,2,2,0.8470635151251616
clinc150,87,test,where_are_you_from,False,30,2,28,9,1.2355171221807955
clinc150,87,test,whisper_mode,True,30,29,1,2,0.6773730821157008
clinc150,87,test,who_do_you_work_for,True,30,19,11,6,1.0051144129695662
clinc150,87,test,who_made_you,True,30,30,0,4,0.8329541707250127
clinc150,87,test,yes,True,30,25,5,6,0.9683349651534556
