dataset,seed,method,bin_center,density,n_oos,display_max,overflow_in_last_bin
clinc150,13,frozen_k1,1.0444153940064351,1.7232394199722871,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.0678854028605125,2.099060020439616,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.0913554117145896,2.8842046082376376,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.1148254205686667,4.26949682158814,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.1382954294227439,6.040806318364388,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.1617654382768212,7.050277931247572,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.1852354471308983,6.279700033390144,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.2087054559849755,4.078673183366369,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.2321754648390528,1.8018995456514986,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.25564547369313,0.48507077502178514,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.279115482547207,0.05826675976237619,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.3025854914012842,0.001456668994059418,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.3260555002553616,0.0,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.3495255091094387,0.0,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.372995517963516,0.0,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.3964655268175932,0.0,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.4199355356716703,0.0,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.4434055445257474,0.0,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.4668755533798246,0.0,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.490345562233902,0.0,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.513815571087979,0.0,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.5372855799420564,0.0,3250,1.572490593223172,0
clinc150,13,frozen_k1,1.5607555887961335,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.011735004427038597,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.03520501328111579,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.05867502213519299,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.08214503098927017,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.10561503984334739,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.12908504869742457,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.15255505755150178,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.17602506640557897,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.19949507525965615,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.22296508411373334,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.24643509296781055,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.26990510182188776,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.2933751106759649,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.31684511953004213,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.34031512838411937,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.3637851372381965,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.38725514609227374,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.41072515494635087,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.4341951638004281,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.45766517265450535,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.4811351815085825,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.5046051903626597,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.528075199216737,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.5515452080708141,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.5750152169248912,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.5984852257789685,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.6219552346330457,0.0014566689940594183,3250,1.572490593223172,0
