stage,protocol,dataset,kir,seed,gate,representation,downstream_source,test_used_for_selection,oos_used_for_training,gate_replay_max_abs_delta,oos_f1,f1_all,known_macro_f1,overall_accuracy,known_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos,router_error_rate,expert_error_rate,gate_id_recall,gate_oos_rejection,known_count,oos_count,gate_accept_known_count,stage_count_correct_oos_rejection,stage_count_oos_accepted_by_gate,stage_count_known_rejected_by_gate,stage_count_known_wrong_domain,stage_count_known_wrong_expert,stage_count_correct_known_prediction
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,clinc150,0.5,13,trainable_k1_current_h1,last2_minilm_plus_projection,cascade_full/gpu_kir50 fixed Router and Expert components,False,False,1.1102230246251565e-16,0.8862948551664505,0.75760181642195,0.7855460340734434,0.8389090909090909,0.7271111111111112,0.05384615384615385,0.2728888888888889,0.9336146324786325,0.9462438088420746,0.023227383863080684,0.03606356968215159,0.7271111111111112,0.9461538461538461,2250,3250,1636,3075,175,614,38,59,1539
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,clinc150,0.5,42,trainable_k1_current_h1,last2_minilm_plus_projection,cascade_full/gpu_kir50 fixed Router and Expert components,False,False,0.0,0.8956248212753789,0.7721345173539353,0.7913519067845204,0.8514545454545455,0.728,0.036307692307692305,0.272,0.9420987350427351,0.9517879270200577,0.02442002442002442,0.028693528693528692,0.728,0.9636923076923077,2250,3250,1638,3132,118,612,40,47,1551
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,clinc150,0.5,87,trainable_k1_current_h1,last2_minilm_plus_projection,cascade_full/gpu_kir50 fixed Router and Expert components,False,False,0.0,0.9030033050725679,0.779787583491114,0.7967603897950561,0.8583636363636363,0.748,0.03323076923076923,0.252,0.9463395555555556,0.951321760909854,0.023172905525846704,0.038621509209744505,0.748,0.9667692307692307,2250,3250,1683,3142,108,567,39,65,1579
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,stackoverflow,0.5,13,trainable_k1_current_h1,last2_minilm_plus_projection,cascade_full/gpu_kir50 fixed Router and Expert components,False,False,0.0,0.8877534727766246,0.8153929262714701,0.8386622057602693,0.8497495826377296,0.8367823765020027,0.07147628590514363,0.16321762349799732,0.9319238164803126,0.9031680036622918,0.0,0.07857997606701236,0.8367823765020027,0.9285237140948563,2996,2994,2507,2780,214,489,0,197,2310
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,stackoverflow,0.5,42,trainable_k1_current_h1,last2_minilm_plus_projection,cascade_full/gpu_kir50 fixed Router and Expert components,False,False,0.0,0.9149367878882473,0.8544093410053502,0.8579140108027247,0.8841402337228714,0.8399599064483796,0.022022022022022022,0.16004009355162044,0.9550686670633213,0.9407479559814084,0.0,0.05926809864757359,0.8399599064483796,0.977977977977978,2993,2997,2514,2931,66,479,0,149,2365
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,stackoverflow,0.5,87,trainable_k1_current_h1,last2_minilm_plus_projection,cascade_full/gpu_kir50 fixed Router and Expert components,False,False,0.0,0.8608255832925437,0.8316696046274771,0.8769592699829459,0.8429048414023372,0.8346693386773547,0.11949265687583445,0.1653306613226453,0.9093899860245634,0.8732336556647512,0.0,0.035214085634253704,0.8346693386773547,0.8805073431241656,2994,2996,2499,2638,358,495,0,88,2411
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,banking77_oos,0.5,13,trainable_k1_current_h1,last2_minilm_plus_projection,cascade_full/gpu_kir50 fixed Router and Expert components,False,False,0.0,0.8840529247910863,0.6759994317327536,0.8345501849428552,0.8142156862745098,0.875,0.17564935064935064,0.125,0.9194792207792208,0.9719525200048673,0.0,0.10514285714285715,0.875,0.8243506493506494,1000,3080,875,2539,541,125,0,92,783
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,banking77_oos,0.5,42,trainable_k1_current_h1,last2_minilm_plus_projection,cascade_full/gpu_kir50 fixed Router and Expert components,False,False,0.0,0.8768404642300364,0.645027845446809,0.8097102263477582,0.8029411764705883,0.838,0.17824675324675324,0.162,0.9113032467532468,0.9681171537302224,0.0,0.11097852028639618,0.838,0.8217532467532468,1000,3080,838,2531,549,162,0,93,745
historical_trainable_full_pipeline_v1,historical_v19_paper_main__H1_controlled_gate_to_router_to_expert,banking77_oos,0.5,87,trainable_k1_current_h1,last2_minilm_plus_projection,cascade_full/gpu_kir50 fixed Router and Expert components,False,False,0.0,0.8932305055698372,0.6555444230867931,0.7993947365665908,0.8203431372549019,0.851,0.1538961038961039,0.149,0.9154564935064935,0.9699967957956219,0.0,0.12925969447708577,0.851,0.8461038961038961,1000,3080,851,2606,474,149,0,110,741
