dataset,seed,split,k,radius_lambda,threshold,acceptance_mode,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos
clinc150,13,val,1,0.75,0.85,normalized_union,0.7583412774070544,0.46192134781311306,0.672258064516129,0.33,0.005625,0.67,0.9310229166666666,0.9268315291255176
clinc150,13,test,1,0.75,0.85,normalized_union,0.8056765840906261,0.45026291521124034,0.7154545454545455,0.31244444444444447,0.0043076923076923075,0.6875555555555556,0.9355272478632479,0.9500597137812328
clinc150,13,val,1,0.75,0.9,normalized_union,0.7926706827309237,0.6001192571132254,0.7322580645161291,0.4633333333333333,0.013125,0.5366666666666666,0.9310229166666666,0.9268315291255176
clinc150,13,test,1,0.75,0.9,normalized_union,0.8313765965681847,0.5804371356397596,0.7616363636363637,0.4315555555555556,0.008615384615384615,0.5684444444444444,0.9355272478632479,0.9500597137812328
clinc150,13,val,1,0.75,0.95,normalized_union,0.8202571503542377,0.6923359622894353,0.7774193548387097,0.568,0.023125,0.432,0.9310229166666666,0.9268315291255176
clinc150,13,test,1,0.75,0.95,normalized_union,0.8574888978603149,0.6883472962428246,0.8065454545454546,0.5577777777777778,0.019692307692307693,0.44222222222222224,0.9355272478632479,0.9500597137812328
clinc150,13,val,1,0.75,1.0,normalized_union,0.8497351547253973,0.7813335802738269,0.8238709677419355,0.6913333333333334,0.0475,0.30866666666666664,0.9310229166666666,0.9268315291255176
clinc150,13,test,1,0.75,1.0,normalized_union,0.876789222565254,0.763351315502515,0.8383636363636363,0.6657777777777778,0.03876923076923077,0.3342222222222222,0.9355272478632479,0.9500597137812328
clinc150,13,val,1,0.75,1.05,normalized_union,0.8663540445486518,0.8269363240739329,0.8493548387096774,0.7773333333333333,0.07625,0.22266666666666668,0.9310229166666666,0.9268315291255176
clinc150,13,test,1,0.75,1.05,normalized_union,0.8880105401844532,0.8106150403113258,0.8581818181818182,0.7564444444444445,0.06676923076923078,0.24355555555555555,0.9355272478632479,0.9500597137812328
clinc150,13,val,1,0.75,1.1,normalized_union,0.8756622000623248,0.8630896111080036,0.8658064516129033,0.864,0.121875,0.136,0.9310229166666666,0.9268315291255176
clinc150,13,test,1,0.75,1.1,normalized_union,0.8829885767212102,0.8314495273053238,0.8570909090909091,0.8364444444444444,0.12,0.16355555555555557,0.9355272478632479,0.9500597137812328
clinc150,13,val,1,0.75,1.2,normalized_union,0.766801322071245,0.8403784623183435,0.7809677419354839,0.9473333333333334,0.3475,0.05266666666666667,0.9310229166666666,0.9268315291255176
clinc150,13,test,1,0.75,1.2,normalized_union,0.8054474708171206,0.8170026283211878,0.7854545454545454,0.9435555555555556,0.29938461538461536,0.05644444444444444,0.9355272478632479,0.9500597137812328
clinc150,13,val,1,1.0,0.85,nearest_sphere,0.7788437884378844,0.5467112878572702,0.7087096774193549,0.412,0.010625,0.588,0.9304579166666666,0.9211558062609958
clinc150,13,test,1,1.0,0.85,nearest_sphere,0.8202718150641433,0.5244061590531516,0.742,0.3804444444444444,0.006461538461538461,0.6195555555555555,0.9336146324786325,0.9462438088420746
clinc150,13,val,1,1.0,0.9,nearest_sphere,0.8101004895645452,0.6565324053329507,0.7606451612903226,0.5273333333333333,0.0175,0.4726666666666667,0.9304579166666666,0.9211558062609958
clinc150,13,test,1,1.0,0.9,nearest_sphere,0.8480593456086899,0.6469158740461183,0.79,0.512,0.015076923076923076,0.488,0.9336146324786325,0.9462438088420746
clinc150,13,val,1,1.0,0.95,nearest_sphere,0.84141689373297,0.7532767080852998,0.8103225806451613,0.6493333333333333,0.035,0.3506666666666667,0.9304579166666666,0.9211558062609958
clinc150,13,test,1,1.0,0.95,nearest_sphere,0.8692286425214266,0.7336202546920382,0.8254545454545454,0.6266666666666667,0.032615384615384616,0.37333333333333335,0.9336146324786325,0.9462438088420746
clinc150,13,val,1,1.0,1.0,nearest_sphere,0.8637413394919169,0.8185848199748295,0.8454838709677419,0.7546666666666667,0.065,0.24533333333333332,0.9304579166666666,0.9211558062609958
clinc150,13,test,1,1.0,1.0,nearest_sphere,0.8862948551664505,0.7938410728618982,0.8527272727272728,0.7271111111111112,0.05384615384615385,0.2728888888888889,0.9336146324786325,0.9462438088420746
clinc150,13,val,1,1.0,1.05,nearest_sphere,0.88258615431534,0.8616084388102712,0.8709677419354839,0.8453333333333334,0.095625,0.15466666666666667,0.9304579166666666,0.9211558062609958
