dataset,configuration_type,k,radius_lambda,threshold,acceptance_mode,seed_count,oos_f1_mean,oos_f1_std,f1_all_mean,f1_all_std,known_macro_f1_mean,known_macro_f1_std,overall_accuracy_mean,overall_accuracy_std,known_recall_mean,known_recall_std,false_accept_rate_mean,false_accept_rate_std,false_reject_rate_mean,false_reject_rate_std,router_error_rate_mean,router_error_rate_std,expert_error_rate_mean,expert_error_rate_std,paper_oos_f1,delta_oos_f1_pp,beats_paper_oos_f1_mean
banking77_oos,selected_test_direct,1,0.75,0.95,normalized_union,3,0.9152981321817292,0.00047490296382647764,0.6837441572926197,0.015192851241324301,0.7583715554102808,0.020622429785270305,0.8558823529411764,0.002164647271158778,0.7163333333333334,0.022484562605386758,0.07846320346320346,0.005588021923560862,0.2836666666666667,0.02248456260538673,0.0,0.0,0.0876876867189747,0.009833039637271836,88.23,3.2998132181729147,True
clinc150,selected_test_direct,2,2.0,0.95,normalized_union,3,0.9104473130358199,0.008062344974827173,0.8041207449522131,0.007969504301130406,0.839421677864704,0.0015448721489292184,0.8677575757575756,0.00906703937007419,0.8294814814814814,0.004013693980487129,0.06564102564102564,0.014410895140511637,0.1705185185185185,0.004013693980487129,0.028935652151754056,0.0005301943623524538,0.04088143899859964,0.0040158230359716735,91.96,-0.9152686964179964,False
stackoverflow,selected_test_direct,1,1.0,0.95,nearest_sphere,3,0.8914512174601849,0.015448659886960656,0.832423604010935,0.014408629426992078,0.8448015278876259,0.019888332545270993,0.8613800779076238,0.01244109877035626,0.810534972174708,0.00956919182067444,0.04317379923940917,0.029159725770273145,0.18946502782529187,0.009569191820674425,0.0,0.0,0.05520913816569387,0.017582554627790677,89.71,-0.5648782539815045,False
